D0,D1,date,value
B,ET,2020-06-01,109843
B,ET,2020-07-01,110701
B,ET,2020-08-01,67972
B,ET,2020-09-01,68052
B,ET,2020-10-01,68814
B,ET,2020-11-01,69920
B,ET,2020-12-01,68452
B,ET,2021-01-01,68941
B,ET,2021-02-01,70426
B,ET,2021-03-01,70429
B,ET,2021-04-01,57450
B,ET,2021-05-01,58874
B,ET,2021-06-01,59444
B,ET,2021-07-01,60009
B,ET,2021-08-01,54880
B,ET,2021-09-01,54684
B,ET,2021-10-01,54795
B,ET,2021-11-01,54857
B,ET,2021-12-01,47747
B,ET,2022-01-01,22859
B,ET,2022-02-01,23141
B,ET,2022-03-01,22528
B,ET,2022-04-01,22896
B,ET,2022-05-01,22908
B,ET,2022-06-01,22902
B,ET,2022-07-01,22610
B,ET,2022-08-01,22718
B,ET,2022-09-01,22707
B,ET,2022-10-01,23004
B,ET,2022-11-01,23253
B,ET,2022-12-01,22434
B,ET,2023-01-01,20229
B,ET,2023-02-01,20240
B,ET,2023-03-01,19838
B,ET,2023-04-01,19726
B,ET,2023-05-01,19337
B,ET,2023-06-01,19006
B,ET,2023-07-01,18724
B,ET,2023-08-01,18552
