D0,INLANDAUSLAND,WAEHRUNG,BANKENGRUPPE,date,value
KOB,I,T,A40,2010-02-01,43659
KOB,I,T,A40,2010-03-01,43429
KOB,I,T,A40,2010-04-01,43015
KOB,I,T,A40,2010-05-01,42994
KOB,I,T,A40,2010-06-01,42420
KOB,I,T,A40,2010-07-01,41280
KOB,I,T,A40,2010-08-01,40381
KOB,I,T,A40,2010-09-01,39677
KOB,I,T,A40,2010-10-01,38400
KOB,I,T,A40,2010-11-01,36931
KOB,I,T,A40,2010-12-01,36177
KOB,I,T,A40,2011-01-01,35402
KOB,I,T,A40,2011-02-01,35194
KOB,I,T,A40,2011-03-01,35202
KOB,I,T,A40,2011-04-01,35027
KOB,I,T,A40,2011-05-01,35051
KOB,I,T,A40,2011-06-01,35271
KOB,I,T,A40,2011-07-01,35341
KOB,I,T,A40,2011-08-01,35534
KOB,I,T,A40,2011-09-01,35152
KOB,I,T,A40,2011-10-01,34683
KOB,I,T,A40,2011-11-01,34362
KOB,I,T,A40,2011-12-01,34395
KOB,I,T,A40,2012-01-01,34031
KOB,I,T,A40,2012-02-01,33774
KOB,I,T,A40,2012-03-01,33592
KOB,I,T,A40,2012-04-01,33352
KOB,I,T,A40,2012-05-01,33143
KOB,I,T,A40,2012-06-01,32998
KOB,I,T,A40,2012-07-01,32656
KOB,I,T,A40,2012-08-01,32103
KOB,I,T,A40,2012-09-01,31853
KOB,I,T,A40,2012-10-01,31324
KOB,I,T,A40,2012-11-01,30685
KOB,I,T,A40,2012-12-01,30892
KOB,I,T,A40,2013-01-01,30366
KOB,I,T,A40,2013-02-01,30017
KOB,I,T,A40,2013-03-01,29688
KOB,I,T,A40,2013-04-01,29294
KOB,I,T,A40,2013-05-01,28841
KOB,I,T,A40,2013-06-01,28637
KOB,I,T,A40,2013-07-01,28290
KOB,I,T,A40,2013-08-01,27909
KOB,I,T,A40,2013-09-01,27564
KOB,I,T,A40,2013-10-01,27225
KOB,I,T,A40,2013-11-01,26847
KOB,I,T,A40,2013-12-01,26621
KOB,I,T,A40,2014-01-01,26334
KOB,I,T,A40,2014-02-01,26182
KOB,I,T,A40,2014-03-01,25940
KOB,I,T,A40,2014-04-01,25781
KOB,I,T,A40,2014-05-01,25681
KOB,I,T,A40,2014-06-01,25411
KOB,I,T,A40,2014-07-01,25197
KOB,I,T,A40,2014-08-01,24969
KOB,I,T,A40,2014-09-01,24858
KOB,I,T,A40,2014-10-01,24646
KOB,I,T,A40,2014-11-01,24437
KOB,I,T,A40,2014-12-01,24353
KOB,I,T,A40,2015-01-01,24223
KOB,I,T,A40,2015-02-01,24075
KOB,I,T,A40,2015-03-01,23843
KOB,I,T,A40,2015-04-01,23722
KOB,I,T,A40,2015-05-01,23574
KOB,I,T,A40,2015-06-01,23296
KOB,I,T,A40,2015-07-01,22981
KOB,I,T,A40,2015-08-01,22856
KOB,I,T,A40,2015-09-01,22677
KOB,I,T,A40,2015-10-01,22477
KOB,I,T,A40,2015-11-01,13591.25342068
KOB,I,T,A40,2015-12-01,13445.375394640001
KOB,I,T,A40,2016-01-01,13188.332572559999
KOB,I,T,A40,2016-02-01,13060.90500633
KOB,I,T,A40,2016-03-01,12887.11536357
KOB,I,T,A40,2016-04-01,12820.0832179
KOB,I,T,A40,2016-05-01,12624.7378759
KOB,I,T,A40,2016-06-01,12713.058906780001
KOB,I,T,A40,2016-07-01,12594.9108783
KOB,I,T,A40,2016-08-01,12496.17567934
KOB,I,T,A40,2016-09-01,12414.39930211
KOB,I,T,A40,2016-10-01,12337.943654510002
KOB,I,T,A40,2016-11-01,12095.21677076
KOB,I,T,A40,2016-12-01,11798.08451531
KOB,I,T,A40,2017-01-01,11591.863308709999
KOB,I,T,A40,2017-02-01,11383.73813576
KOB,I,T,A40,2017-03-01,11225.52382409
KOB,I,T,A40,2017-04-01,11157.05758228
KOB,I,T,A40,2017-05-01,11107.74571325
KOB,I,T,A40,2017-06-01,10846.376629389999
KOB,I,T,A40,2017-07-01,10713.251958480001
KOB,I,T,A40,2017-08-01,10566.40451473
KOB,I,T,A40,2017-09-01,10470.661141690001
KOB,I,T,A40,2017-10-01,10341.836066099999
KOB,I,T,A40,2017-11-01,10181.87803618
KOB,I,T,A40,2017-12-01,10074.53450688
KOB,I,T,A40,2018-01-01,9928.27302288
KOB,I,T,A40,2018-02-01,9800.904811049999
KOB,I,T,A40,2018-03-01,9680.5356679
KOB,I,T,A40,2018-04-01,9582.82514807
KOB,I,T,A40,2018-05-01,9446.37997122
KOB,I,T,A40,2018-06-01,9350.79052215
KOB,I,T,A40,2018-07-01,9253.26064957
KOB,I,T,A40,2018-08-01,9130.62654742
KOB,I,T,A40,2018-09-01,9083.50323404
KOB,I,T,A40,2018-10-01,9020.26650131
KOB,I,T,A40,2018-11-01,8946.31033742
KOB,I,T,A40,2018-12-01,8910.932342529999
KOB,I,T,A40,2019-01-01,8817.99909614
KOB,I,T,A40,2019-02-01,8791.01442462
KOB,I,T,A40,2019-03-01,8786.68157553
KOB,I,T,A40,2019-04-01,8672.74976202
KOB,I,T,A40,2019-05-01,8622.85604323
KOB,I,T,A40,2019-06-01,8580.388722
KOB,I,T,A40,2019-07-01,8527.17058775
KOB,I,T,A40,2019-08-01,8670.59857821
KOB,I,T,A40,2019-09-01,8606.00823822
KOB,I,T,A40,2019-10-01,8501.59202127
KOB,I,T,A40,2019-11-01,8420.216547639999
KOB,I,T,A40,2019-12-01,8380.31212314
KOB,I,T,A40,2020-01-01,7914.53835983
KOB,I,T,A40,2020-02-01,7792.94864188
KOB,I,T,A40,2020-03-01,7727.24217659
KOB,I,T,A40,2020-04-01,7611.61921202
KOB,I,T,A40,2020-05-01,7412.12393176
KOB,I,T,A40,2020-06-01,7342.90472576
KOB,I,T,A40,2020-07-01,7290.90975538
KOB,I,T,A40,2020-08-01,7264.985507640001
KOB,I,T,A40,2020-09-01,7182.20550785
KOB,I,T,A40,2020-10-01,7133.144736050001
KOB,I,T,A40,2020-11-01,7062.58350024
KOB,I,T,A40,2020-12-01,7090.76076287
KOB,I,T,A40,2021-01-01,7030.50760928
KOB,I,T,A40,2021-02-01,7014.44682947
KOB,I,T,A40,2021-03-01,6999.88062027
KOB,I,T,A40,2021-04-01,7014.58050682
KOB,I,T,A40,2021-05-01,6969.96262708
KOB,I,T,A40,2021-06-01,6726.34030124
KOB,I,T,A40,2021-07-01,6461.66702697
KOB,I,T,A40,2021-08-01,6381.70786367
KOB,I,T,A40,2021-09-01,6290.329712469999
KOB,I,T,A40,2021-10-01,6214.43445857
KOB,I,T,A40,2021-11-01,6088.80994132
KOB,I,T,A40,2021-12-01,5998.06982375
KOB,I,T,A40,2022-01-01,5877.437696069999
KOB,I,T,A40,2022-02-01,5794.91051009
KOB,I,T,A40,2022-03-01,5749.95872395
KOB,I,T,A40,2022-04-01,5794.97154008
KOB,I,T,A40,2022-05-01,5810.07726827
KOB,I,T,A40,2022-06-01,5876.7897049
KOB,I,T,A40,2022-07-01,5878.63964781
KOB,I,T,A40,2022-08-01,5905.1081376
KOB,I,T,A40,2022-09-01,5850.73345723
KOB,I,T,A40,2022-10-01,5952.6440034199995
KOB,I,T,A40,2022-11-01,6074.50360281
KOB,I,T,A40,2022-12-01,6129.82546807
KOB,I,T,A40,2023-01-01,6395.772290020001
KOB,I,T,A40,2023-02-01,6580.3532883
KOB,I,T,A40,2023-03-01,6836.18197517
KOB,I,T,A40,2023-04-01,7132.66518671
KOB,I,T,A40,2023-05-01,7390.94764914
KOB,I,T,A40,2023-06-01,7548.39025694
KOB,I,T,A40,2023-07-01,7767.74094783
KOB,I,T,A40,2023-08-01,7991.24609387
KOB,I,T,A40,2023-09-01,8169.41535556
KOB,I,T,A40,2023-10-01,8440.80600141
KOB,I,T,A40,2023-11-01,8622.81358404
KOB,I,T,A40,2023-12-01,8787.00648405
KOB,I,T,A40,2024-01-01,9027.394929461001
KOB,I,T,A40,2024-02-01,9271.647523553002
KOB,I,T,A40,2024-03-01,9506.82680577
KOB,I,T,A40,2024-04-01,9650.266015000001
KOB,I,T,A40,2024-05-01,9783.972062685
KOB,I,T,A40,2024-06-01,10050.86321317
KOB,I,T,A40,2024-07-01,10232.133681719999
KOB,I,T,A40,2024-08-01,10302.88545727
KOB,I,T,A40,2024-09-01,10389.57729794
KOB,I,T,A40,2024-10-01,10476.20175597
KOB,I,T,A40,2024-11-01,10474.15436337
KOB,I,T,A40,2024-12-01,10702.807654060001
KOB,I,T,A40,2025-01-01,10642.53434492
KOB,I,T,A40,2025-02-01,10575.54361511
KOB,I,T,A40,2025-03-01,10519.959382239998
KOB,I,T,A40,2025-04-01,10530.0404937
KOB,I,T,A40,2025-05-01,10433.06874842
KOB,I,T,A40,2025-06-01,10360.679854839998
KOB,I,T,A40,2025-07-01,10267.93484289
KOB,I,T,A40,2025-08-01,10193.75694519
KOB,I,T,A40,2025-09-01,10213.190858720001
KOB,I,T,A40,2025-10-01,10091.9183524
KOB,I,T,A40,2025-11-01,10008.73777053
KOB,I,T,A40,2025-12-01,9923.48938014
KOB,I,T,A40,2026-01-01,9801.34760205
KOB,I,T,A40,2026-02-01,9739.72375587
KOB,I,T,A40,2026-03-01,9755.56822649
KOB,I,T,A40,2026-04-01,9644.35878821
KOB,I,T,A40,2026-05-01,9552.70135196
KOB,I,T,A40,2026-06-01,9631.89821401
KOB,I,T,G15,1987-12-01,36068
KOB,I,T,G15,1988-01-01,36742
KOB,I,T,G15,1988-02-01,37756
KOB,I,T,G15,1988-03-01,37907
KOB,I,T,G15,1988-04-01,38192
KOB,I,T,G15,1988-05-01,37823
KOB,I,T,G15,1988-06-01,37493
KOB,I,T,G15,1988-07-01,37253
KOB,I,T,G15,1988-08-01,36889
KOB,I,T,G15,1988-09-01,37327
KOB,I,T,G15,1988-10-01,37755
KOB,I,T,G15,1988-11-01,38240
KOB,I,T,G15,1988-12-01,38176
KOB,I,T,G15,1989-01-01,38094
KOB,I,T,G15,1989-02-01,38175
KOB,I,T,G15,1989-03-01,38120
KOB,I,T,G15,1989-04-01,38346
KOB,I,T,G15,1989-05-01,38536
KOB,I,T,G15,1989-06-01,38707
KOB,I,T,G15,1989-07-01,38806
KOB,I,T,G15,1989-08-01,38739
KOB,I,T,G15,1989-09-01,38724
KOB,I,T,G15,1989-10-01,38758
KOB,I,T,G15,1989-11-01,38309
KOB,I,T,G15,1989-12-01,38286
KOB,I,T,G15,1990-01-01,38763
KOB,I,T,G15,1990-02-01,39123
KOB,I,T,G15,1990-03-01,39336
KOB,I,T,G15,1990-04-01,39336
KOB,I,T,G15,1990-05-01,39141
KOB,I,T,G15,1990-06-01,39444
KOB,I,T,G15,1990-07-01,39956
KOB,I,T,G15,1990-08-01,40060
KOB,I,T,G15,1990-09-01,40444
KOB,I,T,G15,1990-10-01,40761
KOB,I,T,G15,1990-11-01,40229
KOB,I,T,G15,1990-12-01,37776
KOB,I,T,G15,1991-01-01,38302
KOB,I,T,G15,1991-02-01,38277
KOB,I,T,G15,1991-03-01,37938
KOB,I,T,G15,1991-04-01,38193
KOB,I,T,G15,1991-05-01,38291
KOB,I,T,G15,1991-06-01,38297
KOB,I,T,G15,1991-07-01,38391
KOB,I,T,G15,1991-08-01,38349
KOB,I,T,G15,1991-09-01,38442
KOB,I,T,G15,1991-10-01,38771
KOB,I,T,G15,1991-11-01,38527
KOB,I,T,G15,1991-12-01,38590
KOB,I,T,G15,1992-01-01,39033
KOB,I,T,G15,1992-02-01,39042
KOB,I,T,G15,1992-03-01,38831
KOB,I,T,G15,1992-04-01,39180
KOB,I,T,G15,1992-05-01,39008
KOB,I,T,G15,1992-06-01,38992
KOB,I,T,G15,1992-07-01,38965
KOB,I,T,G15,1992-08-01,38599
KOB,I,T,G15,1992-09-01,38749
KOB,I,T,G15,1992-10-01,39004
KOB,I,T,G15,1992-11-01,37346
KOB,I,T,G15,1992-12-01,36939
KOB,I,T,G15,1993-01-01,36373
KOB,I,T,G15,1993-02-01,36071
KOB,I,T,G15,1993-03-01,35416
KOB,I,T,G15,1993-04-01,35138
KOB,I,T,G15,1993-05-01,34545
KOB,I,T,G15,1993-06-01,34150
KOB,I,T,G15,1993-07-01,33835
KOB,I,T,G15,1993-08-01,33216
KOB,I,T,G15,1993-09-01,32938
KOB,I,T,G15,1993-10-01,32670
KOB,I,T,G15,1993-11-01,31697
KOB,I,T,G15,1993-12-01,30976
KOB,I,T,G15,1994-01-01,29570
KOB,I,T,G15,1994-02-01,28587
KOB,I,T,G15,1994-03-01,28137
KOB,I,T,G15,1994-04-01,28653
KOB,I,T,G15,1994-05-01,28431
KOB,I,T,G15,1994-06-01,28493
KOB,I,T,G15,1994-07-01,28614
KOB,I,T,G15,1994-08-01,28620
KOB,I,T,G15,1994-09-01,28144
KOB,I,T,G15,1994-10-01,27883
KOB,I,T,G15,1994-11-01,27698
KOB,I,T,G15,1994-12-01,28075
KOB,I,T,G15,1995-01-01,27312
KOB,I,T,G15,1995-02-01,27405
KOB,I,T,G15,1995-03-01,27407
KOB,I,T,G15,1995-04-01,27098
KOB,I,T,G15,1995-05-01,26825
KOB,I,T,G15,1995-06-01,26352
KOB,I,T,G15,1995-07-01,25886
KOB,I,T,G15,1995-08-01,25820
KOB,I,T,G15,1995-09-01,25464
KOB,I,T,G15,1995-10-01,25942
KOB,I,T,G15,1995-11-01,25589
KOB,I,T,G15,1995-12-01,25147
KOB,I,T,G15,1996-01-01,24421
KOB,I,T,G15,1996-02-01,23754
KOB,I,T,G15,1996-03-01,23357
KOB,I,T,G15,1996-04-01,22897
KOB,I,T,G15,1996-05-01,22721
KOB,I,T,G15,1996-06-01,22504
KOB,I,T,G15,1996-07-01,22348
KOB,I,T,G15,1996-08-01,22238
KOB,I,T,G15,1996-09-01,22107
KOB,I,T,G15,1996-10-01,21787
KOB,I,T,G15,1996-11-01,21068
KOB,I,T,G15,1996-12-01,20736
KOB,I,T,G15,1997-01-01,20911
KOB,I,T,G15,1997-02-01,20729
KOB,I,T,G15,1997-03-01,20601
KOB,I,T,G15,1997-04-01,20498
KOB,I,T,G15,1997-05-01,20268
KOB,I,T,G15,1997-06-01,19995
KOB,I,T,G15,1997-07-01,19757
KOB,I,T,G15,1997-08-01,19531
KOB,I,T,G15,1997-09-01,19218
KOB,I,T,G15,1997-10-01,18569
KOB,I,T,G15,1997-11-01,17861
KOB,I,T,G15,1997-12-01,17311
KOB,I,T,G15,1998-01-01,17001
KOB,I,T,G15,1998-02-01,16437
KOB,I,T,G15,1998-03-01,16078
KOB,I,T,G15,1998-04-01,15782
KOB,I,T,G15,1998-05-01,15529
KOB,I,T,G15,1998-06-01,15172
KOB,I,T,G15,1998-07-01,14703
KOB,I,T,G15,1998-08-01,14372
KOB,I,T,G15,1998-09-01,13999
KOB,I,T,G15,1998-10-01,13677
KOB,I,T,G15,1998-11-01,13414
KOB,I,T,G15,1998-12-01,12924
KOB,I,T,G15,1999-01-01,12172
KOB,I,T,G15,1999-02-01,11603
KOB,I,T,G15,1999-03-01,11355
KOB,I,T,G15,1999-04-01,11204
KOB,I,T,G15,1999-05-01,11008
KOB,I,T,G15,1999-06-01,10732
KOB,I,T,G15,1999-07-01,10351
KOB,I,T,G15,1999-08-01,10012
KOB,I,T,G15,1999-09-01,9658
KOB,I,T,G15,1999-10-01,9297
KOB,I,T,G15,1999-11-01,8985
KOB,I,T,G15,1999-12-01,8750
KOB,I,T,G15,2000-01-01,8316
KOB,I,T,G15,2000-02-01,8127
KOB,I,T,G15,2000-03-01,8077
KOB,I,T,G15,2000-04-01,8146
KOB,I,T,G15,2000-05-01,8207
KOB,I,T,G15,2000-06-01,8270
KOB,I,T,G15,2000-07-01,8242
KOB,I,T,G15,2000-08-01,8235
KOB,I,T,G15,2000-09-01,8263
KOB,I,T,G15,2000-10-01,8207
KOB,I,T,G15,2000-11-01,8142
KOB,I,T,G15,2000-12-01,7663
KOB,I,T,G15,2001-01-01,7467
KOB,I,T,G15,2001-02-01,7508
KOB,I,T,G15,2001-03-01,7608
KOB,I,T,G15,2001-04-01,7592
KOB,I,T,G15,2001-05-01,7588
KOB,I,T,G15,2001-06-01,7599
KOB,I,T,G15,2001-07-01,7533
KOB,I,T,G15,2001-08-01,7534
KOB,I,T,G15,2001-09-01,7525
KOB,I,T,G15,2001-10-01,7408
KOB,I,T,G15,2001-11-01,7313
KOB,I,T,G15,2001-12-01,7165
KOB,I,T,G15,2002-01-01,7071
KOB,I,T,G15,2002-02-01,6983
KOB,I,T,G15,2002-03-01,6996
KOB,I,T,G15,2002-04-01,6962
KOB,I,T,G15,2002-05-01,6931
KOB,I,T,G15,2002-06-01,6926
KOB,I,T,G15,2002-07-01,6802
KOB,I,T,G15,2002-08-01,6521
KOB,I,T,G15,2002-09-01,6364
KOB,I,T,G15,2002-10-01,6191
KOB,I,T,G15,2002-11-01,5982
KOB,I,T,G15,2002-12-01,5762
KOB,I,T,G15,2003-01-01,5466
KOB,I,T,G15,2003-02-01,5206
KOB,I,T,G15,2003-03-01,4890
KOB,I,T,G15,2003-04-01,4674
KOB,I,T,G15,2003-05-01,4503
KOB,I,T,G15,2003-06-01,4346
KOB,I,T,G15,2003-07-01,4131
KOB,I,T,G15,2003-08-01,3964
KOB,I,T,G15,2003-09-01,3768
KOB,I,T,G15,2003-10-01,3646
KOB,I,T,G15,2003-11-01,3540
KOB,I,T,G15,2003-12-01,3444
KOB,I,T,G15,2004-01-01,3333
KOB,I,T,G15,2004-02-01,3232
KOB,I,T,G15,2004-03-01,3126
KOB,I,T,G15,2004-04-01,2977
KOB,I,T,G15,2004-05-01,2891
KOB,I,T,G15,2004-06-01,2779
KOB,I,T,G15,2004-07-01,2676
KOB,I,T,G15,2004-08-01,2616
KOB,I,T,G15,2004-09-01,2465
KOB,I,T,G15,2004-10-01,2394
KOB,I,T,G15,2004-11-01,2346
KOB,I,T,G15,2004-12-01,2282
KOB,I,T,G15,2005-01-01,2233
KOB,I,T,G15,2005-02-01,2203
KOB,I,T,G15,2005-03-01,2105
KOB,I,T,G15,2005-04-01,2088
KOB,I,T,G15,2005-05-01,2067
KOB,I,T,G15,2005-06-01,2034
KOB,I,T,G15,2005-07-01,1999
KOB,I,T,G15,2005-08-01,1974
KOB,I,T,G15,2005-09-01,1945
KOB,I,T,G15,2005-10-01,1924
KOB,I,T,G15,2005-11-01,1956
KOB,I,T,G15,2005-12-01,1992
KOB,I,T,G15,2006-01-01,2064
KOB,I,T,G15,2006-02-01,2119
KOB,I,T,G15,2006-03-01,2201
KOB,I,T,G15,2006-04-01,2293
KOB,I,T,G15,2006-05-01,2380
KOB,I,T,G15,2006-06-01,2442
KOB,I,T,G15,2006-07-01,2523
KOB,I,T,G15,2006-08-01,2612
KOB,I,T,G15,2006-09-01,2713
KOB,I,T,G15,2006-10-01,2821
KOB,I,T,G15,2006-11-01,2896
KOB,I,T,G15,2006-12-01,2948
KOB,I,T,G15,2007-01-01,3100
KOB,I,T,G15,2007-02-01,3246
KOB,I,T,G15,2007-03-01,3383
KOB,I,T,G15,2007-04-01,3482
KOB,I,T,G15,2007-05-01,3581
KOB,I,T,G15,2007-06-01,3695
KOB,I,T,G15,2007-07-01,3834
KOB,I,T,G15,2007-08-01,3923
KOB,I,T,G15,2007-09-01,4003
KOB,I,T,G15,2007-10-01,4080
KOB,I,T,G15,2007-11-01,4145
KOB,I,T,G15,2007-12-01,4169
KOB,I,T,G15,2008-01-01,4249
KOB,I,T,G15,2008-02-01,4213
KOB,I,T,G15,2008-03-01,4170
KOB,I,T,G15,2008-04-01,4148
KOB,I,T,G15,2008-05-01,4166
KOB,I,T,G15,2008-06-01,4184
KOB,I,T,G15,2008-07-01,4217
KOB,I,T,G15,2008-08-01,4292
KOB,I,T,G15,2008-09-01,4264
KOB,I,T,G15,2008-10-01,4172
KOB,I,T,G15,2008-11-01,4201
KOB,I,T,G15,2008-12-01,4254
KOB,I,T,G15,2009-01-01,4196
KOB,I,T,G15,2009-02-01,4081
KOB,I,T,G15,2009-03-01,3948
KOB,I,T,G15,2009-04-01,3957
KOB,I,T,G15,2009-05-01,3986
KOB,I,T,G15,2009-06-01,4004
KOB,I,T,G15,2009-07-01,4002
KOB,I,T,G15,2009-08-01,4042
KOB,I,T,G15,2009-09-01,4194
KOB,I,T,G15,2009-10-01,4292
KOB,I,T,G15,2009-11-01,4393
KOB,I,T,G15,2009-12-01,4466
KOB,I,T,G15,2010-01-01,4659
KOB,I,T,G15,2010-02-01,4734
KOB,I,T,G15,2010-03-01,4825
KOB,I,T,G15,2010-04-01,4878
KOB,I,T,G15,2010-05-01,4999
KOB,I,T,G15,2010-06-01,5089
KOB,I,T,G15,2010-07-01,5022
KOB,I,T,G15,2010-08-01,4959
KOB,I,T,G15,2010-09-01,4924
KOB,I,T,G15,2010-10-01,4895
KOB,I,T,G15,2010-11-01,4803
KOB,I,T,G15,2010-12-01,4712
KOB,I,T,G15,2011-01-01,4683
KOB,I,T,G15,2011-02-01,4723
KOB,I,T,G15,2011-03-01,4791
KOB,I,T,G15,2011-04-01,4765
KOB,I,T,G15,2011-05-01,4777
KOB,I,T,G15,2011-06-01,4825
KOB,I,T,G15,2011-07-01,4875
KOB,I,T,G15,2011-08-01,4944
KOB,I,T,G15,2011-09-01,4887
KOB,I,T,G15,2011-10-01,4823
KOB,I,T,G15,2011-11-01,4751
KOB,I,T,G15,2011-12-01,4638
KOB,I,T,G15,2012-01-01,4504
KOB,I,T,G15,2012-02-01,4445
KOB,I,T,G15,2012-03-01,4411
KOB,I,T,G15,2012-04-01,4355
KOB,I,T,G15,2012-05-01,4287
KOB,I,T,G15,2012-06-01,4231
KOB,I,T,G15,2012-07-01,4149
KOB,I,T,G15,2012-08-01,4070
KOB,I,T,G15,2012-09-01,3989
KOB,I,T,G15,2012-10-01,3901
KOB,I,T,G15,2012-11-01,3824
KOB,I,T,G15,2012-12-01,3754
KOB,I,T,G15,2013-01-01,3610
KOB,I,T,G15,2013-02-01,3526
KOB,I,T,G15,2013-03-01,3446
KOB,I,T,G15,2013-04-01,3350
KOB,I,T,G15,2013-05-01,3230
KOB,I,T,G15,2013-06-01,3110
KOB,I,T,G15,2013-07-01,3029
KOB,I,T,G15,2013-08-01,2946
KOB,I,T,G15,2013-09-01,2876
KOB,I,T,G15,2013-10-01,2800
KOB,I,T,G15,2013-11-01,2717
KOB,I,T,G15,2013-12-01,2663
KOB,I,T,G15,2014-01-01,2599
KOB,I,T,G15,2014-02-01,2539
KOB,I,T,G15,2014-03-01,2437
KOB,I,T,G15,2014-04-01,2371
KOB,I,T,G15,2014-05-01,2282
KOB,I,T,G15,2014-06-01,2163
KOB,I,T,G15,2014-07-01,2091
KOB,I,T,G15,2014-08-01,2017
KOB,I,T,G15,2014-09-01,1978
KOB,I,T,G15,2014-10-01,1928
KOB,I,T,G15,2014-11-01,1893
KOB,I,T,G15,2014-12-01,1866
KOB,I,T,G15,2015-01-01,1776
KOB,I,T,G15,2015-02-01,1731
KOB,I,T,G15,2015-03-01,1673
KOB,I,T,G15,2015-04-01,1624
KOB,I,T,G15,2015-05-01,1553
KOB,I,T,G15,2015-06-01,1471
KOB,I,T,G15,2015-07-01,1399
KOB,I,T,G15,2015-08-01,1323
KOB,I,T,G15,2015-09-01,1257
KOB,I,T,G15,2015-10-01,1214
KOB,I,T,G15,2015-11-01,1148.77334705
KOB,I,T,G15,2015-12-01,1125.21196756
KOB,I,T,G15,2016-01-01,1062.4447702
KOB,I,T,G15,2016-02-01,1027.30733963
KOB,I,T,G15,2016-03-01,1001.87584757
KOB,I,T,G15,2016-04-01,983.82305256
KOB,I,T,G15,2016-05-01,959.42792557
KOB,I,T,G15,2016-06-01,929.5454631900001
KOB,I,T,G15,2016-07-01,899.97128422
KOB,I,T,G15,2016-08-01,852.7729037800001
KOB,I,T,G15,2016-09-01,821.58658656
KOB,I,T,G15,2016-10-01,807.77689244
KOB,I,T,G15,2016-11-01,788.11938173
KOB,I,T,G15,2016-12-01,775.4416078999999
KOB,I,T,G15,2017-01-01,755.5966601299999
KOB,I,T,G15,2017-02-01,735.3263425199999
KOB,I,T,G15,2017-03-01,705.6243852800001
KOB,I,T,G15,2017-04-01,687.50836596
KOB,I,T,G15,2017-05-01,667.2540897399999
KOB,I,T,G15,2017-06-01,641.7449355699999
KOB,I,T,G15,2017-07-01,624.1313114
KOB,I,T,G15,2017-08-01,604.78741941
KOB,I,T,G15,2017-09-01,584.10325187
KOB,I,T,G15,2017-10-01,570.6245115500001
KOB,I,T,G15,2017-11-01,554.7395600799999
KOB,I,T,G15,2017-12-01,534.09189971
KOB,I,T,G15,2018-01-01,525.1467403900001
KOB,I,T,G15,2018-02-01,518.46237087
KOB,I,T,G15,2018-03-01,517.1184257900001
KOB,I,T,G15,2018-04-01,502.50051322999997
KOB,I,T,G15,2018-05-01,462.26183803
KOB,I,T,G15,2018-06-01,446.55017940000005
KOB,I,T,G15,2018-07-01,438.25470023
KOB,I,T,G15,2018-08-01,423.96497083
KOB,I,T,G15,2018-09-01,415.85966533
KOB,I,T,G15,2018-10-01,407.43872349000003
KOB,I,T,G15,2018-11-01,392.93789073
KOB,I,T,G15,2018-12-01,382.64644756
KOB,I,T,G15,2019-01-01,366.93409044
KOB,I,T,G15,2019-02-01,360.48978668999996
KOB,I,T,G15,2019-03-01,353.07614479
KOB,I,T,G15,2019-04-01,345.28902711
KOB,I,T,G15,2019-05-01,335.15407417
KOB,I,T,G15,2019-06-01,326.69366391
KOB,I,T,G15,2019-07-01,313.96356023
KOB,I,T,G15,2019-08-01,316.06292773
KOB,I,T,G15,2019-09-01,305.08020378
KOB,I,T,G15,2019-10-01,295.13565155000003
KOB,I,T,G15,2019-11-01,285.70646404
KOB,I,T,G15,2019-12-01,279.644406
KOB,I,T,G15,2020-01-01,271.90402331999996
KOB,I,T,G15,2020-02-01,265.74912658
KOB,I,T,G15,2020-03-01,254.94654204
KOB,I,T,G15,2020-04-01,251.10269578999998
KOB,I,T,G15,2020-05-01,248.49440283
KOB,I,T,G15,2020-06-01,245.22353591
KOB,I,T,G15,2020-07-01,241.61972602999998
KOB,I,T,G15,2020-08-01,238.32441748
KOB,I,T,G15,2020-09-01,233.06468328999998
KOB,I,T,G15,2020-10-01,231.3495221
KOB,I,T,G15,2020-11-01,245.80289592
KOB,I,T,G15,2020-12-01,243.24233265
KOB,I,T,G15,2021-01-01,231.96197038000003
KOB,I,T,G15,2021-02-01,220.62552641
KOB,I,T,G15,2021-03-01,216.11011273
KOB,I,T,G15,2021-04-01,213.77520269000001
KOB,I,T,G15,2021-05-01,210.21449148999997
KOB,I,T,G15,2021-06-01,194.57537038
KOB,I,T,G15,2021-07-01,192.75028496
KOB,I,T,G15,2021-08-01,188.99683488000002
KOB,I,T,G15,2021-09-01,179.70528078
KOB,I,T,G15,2021-10-01,177.45998889999998
KOB,I,T,G15,2021-11-01,169.41610139
KOB,I,T,G15,2021-12-01,166.15902731
KOB,I,T,G15,2022-01-01,160.80978883
KOB,I,T,G15,2022-02-01,154.20182136
KOB,I,T,G15,2022-03-01,142.71613647
KOB,I,T,G15,2022-04-01,140.5321631
KOB,I,T,G15,2022-05-01,132.77095198
KOB,I,T,G15,2022-06-01,129.32976463
KOB,I,T,G15,2022-07-01,122.79474296000001
KOB,I,T,G15,2022-08-01,120.2207753
KOB,I,T,G15,2022-09-01,114.22229193000001
KOB,I,T,G15,2022-10-01,109.57460529000001
KOB,I,T,G15,2022-11-01,103.46765123
KOB,I,T,G15,2022-12-01,100.19856054
KOB,I,T,G15,2023-01-01,95.82026074
KOB,I,T,G15,2023-02-01,93.31338138000001
KOB,I,T,G15,2023-03-01,90.5827671
KOB,I,T,G15,2023-04-01,84.80904684
KOB,I,T,G15,2023-05-01,83.46439358
