level,model,indicator,estimate,date,value
gdn,fs,fremdkapital,Rechnung,2018-01-01,67429.40904896
gdn,fs,fremdkapital,Rechnung,2019-01-01,63946.9694026
gdn,fs,fremdkapital,Rechnung,2020-01-01,65488.74723891
gdn,fs,fremdkapital,Rechnung,2021-01-01,66538.20294796
gdn,fs,fremdkapital,Rechnung,2022-01-01,68108.03519793
gdn,fs,fremdkapital,Rechnung,2023-01-01,70725.57858056
gdn,fs,fremdkapital,Rechnung,2024-01-01,74220.89026273
gdn,fs,nettoschulden_fs,Prognosen,2025-01-01,2372.10161144996
gdn,fs,nettoschulden_fs,Rechnung,1990-01-01,15917.6985241
gdn,fs,nettoschulden_fs,Rechnung,1991-01-01,17692.24269209
gdn,fs,nettoschulden_fs,Rechnung,1992-01-01,20209.92493596
gdn,fs,nettoschulden_fs,Rechnung,1993-01-01,19228.00828591
gdn,fs,nettoschulden_fs,Rechnung,1994-01-01,20339.91486441
gdn,fs,nettoschulden_fs,Rechnung,1995-01-01,21036.19767776
gdn,fs,nettoschulden_fs,Rechnung,1996-01-01,20234.08635479
gdn,fs,nettoschulden_fs,Rechnung,1997-01-01,20281.24539094
gdn,fs,nettoschulden_fs,Rechnung,1998-01-01,21178.79610209
gdn,fs,nettoschulden_fs,Rechnung,1999-01-01,19860.56211133
gdn,fs,nettoschulden_fs,Rechnung,2000-01-01,19754.87731078
gdn,fs,nettoschulden_fs,Rechnung,2001-01-01,18809.67033977
gdn,fs,nettoschulden_fs,Rechnung,2002-01-01,17834.84034278
gdn,fs,nettoschulden_fs,Rechnung,2003-01-01,18025.67046598
gdn,fs,nettoschulden_fs,Rechnung,2004-01-01,19105.645582870002
gdn,fs,nettoschulden_fs,Rechnung,2005-01-01,18359.04982424
gdn,fs,nettoschulden_fs,Rechnung,2006-01-01,15824.1169316
gdn,fs,nettoschulden_fs,Rechnung,2007-01-01,13974.13060067
gdn,fs,nettoschulden_fs,Rechnung,2008-01-01,17325.19513851
gdn,fs,nettoschulden_fs,Rechnung,2009-01-01,18492.78050647
gdn,fs,nettoschulden_fs,Rechnung,2010-01-01,18638.87991967
gdn,fs,nettoschulden_fs,Rechnung,2011-01-01,18850.08022517
gdn,fs,nettoschulden_fs,Rechnung,2012-01-01,19791.05447116
gdn,fs,nettoschulden_fs,Rechnung,2013-01-01,21015.03363212
gdn,fs,nettoschulden_fs,Rechnung,2014-01-01,19833.34417692
gdn,fs,nettoschulden_fs,Rechnung,2015-01-01,18938.440716
gdn,fs,nettoschulden_fs,Rechnung,2016-01-01,15142.89300691
gdn,fs,nettoschulden_fs,Rechnung,2017-01-01,15234.21390979
gdn,fs,nettoschulden_fs,Rechnung,2018-01-01,11441.0193213
gdn,fs,nettoschulden_fs,Rechnung,2019-01-01,4957.44323467001
gdn,fs,nettoschulden_fs,Rechnung,2020-01-01,5468.06521699001
gdn,fs,nettoschulden_fs,Rechnung,2021-01-01,4221.34217014001
gdn,fs,nettoschulden_fs,Rechnung,2022-01-01,2792.88845380999
gdn,fs,nettoschulden_fs,Rechnung,2023-01-01,2874.78354160001
gdn,fs,nettoschulden_fs,Rechnung,2024-01-01,3156.52426379002
gdn,fs,saldo,Prognosen,2025-01-01,-1131.13901948
gdn,fs,saldo,Rechnung,1990-01-01,-825.63958671
gdn,fs,saldo,Rechnung,1991-01-01,-2152.9344305
gdn,fs,saldo,Rechnung,1992-01-01,-2634.52019218
gdn,fs,saldo,Rechnung,1993-01-01,-1195.10383407
gdn,fs,saldo,Rechnung,1994-01-01,-894.929811310001
gdn,fs,saldo,Rechnung,1995-01-01,-840.032320960003
gdn,fs,saldo,Rechnung,1996-01-01,-496.309764630008
gdn,fs,saldo,Rechnung,1997-01-01,-577.585603209991
gdn,fs,saldo,Rechnung,1998-01-01,-557.47864755
gdn,fs,saldo,Rechnung,1999-01-01,829.780846270005
gdn,fs,saldo,Rechnung,2000-01-01,1468.38431233
gdn,fs,saldo,Rechnung,2001-01-01,1323.9147184
gdn,fs,saldo,Rechnung,2002-01-01,1153.05650687
gdn,fs,saldo,Rechnung,2003-01-01,-8.67331863000436
gdn,fs,saldo,Rechnung,2004-01-01,535.247075659994
gdn,fs,saldo,Rechnung,2005-01-01,759.772051669999
gdn,fs,saldo,Rechnung,2006-01-01,1673.63838472
gdn,fs,saldo,Rechnung,2007-01-01,2569.47748094
gdn,fs,saldo,Rechnung,2008-01-01,580.369523649999
gdn,fs,saldo,Rechnung,2009-01-01,-346.054692750004
gdn,fs,saldo,Rechnung,2010-01-01,-407.648422090002
gdn,fs,saldo,Rechnung,2011-01-01,427.821246959997
gdn,fs,saldo,Rechnung,2012-01-01,-952.591598929997
gdn,fs,saldo,Rechnung,2013-01-01,-1281.33886049
gdn,fs,saldo,Rechnung,2014-01-01,-1013.02133069999
gdn,fs,saldo,Rechnung,2015-01-01,-586.527885269999
gdn,fs,saldo,Rechnung,2016-01-01,-563.311960370003
gdn,fs,saldo,Rechnung,2017-01-01,-495.046614779996
gdn,fs,saldo,Rechnung,2018-01-01,373.99707750999403
gdn,fs,saldo,Rechnung,2019-01-01,-609.186285700001
gdn,fs,saldo,Rechnung,2020-01-01,-1276.42832038001
gdn,fs,saldo,Rechnung,2021-01-01,-197.564982609991
gdn,fs,saldo,Rechnung,2022-01-01,631.616980439998
gdn,fs,saldo,Rechnung,2023-01-01,-550.731826809999
gdn,fs,saldo,Rechnung,2024-01-01,-1751.54542998999
gdn,fs,saldo_ord,Prognosen,2025-01-01,-1099.08587121
gdn,fs,saldo_ord,Rechnung,1990-01-01,-825.63958671
gdn,fs,saldo_ord,Rechnung,1991-01-01,-2152.9344305
gdn,fs,saldo_ord,Rechnung,1992-01-01,-2634.52019218
gdn,fs,saldo_ord,Rechnung,1993-01-01,-1195.10383407
gdn,fs,saldo_ord,Rechnung,1994-01-01,-894.929811310001
gdn,fs,saldo_ord,Rechnung,1995-01-01,-840.032320960003
gdn,fs,saldo_ord,Rechnung,1996-01-01,-496.309764630008
gdn,fs,saldo_ord,Rechnung,1997-01-01,-577.585603209991
gdn,fs,saldo_ord,Rechnung,1998-01-01,-557.47864755
gdn,fs,saldo_ord,Rechnung,1999-01-01,829.780846270005
gdn,fs,saldo_ord,Rechnung,2000-01-01,1468.38431233
gdn,fs,saldo_ord,Rechnung,2001-01-01,1323.9147184
gdn,fs,saldo_ord,Rechnung,2002-01-01,1153.05650687
gdn,fs,saldo_ord,Rechnung,2003-01-01,-8.67331863000436
gdn,fs,saldo_ord,Rechnung,2004-01-01,535.247075659994
gdn,fs,saldo_ord,Rechnung,2005-01-01,759.772051669999
gdn,fs,saldo_ord,Rechnung,2006-01-01,1685.10922871999
gdn,fs,saldo_ord,Rechnung,2007-01-01,2569.47748094
gdn,fs,saldo_ord,Rechnung,2008-01-01,769.646977519995
gdn,fs,saldo_ord,Rechnung,2009-01-01,-53.1950313600028
gdn,fs,saldo_ord,Rechnung,2010-01-01,-389.132080340009
gdn,fs,saldo_ord,Rechnung,2011-01-01,472.492864480009
gdn,fs,saldo_ord,Rechnung,2012-01-01,-551.932899580002
gdn,fs,saldo_ord,Rechnung,2013-01-01,-1054.78032754
gdn,fs,saldo_ord,Rechnung,2014-01-01,-924.160529470006
gdn,fs,saldo_ord,Rechnung,2015-01-01,-474.193448910002
gdn,fs,saldo_ord,Rechnung,2016-01-01,-399.821942329996
gdn,fs,saldo_ord,Rechnung,2017-01-01,-476.404353249993
gdn,fs,saldo_ord,Rechnung,2018-01-01,358.547726240002
gdn,fs,saldo_ord,Rechnung,2019-01-01,-671.632430170001
gdn,fs,saldo_ord,Rechnung,2020-01-01,-1122.18086556
gdn,fs,saldo_ord,Rechnung,2021-01-01,-140.033904969998
gdn,fs,saldo_ord,Rechnung,2022-01-01,524.426589109993
gdn,fs,saldo_ord,Rechnung,2023-01-01,-697.799400700009
gdn,fs,saldo_ord,Rechnung,2024-01-01,-2056.96520086
gdn,gfs,aufwand,Prognosen,2025-01-01,60005.45699447
gdn,gfs,aufwand,Rechnung,1990-01-01,24640.79792163
gdn,gfs,aufwand,Rechnung,1991-01-01,27446.84718345
gdn,gfs,aufwand,Rechnung,1992-01-01,29066.96635493
gdn,gfs,aufwand,Rechnung,1993-01-01,30121.65153564
gdn,gfs,aufwand,Rechnung,1994-01-01,30541.54289612
gdn,gfs,aufwand,Rechnung,1995-01-01,31122.40584062
gdn,gfs,aufwand,Rechnung,1996-01-01,31311.46229662
gdn,gfs,aufwand,Rechnung,1997-01-01,31204.78660569
gdn,gfs,aufwand,Rechnung,1998-01-01,31591.87305277
gdn,gfs,aufwand,Rechnung,1999-01-01,32312.37100977
gdn,gfs,aufwand,Rechnung,2000-01-01,33286.33856427
gdn,gfs,aufwand,Rechnung,2001-01-01,34275.85320422
gdn,gfs,aufwand,Rechnung,2002-01-01,34466.84090753
gdn,gfs,aufwand,Rechnung,2003-01-01,35276.53618884
gdn,gfs,aufwand,Rechnung,2004-01-01,35423.45132176
gdn,gfs,aufwand,Rechnung,2005-01-01,36275.4162819
gdn,gfs,aufwand,Rechnung,2006-01-01,37028.12849522
gdn,gfs,aufwand,Rechnung,2007-01-01,37443.05088568
gdn,gfs,aufwand,Rechnung,2008-01-01,40586.09545485
gdn,gfs,aufwand,Rechnung,2009-01-01,41996.3898532
gdn,gfs,aufwand,Rechnung,2010-01-01,42519.43160917
gdn,gfs,aufwand,Rechnung,2011-01-01,43492.15652282
gdn,gfs,aufwand,Rechnung,2012-01-01,43793.4697853
gdn,gfs,aufwand,Rechnung,2013-01-01,44578.05784664
gdn,gfs,aufwand,Rechnung,2014-01-01,45738.7288673
gdn,gfs,aufwand,Rechnung,2015-01-01,45541.23972644
gdn,gfs,aufwand,Rechnung,2016-01-01,46260.59169406
gdn,gfs,aufwand,Rechnung,2017-01-01,46875.49386578
gdn,gfs,aufwand,Rechnung,2018-01-01,47327.54743717
gdn,gfs,aufwand,Rechnung,2019-01-01,48353.77883618
gdn,gfs,aufwand,Rechnung,2020-01-01,49159.69260803
gdn,gfs,aufwand,Rechnung,2021-01-01,50311.46722685
gdn,gfs,aufwand,Rechnung,2022-01-01,52635.00322013
gdn,gfs,aufwand,Rechnung,2023-01-01,55734.7521768
gdn,gfs,aufwand,Rechnung,2024-01-01,58684.39859208
gdn,gfs,ausgaben,Prognosen,2025-01-01,61750.44590322
gdn,gfs,ausgaben,Rechnung,1990-01-01,26328.02481673
gdn,gfs,ausgaben,Rechnung,1991-01-01,29376.51419174
gdn,gfs,ausgaben,Rechnung,1992-01-01,31198.35407178
gdn,gfs,ausgaben,Rechnung,1993-01-01,31744.3511538
gdn,gfs,ausgaben,Rechnung,1994-01-01,32224.85225935
gdn,gfs,ausgaben,Rechnung,1995-01-01,32801.68388194
gdn,gfs,ausgaben,Rechnung,1996-01-01,32636.1988366
gdn,gfs,ausgaben,Rechnung,1997-01-01,32544.1796588
gdn,gfs,ausgaben,Rechnung,1998-01-01,33180.316093
gdn,gfs,ausgaben,Rechnung,1999-01-01,33317.01377591
gdn,gfs,ausgaben,Rechnung,2000-01-01,33882.83208443
gdn,gfs,ausgaben,Rechnung,2001-01-01,34885.38904177
gdn,gfs,ausgaben,Rechnung,2002-01-01,35148.9128227
gdn,gfs,ausgaben,Rechnung,2003-01-01,36153.39487049
gdn,gfs,ausgaben,Rechnung,2004-01-01,36007.21697833
gdn,gfs,ausgaben,Rechnung,2005-01-01,36680.87831823
gdn,gfs,ausgaben,Rechnung,2006-01-01,37405.67762021
gdn,gfs,ausgaben,Rechnung,2007-01-01,37696.79842285
gdn,gfs,ausgaben,Rechnung,2008-01-01,40932.574461
gdn,gfs,ausgaben,Rechnung,2009-01-01,42271.12108214
gdn,gfs,ausgaben,Rechnung,2010-01-01,42851.83176031
gdn,gfs,ausgaben,Rechnung,2011-01-01,43415.5144001
gdn,gfs,ausgaben,Rechnung,2012-01-01,44120.22498502
gdn,gfs,ausgaben,Rechnung,2013-01-01,45217.23719626
gdn,gfs,ausgaben,Rechnung,2014-01-01,46594.75641559
gdn,gfs,ausgaben,Rechnung,2015-01-01,46627.7159666
gdn,gfs,ausgaben,Rechnung,2016-01-01,47139.30392129
gdn,gfs,ausgaben,Rechnung,2017-01-01,48491.63044285
gdn,gfs,ausgaben,Rechnung,2018-01-01,48575.27267809
gdn,gfs,ausgaben,Rechnung,2019-01-01,49882.89883518
gdn,gfs,ausgaben,Rechnung,2020-01-01,50700.60703328
gdn,gfs,ausgaben,Rechnung,2021-01-01,51463.50884856
gdn,gfs,ausgaben,Rechnung,2022-01-01,53365.70563369
gdn,gfs,ausgaben,Rechnung,2023-01-01,57072.28631352
gdn,gfs,ausgaben,Rechnung,2024-01-01,60480.90919689
gdn,gfs,bruttoschuldenquote,Prognosen,2025-01-01,0.0741095804536616
gdn,gfs,bruttoschuldenquote,Rechnung,1990-01-01,0.0998869333451728
gdn,gfs,bruttoschuldenquote,Rechnung,1991-01-01,0.102364663633178
gdn,gfs,bruttoschuldenquote,Rechnung,1992-01-01,0.110139336602667
gdn,gfs,bruttoschuldenquote,Rechnung,1993-01-01,0.110774891475462
gdn,gfs,bruttoschuldenquote,Rechnung,1994-01-01,0.111739323085626
gdn,gfs,bruttoschuldenquote,Rechnung,1995-01-01,0.11308071971174
gdn,gfs,bruttoschuldenquote,Rechnung,1996-01-01,0.115071124716893
gdn,gfs,bruttoschuldenquote,Rechnung,1997-01-01,0.11209177123597
gdn,gfs,bruttoschuldenquote,Rechnung,1998-01-01,0.110528375613844
gdn,gfs,bruttoschuldenquote,Rechnung,1999-01-01,0.106781484743446
gdn,gfs,bruttoschuldenquote,Rechnung,2000-01-01,0.102883519276018
gdn,gfs,bruttoschuldenquote,Rechnung,2001-01-01,0.100302168248833
gdn,gfs,bruttoschuldenquote,Rechnung,2002-01-01,0.0993166376723633
gdn,gfs,bruttoschuldenquote,Rechnung,2003-01-01,0.0944269150930779
gdn,gfs,bruttoschuldenquote,Rechnung,2004-01-01,0.0926603513341871
gdn,gfs,bruttoschuldenquote,Rechnung,2005-01-01,0.091254453764951
gdn,gfs,bruttoschuldenquote,Rechnung,2006-01-01,0.0799248456233524
gdn,gfs,bruttoschuldenquote,Rechnung,2007-01-01,0.0737520456929454
gdn,gfs,bruttoschuldenquote,Rechnung,2008-01-01,0.0721531191314877
gdn,gfs,bruttoschuldenquote,Rechnung,2009-01-01,0.0736612646430851
gdn,gfs,bruttoschuldenquote,Rechnung,2010-01-01,0.0719380722537809
gdn,gfs,bruttoschuldenquote,Rechnung,2011-01-01,0.0718439711350259
gdn,gfs,bruttoschuldenquote,Rechnung,2012-01-01,0.0722174816435617
gdn,gfs,bruttoschuldenquote,Rechnung,2013-01-01,0.0734715461107985
gdn,gfs,bruttoschuldenquote,Rechnung,2014-01-01,0.0738858867305057
gdn,gfs,bruttoschuldenquote,Rechnung,2015-01-01,0.0756714941222956
gdn,gfs,bruttoschuldenquote,Rechnung,2016-01-01,0.0746498933801623
gdn,gfs,bruttoschuldenquote,Rechnung,2017-01-01,0.0757263524776654
gdn,gfs,bruttoschuldenquote,Rechnung,2018-01-01,0.0730961736799643
gdn,gfs,bruttoschuldenquote,Rechnung,2019-01-01,0.0742687782694716
gdn,gfs,bruttoschuldenquote,Rechnung,2020-01-01,0.0784175763521622
gdn,gfs,bruttoschuldenquote,Rechnung,2021-01-01,0.0736805319504717
gdn,gfs,bruttoschuldenquote,Rechnung,2022-01-01,0.0707331739215649
gdn,gfs,bruttoschuldenquote,Rechnung,2023-01-01,0.0722578815213479
gdn,gfs,bruttoschuldenquote,Rechnung,2024-01-01,0.0743883688080094
gdn,gfs,defizit_ueberschuss,Prognosen,2025-01-01,-0.00127000945868382
gdn,gfs,defizit_ueberschuss,Rechnung,1990-01-01,-0.00233839233828782
gdn,gfs,defizit_ueberschuss,Rechnung,1991-01-01,-0.00568540276831105
gdn,gfs,defizit_ueberschuss,Rechnung,1992-01-01,-0.00688700378881002
gdn,gfs,defizit_ueberschuss,Rechnung,1993-01-01,-0.00342735451209883
gdn,gfs,defizit_ueberschuss,Rechnung,1994-01-01,-0.0028325838252875
gdn,gfs,defizit_ueberschuss,Rechnung,1995-01-01,-0.00257475463844266
gdn,gfs,defizit_ueberschuss,Rechnung,1996-01-01,-0.00138773842572072
gdn,gfs,defizit_ueberschuss,Rechnung,1997-01-01,-0.00187371163614769
gdn,gfs,defizit_ueberschuss,Rechnung,1998-01-01,-0.00167989073344201
gdn,gfs,defizit_ueberschuss,Rechnung,1999-01-01,0.00130620397725172
gdn,gfs,defizit_ueberschuss,Rechnung,2000-01-01,0.00232740888043855
gdn,gfs,defizit_ueberschuss,Rechnung,2001-01-01,0.00217455280869895
gdn,gfs,defizit_ueberschuss,Rechnung,2002-01-01,0.00194750459293789
gdn,gfs,defizit_ueberschuss,Rechnung,2003-01-01,-6.48032567331028e-4
gdn,gfs,defizit_ueberschuss,Rechnung,2004-01-01,4.6595336747228e-4
gdn,gfs,defizit_ueberschuss,Rechnung,2005-01-01,1.30578788246466e-4
gdn,gfs,defizit_ueberschuss,Rechnung,2006-01-01,0.00180219695016123
gdn,gfs,defizit_ueberschuss,Rechnung,2007-01-01,0.00353503090479501
gdn,gfs,defizit_ueberschuss,Rechnung,2008-01-01,5.55147988598728e-4
gdn,gfs,defizit_ueberschuss,Rechnung,2009-01-01,-5.23961997139697e-4
gdn,gfs,defizit_ueberschuss,Rechnung,2010-01-01,-9.60656053383076e-4
gdn,gfs,defizit_ueberschuss,Rechnung,2011-01-01,-1.88755293203854e-4
gdn,gfs,defizit_ueberschuss,Rechnung,2012-01-01,-0.00115003515983398
gdn,gfs,defizit_ueberschuss,Rechnung,2013-01-01,-0.00192792896198618
gdn,gfs,defizit_ueberschuss,Rechnung,2014-01-01,-0.0024427805688688
gdn,gfs,defizit_ueberschuss,Rechnung,2015-01-01,-9.60599632356943e-4
gdn,gfs,defizit_ueberschuss,Rechnung,2016-01-01,-5.04175626517458e-4
gdn,gfs,defizit_ueberschuss,Rechnung,2017-01-01,-8.67491531625498e-4
gdn,gfs,defizit_ueberschuss,Rechnung,2018-01-01,3.01232936624299e-4
gdn,gfs,defizit_ueberschuss,Rechnung,2019-01-01,-8.54718321544828e-4
gdn,gfs,defizit_ueberschuss,Rechnung,2020-01-01,-0.00181217069342892
gdn,gfs,defizit_ueberschuss,Rechnung,2021-01-01,-2.6520254352012e-4
gdn,gfs,defizit_ueberschuss,Rechnung,2022-01-01,7.86486619524741e-4
gdn,gfs,defizit_ueberschuss,Rechnung,2023-01-01,-6.90467195110008e-4
gdn,gfs,defizit_ueberschuss,Rechnung,2024-01-01,-0.00201227425412401
gdn,gfs,einnahmenquote,Prognosen,2025-01-01,0.0698879057968138
gdn,gfs,einnahmenquote,Rechnung,1990-01-01,0.0679142539923934
gdn,gfs,einnahmenquote,Rechnung,1991-01-01,0.0693665870582579
gdn,gfs,einnahmenquote,Rechnung,1992-01-01,0.0711953841343279
gdn,gfs,einnahmenquote,Rechnung,1993-01-01,0.0743165271709959
gdn,gfs,einnahmenquote,Rechnung,1994-01-01,0.0741863362473175
gdn,gfs,einnahmenquote,Rechnung,1995-01-01,0.0748762361134144
gdn,gfs,einnahmenquote,Rechnung,1996-01-01,0.0750647987772978
gdn,gfs,einnahmenquote,Rechnung,1997-01-01,0.0731565311983294
gdn,gfs,einnahmenquote,Rechnung,1998-01-01,0.072890184474339
gdn,gfs,einnahmenquote,Rechnung,1999-01-01,0.0747675680415924
gdn,gfs,einnahmenquote,Rechnung,2000-01-01,0.0733912255324586
gdn,gfs,einnahmenquote,Rechnung,2001-01-01,0.0734165849132953
gdn,gfs,einnahmenquote,Rechnung,2002-01-01,0.073783658783005
gdn,gfs,einnahmenquote,Rechnung,2003-01-01,0.0725886172399145
gdn,gfs,einnahmenquote,Rechnung,2004-01-01,0.0712616322360786
gdn,gfs,einnahmenquote,Rechnung,2005-01-01,0.0695229322203929
gdn,gfs,einnahmenquote,Rechnung,2006-01-01,0.0683414414311134
gdn,gfs,einnahmenquote,Rechnung,2007-01-01,0.0664687346444579
gdn,gfs,einnahmenquote,Rechnung,2008-01-01,0.0663143184427591
gdn,gfs,einnahmenquote,Rechnung,2009-01-01,0.0683980710609722
gdn,gfs,einnahmenquote,Rechnung,2010-01-01,0.0663982192417419
gdn,gfs,einnahmenquote,Rechnung,2011-01-01,0.0670374607780289
gdn,gfs,einnahmenquote,Rechnung,2012-01-01,0.0662715034522543
gdn,gfs,einnahmenquote,Rechnung,2013-01-01,0.0659443741430975
gdn,gfs,einnahmenquote,Rechnung,2014-01-01,0.0661776174457709
gdn,gfs,einnahmenquote,Rechnung,2015-01-01,0.0676466248932753
gdn,gfs,einnahmenquote,Rechnung,2016-01-01,0.0679720257897647
gdn,gfs,einnahmenquote,Rechnung,2017-01-01,0.0688201461186488
gdn,gfs,einnahmenquote,Rechnung,2018-01-01,0.0673586545717546
gdn,gfs,einnahmenquote,Rechnung,2019-01-01,0.0673098709794885
gdn,gfs,einnahmenquote,Rechnung,2020-01-01,0.0696117620151516
gdn,gfs,einnahmenquote,Rechnung,2021-01-01,0.0667202093159341
gdn,gfs,einnahmenquote,Rechnung,2022-01-01,0.0658901411452973
gdn,gfs,einnahmenquote,Rechnung,2023-01-01,0.0677259597873019
gdn,gfs,einnahmenquote,Rechnung,2024-01-01,0.0688120298676436
gdn,gfs,ertrag,Prognosen,2025-01-01,60648.33870835
gdn,gfs,ertrag,Rechnung,1990-01-01,25451.68414162
gdn,gfs,ertrag,Rechnung,1991-01-01,27151.15926784
gdn,gfs,ertrag,Rechnung,1992-01-01,28446.60443384
gdn,gfs,ertrag,Rechnung,1993-01-01,30344.89510909
gdn,gfs,ertrag,Rechnung,1994-01-01,31039.69418136
gdn,gfs,ertrag,Rechnung,1995-01-01,31711.23575592
gdn,gfs,ertrag,Rechnung,1996-01-01,32043.79852064
gdn,gfs,ertrag,Rechnung,1997-01-01,31731.46193576
gdn,gfs,ertrag,Rechnung,1998-01-01,32432.84057575
gdn,gfs,ertrag,Rechnung,1999-01-01,33909.41791186
gdn,gfs,ertrag,Rechnung,2000-01-01,34992.52767922
gdn,gfs,ertrag,Rechnung,2001-01-01,35950.21156974
gdn,gfs,ertrag,Rechnung,2002-01-01,36101.81279251
gdn,gfs,ertrag,Rechnung,2003-01-01,35833.49250798
gdn,gfs,ertrag,Rechnung,2004-01-01,36244.20438028
gdn,gfs,ertrag,Rechnung,2005-01-01,36749.90241679
gdn,gfs,ertrag,Rechnung,2006-01-01,38418.80000613
gdn,gfs,ertrag,Rechnung,2007-01-01,39814.25440459
gdn,gfs,ertrag,Rechnung,2008-01-01,41278.13290134
gdn,gfs,ertrag,Rechnung,2009-01-01,41949.76577614
gdn,gfs,ertrag,Rechnung,2010-01-01,42240.68925832
gdn,gfs,ertrag,Rechnung,2011-01-01,43293.61391798
gdn,gfs,ertrag,Rechnung,2012-01-01,43367.6493091
gdn,gfs,ertrag,Rechnung,2013-01-01,43932.83078623
gdn,gfs,ertrag,Rechnung,2014-01-01,44936.05479222
gdn,gfs,ertrag,Rechnung,2015-01-01,45974.86100672
gdn,gfs,ertrag,Rechnung,2016-01-01,46792.22730786
gdn,gfs,ertrag,Rechnung,2017-01-01,47887.99283678
gdn,gfs,ertrag,Rechnung,2018-01-01,48793.48077019
gdn,gfs,ertrag,Rechnung,2019-01-01,49257.41531062
gdn,gfs,ertrag,Rechnung,2020-01-01,49414.22933437
gdn,gfs,ertrag,Rechnung,2021-01-01,51259.75921015
gdn,gfs,ertrag,Rechnung,2022-01-01,54010.39161527
gdn,gfs,ertrag,Rechnung,2023-01-01,56496.30561433
gdn,gfs,ertrag,Rechnung,2024-01-01,58762.51354229
gdn,gfs,fiskalertrag,Prognosen,2025-01-01,37167.97605777
gdn,gfs,fiskalertrag,Rechnung,1990-01-01,15059.36192446
gdn,gfs,fiskalertrag,Rechnung,1991-01-01,15699.56104507
gdn,gfs,fiskalertrag,Rechnung,1992-01-01,16279.14284843
gdn,gfs,fiskalertrag,Rechnung,1993-01-01,17407.16775323
gdn,gfs,fiskalertrag,Rechnung,1994-01-01,18077.56763074
gdn,gfs,fiskalertrag,Rechnung,1995-01-01,18448.88162121
gdn,gfs,fiskalertrag,Rechnung,1996-01-01,18538.74635806
gdn,gfs,fiskalertrag,Rechnung,1997-01-01,18337.71881683
gdn,gfs,fiskalertrag,Rechnung,1998-01-01,18815.66306805
gdn,gfs,fiskalertrag,Rechnung,1999-01-01,19773.9360051
gdn,gfs,fiskalertrag,Rechnung,2000-01-01,20599.80362558
gdn,gfs,fiskalertrag,Rechnung,2001-01-01,21446.09152805
gdn,gfs,fiskalertrag,Rechnung,2002-01-01,21629.30552779
gdn,gfs,fiskalertrag,Rechnung,2003-01-01,21069.55669068
gdn,gfs,fiskalertrag,Rechnung,2004-01-01,21248.4808561
gdn,gfs,fiskalertrag,Rechnung,2005-01-01,21457.04583861
gdn,gfs,fiskalertrag,Rechnung,2006-01-01,22514.29717209
gdn,gfs,fiskalertrag,Rechnung,2007-01-01,23928.43016087
gdn,gfs,fiskalertrag,Rechnung,2008-01-01,24517.76263454
gdn,gfs,fiskalertrag,Rechnung,2009-01-01,24805.60902744
gdn,gfs,fiskalertrag,Rechnung,2010-01-01,24788.32974258
gdn,gfs,fiskalertrag,Rechnung,2011-01-01,25457.19718805
gdn,gfs,fiskalertrag,Rechnung,2012-01-01,25549.7763061
gdn,gfs,fiskalertrag,Rechnung,2013-01-01,26184.24966061
gdn,gfs,fiskalertrag,Rechnung,2014-01-01,26926.86903219
gdn,gfs,fiskalertrag,Rechnung,2015-01-01,27671.92940234
gdn,gfs,fiskalertrag,Rechnung,2016-01-01,28639.23734485
gdn,gfs,fiskalertrag,Rechnung,2017-01-01,29301.38023409
gdn,gfs,fiskalertrag,Rechnung,2018-01-01,30118.88266739
gdn,gfs,fiskalertrag,Rechnung,2019-01-01,30667.73867206
gdn,gfs,fiskalertrag,Rechnung,2020-01-01,30822.81091225
gdn,gfs,fiskalertrag,Rechnung,2021-01-01,31981.00685991
gdn,gfs,fiskalertrag,Rechnung,2022-01-01,33803.95273417
gdn,gfs,fiskalertrag,Rechnung,2023-01-01,35016.92995042
gdn,gfs,fiskalertrag,Rechnung,2024-01-01,36403.14492662
gdn,gfs,fiskalquote,Prognosen,2025-01-01,0.0428303901591623
gdn,gfs,fiskalquote,Rechnung,1990-01-01,0.0401837978583392
gdn,gfs,fiskalquote,Rechnung,1991-01-01,0.0401097042401136
gdn,gfs,fiskalquote,Rechnung,1992-01-01,0.0407429938138004
gdn,gfs,fiskalquote,Rechnung,1993-01-01,0.0426312317327959
gdn,gfs,fiskalquote,Rechnung,1994-01-01,0.0432062411102318
gdn,gfs,fiskalquote,Rechnung,1995-01-01,0.0435613051137645
gdn,gfs,fiskalquote,Rechnung,1996-01-01,0.0434282865701697
gdn,gfs,fiskalquote,Rechnung,1997-01-01,0.042277405984178
gdn,gfs,fiskalquote,Rechnung,1998-01-01,0.0422866800345149
gdn,gfs,fiskalquote,Rechnung,1999-01-01,0.0435999553149012
gdn,gfs,fiskalquote,Rechnung,2000-01-01,0.0432047906818431
gdn,gfs,fiskalquote,Rechnung,2001-01-01,0.0437966490592971
gdn,gfs,fiskalquote,Rechnung,2002-01-01,0.0442052399957854
gdn,gfs,fiskalquote,Rechnung,2003-01-01,0.0426810193199521
gdn,gfs,fiskalquote,Rechnung,2004-01-01,0.041777753277614
gdn,gfs,fiskalquote,Rechnung,2005-01-01,0.0405921280162639
gdn,gfs,fiskalquote,Rechnung,2006-01-01,0.0400496507257792
gdn,gfs,fiskalquote,Rechnung,2007-01-01,0.0399478151382373
gdn,gfs,fiskalquote,Rechnung,2008-01-01,0.0393883784118076
