canton,fuel,date,value
4,_T,2014-01-01,69
4,_T,2014-02-01,76
4,_T,2014-03-01,87
4,_T,2014-04-01,116
4,_T,2014-05-01,91
4,_T,2014-06-01,101
4,_T,2014-07-01,92
4,_T,2014-08-01,46
4,_T,2014-09-01,80
4,_T,2014-10-01,87
4,_T,2014-11-01,59
4,_T,2014-12-01,66
4,_T,2015-01-01,59
4,_T,2015-02-01,84
4,_T,2015-03-01,127
4,_T,2015-04-01,127
4,_T,2015-05-01,104
4,_T,2015-06-01,118
4,_T,2015-07-01,88
4,_T,2015-08-01,83
4,_T,2015-09-01,73
4,_T,2015-10-01,90
4,_T,2015-11-01,85
4,_T,2015-12-01,84
4,_T,2016-01-01,67
4,_T,2016-02-01,77
4,_T,2016-03-01,105
4,_T,2016-04-01,108
4,_T,2016-05-01,66
4,_T,2016-06-01,98
4,_T,2016-07-01,73
4,_T,2016-08-01,74
4,_T,2016-09-01,91
4,_T,2016-10-01,93
4,_T,2016-11-01,108
4,_T,2016-12-01,106
4,_T,2017-01-01,71
4,_T,2017-02-01,84
4,_T,2017-03-01,115
4,_T,2017-04-01,125
4,_T,2017-05-01,100
4,_T,2017-06-01,106
4,_T,2017-07-01,85
4,_T,2017-08-01,96
4,_T,2017-09-01,74
4,_T,2017-10-01,87
4,_T,2017-11-01,92
4,_T,2017-12-01,78
4,_T,2018-01-01,71
4,_T,2018-02-01,78
4,_T,2018-03-01,106
4,_T,2018-04-01,129
4,_T,2018-05-01,92
4,_T,2018-06-01,111
4,_T,2018-07-01,101
4,_T,2018-08-01,81
4,_T,2018-09-01,55
4,_T,2018-10-01,76
4,_T,2018-11-01,90
4,_T,2018-12-01,54
4,_T,2019-01-01,71
4,_T,2019-02-01,91
4,_T,2019-03-01,122
4,_T,2019-04-01,125
4,_T,2019-05-01,100
4,_T,2019-06-01,83
4,_T,2019-07-01,87
4,_T,2019-08-01,85
4,_T,2019-09-01,98
4,_T,2019-10-01,86
4,_T,2019-11-01,72
4,_T,2019-12-01,85
4,_T,2020-01-01,68
4,_T,2020-02-01,62
4,_T,2020-03-01,80
4,_T,2020-04-01,52
4,_T,2020-05-01,60
4,_T,2020-06-01,76
4,_T,2020-07-01,94
4,_T,2020-08-01,53
4,_T,2020-09-01,79
4,_T,2020-10-01,90
4,_T,2020-11-01,80
4,_T,2020-12-01,78
4,_T,2021-01-01,70
4,_T,2021-02-01,66
4,_T,2021-03-01,86
4,_T,2021-04-01,87
4,_T,2021-05-01,89
4,_T,2021-06-01,86
4,_T,2021-07-01,66
4,_T,2021-08-01,67
4,_T,2021-09-01,70
4,_T,2021-10-01,47
4,_T,2021-11-01,71
4,_T,2021-12-01,94
4,_T,2022-01-01,53
4,_T,2022-02-01,49
4,_T,2022-03-01,78
4,_T,2022-04-01,75
4,_T,2022-05-01,79
4,_T,2022-06-01,69
4,_T,2022-07-01,51
4,_T,2022-08-01,70
4,_T,2022-09-01,67
4,_T,2022-10-01,63
4,_T,2022-11-01,67
4,_T,2022-12-01,88
4,_T,2023-01-01,74
4,_T,2023-02-01,56
4,_T,2023-03-01,100
4,_T,2023-04-01,73
4,_T,2023-05-01,83
4,_T,2023-06-01,102
4,_T,2023-07-01,69
4,_T,2023-08-01,79
4,_T,2023-09-01,70
4,_T,2023-10-01,79
4,_T,2023-11-01,80
4,_T,2023-12-01,92
4,_T,2024-01-01,47
4,_T,2024-02-01,70
4,_T,2024-03-01,102
4,_T,2024-04-01,86
4,_T,2024-05-01,88
4,_T,2024-06-01,75
4,_T,2024-07-01,73
4,_T,2024-08-01,68
4,_T,2024-09-01,76
4,_T,2024-10-01,70
4,_T,2024-11-01,73
4,_T,2024-12-01,63
4,_T,2025-01-01,68
4,_T,2025-02-01,57
4,_T,2025-03-01,83
4,_T,2025-04-01,83
4,_T,2025-05-01,80
4,_T,2025-06-01,77
4,_T,2025-07-01,104
4,_T,2025-08-01,62
4,_T,2025-09-01,66
4,_T,2025-10-01,77
4,_T,2025-11-01,82
4,_T,2025-12-01,80
4,_T,2026-01-01,46
4,_T,2026-02-01,56
4,_T,2026-03-01,99
4,_T,2026-04-01,71
4,_T,2026-05-01,88
4,_T,2026-06-01,93
4,_T,2026-07-01,61
4,_T,2026-08-01,80
5,DC,2005-01-01,110
5,DC,2005-02-01,76
5,DC,2005-03-01,153
5,DC,2005-04-01,127
5,DC,2005-05-01,100
5,DC,2005-06-01,133
5,DC,2005-07-01,81
5,DC,2005-08-01,82
5,DC,2005-09-01,99
5,DC,2005-10-01,100
5,DC,2005-11-01,102
5,DC,2005-12-01,129
5,DC,2006-01-01,89
5,DC,2006-02-01,70
5,DC,2006-03-01,135
5,DC,2006-04-01,114
5,DC,2006-05-01,129
5,DC,2006-06-01,111
5,DC,2006-07-01,93
5,DC,2006-08-01,85
5,DC,2006-09-01,103
5,DC,2006-10-01,95
5,DC,2006-11-01,107
5,DC,2006-12-01,109
5,DC,2007-01-01,102
5,DC,2007-02-01,98
5,DC,2007-03-01,156
5,DC,2007-04-01,125
5,DC,2007-05-01,142
5,DC,2007-06-01,168
5,DC,2007-07-01,106
5,DC,2007-08-01,106
5,DC,2007-09-01,133
5,DC,2007-10-01,149
5,DC,2007-11-01,137
5,DC,2007-12-01,112
5,DC,2008-01-01,152
5,DC,2008-02-01,153
5,DC,2008-03-01,119
5,DC,2008-04-01,167
5,DC,2008-05-01,152
5,DC,2008-06-01,153
5,DC,2008-07-01,138
5,DC,2008-08-01,119
5,DC,2008-09-01,143
5,DC,2008-10-01,136
5,DC,2008-11-01,115
5,DC,2008-12-01,118
5,DC,2009-01-01,118
5,DC,2009-02-01,92
5,DC,2009-03-01,127
5,DC,2009-04-01,146
5,DC,2009-05-01,114
5,DC,2009-06-01,137
5,DC,2009-07-01,132
5,DC,2009-08-01,86
5,DC,2009-09-01,121
5,DC,2009-10-01,119
5,DC,2009-11-01,120
5,DC,2009-12-01,117
5,DC,2010-01-01,112
5,DC,2010-02-01,95
5,DC,2010-03-01,141
5,DC,2010-04-01,150
5,DC,2010-05-01,147
5,DC,2010-06-01,137
5,DC,2010-07-01,143
5,DC,2010-08-01,114
5,DC,2010-09-01,116
5,DC,2010-10-01,137
5,DC,2010-11-01,155
5,DC,2010-12-01,172
5,DC,2011-01-01,127
5,DC,2011-02-01,118
5,DC,2011-03-01,207
5,DC,2011-04-01,170
5,DC,2011-05-01,166
5,DC,2011-06-01,175
5,DC,2011-07-01,157
5,DC,2011-08-01,143
5,DC,2011-09-01,170
5,DC,2011-10-01,192
5,DC,2011-11-01,224
5,DC,2011-12-01,181
5,DC,2012-01-01,199
5,DC,2012-02-01,192
5,DC,2012-03-01,243
5,DC,2012-04-01,219
5,DC,2012-05-01,215
5,DC,2012-06-01,314
5,DC,2012-07-01,161
5,DC,2012-08-01,129
5,DC,2012-09-01,168
5,DC,2012-10-01,192
5,DC,2012-11-01,189
5,DC,2012-12-01,175
5,DC,2013-01-01,152
5,DC,2013-02-01,170
5,DC,2013-03-01,201
5,DC,2013-04-01,212
5,DC,2013-05-01,220
5,DC,2013-06-01,185
5,DC,2013-07-01,173
5,DC,2013-08-01,149
5,DC,2013-09-01,162
5,DC,2013-10-01,196
5,DC,2013-11-01,173
5,DC,2013-12-01,170
5,DC,2014-01-01,145
5,DC,2014-02-01,155
5,DC,2014-03-01,200
5,DC,2014-04-01,201
5,DC,2014-05-01,159
5,DC,2014-06-01,182
5,DC,2014-07-01,175
5,DC,2014-08-01,135
5,DC,2014-09-01,169
5,DC,2014-10-01,176
5,DC,2014-11-01,148
5,DC,2014-12-01,192
5,DC,2015-01-01,126
5,DC,2015-02-01,170
5,DC,2015-03-01,209
5,DC,2015-04-01,213
5,DC,2015-05-01,205
5,DC,2015-06-01,219
5,DC,2015-07-01,200
5,DC,2015-08-01,184
5,DC,2015-09-01,217
5,DC,2015-10-01,229
5,DC,2015-11-01,204
5,DC,2015-12-01,226
5,DC,2016-01-01,184
5,DC,2016-02-01,182
5,DC,2016-03-01,198
5,DC,2016-04-01,227
5,DC,2016-05-01,189
5,DC,2016-06-01,238
5,DC,2016-07-01,182
5,DC,2016-08-01,184
5,DC,2016-09-01,209
5,DC,2016-10-01,164
5,DC,2016-11-01,181
5,DC,2016-12-01,217
5,DC,2017-01-01,166
5,DC,2017-02-01,170
5,DC,2017-03-01,243
5,DC,2017-04-01,208
5,DC,2017-05-01,191
5,DC,2017-06-01,239
5,DC,2017-07-01,176
5,DC,2017-08-01,136
5,DC,2017-09-01,141
5,DC,2017-10-01,132
5,DC,2017-11-01,161
5,DC,2017-12-01,169
5,DC,2018-01-01,155
5,DC,2018-02-01,146
5,DC,2018-03-01,157
5,DC,2018-04-01,144
5,DC,2018-05-01,161
5,DC,2018-06-01,157
5,DC,2018-07-01,134
5,DC,2018-08-01,126
5,DC,2018-09-01,126
5,DC,2018-10-01,139
5,DC,2018-11-01,125
5,DC,2018-12-01,132
5,DC,2019-01-01,149
5,DC,2019-02-01,127
5,DC,2019-03-01,160
5,DC,2019-04-01,137
5,DC,2019-05-01,147
5,DC,2019-06-01,125
5,DC,2019-07-01,120
5,DC,2019-08-01,92
5,DC,2019-09-01,92
5,DC,2019-10-01,117
5,DC,2019-11-01,111
5,DC,2019-12-01,129
5,DC,2020-01-01,123
5,DC,2020-02-01,96
5,DC,2020-03-01,113
5,DC,2020-04-01,66
5,DC,2020-05-01,62
5,DC,2020-06-01,105
5,DC,2020-07-01,99
5,DC,2020-08-01,79
5,DC,2020-09-01,101
5,DC,2020-10-01,77
5,DC,2020-11-01,98
5,DC,2020-12-01,91
5,DC,2021-01-01,72
5,DC,2021-02-01,59
5,DC,2021-03-01,96
5,DC,2021-04-01,73
5,DC,2021-05-01,60
5,DC,2021-06-01,53
5,DC,2021-07-01,56
5,DC,2021-08-01,41
5,DC,2021-09-01,48
5,DC,2021-10-01,32
5,DC,2021-11-01,42
5,DC,2021-12-01,40
5,DC,2022-01-01,50
5,DC,2022-02-01,53
5,DC,2022-03-01,50
5,DC,2022-04-01,61
5,DC,2022-05-01,47
5,DC,2022-06-01,48
5,DC,2022-07-01,36
5,DC,2022-08-01,56
5,DC,2022-09-01,54
5,DC,2022-10-01,36
5,DC,2022-11-01,55
5,DC,2022-12-01,60
5,DC,2023-01-01,39
5,DC,2023-02-01,36
5,DC,2023-03-01,49
5,DC,2023-04-01,37
5,DC,2023-05-01,48
5,DC,2023-06-01,36
5,DC,2023-07-01,41
5,DC,2023-08-01,29
5,DC,2023-09-01,44
5,DC,2023-10-01,44
5,DC,2023-11-01,43
5,DC,2023-12-01,51
5,DC,2024-01-01,31
5,DC,2024-02-01,37
5,DC,2024-03-01,53
5,DC,2024-04-01,44
5,DC,2024-05-01,49
5,DC,2024-06-01,44
5,DC,2024-07-01,37
5,DC,2024-08-01,27
5,DC,2024-09-01,46
5,DC,2024-10-01,37
5,DC,2024-11-01,42
5,DC,2024-12-01,38
5,DC,2025-01-01,38
5,DC,2025-02-01,31
5,DC,2025-03-01,46
5,DC,2025-04-01,27
5,DC,2025-05-01,39
5,DC,2025-06-01,31
5,DC,2025-07-01,34
5,DC,2025-08-01,17
5,DC,2025-09-01,30
5,DC,2025-10-01,27
5,DC,2025-11-01,31
5,DC,2025-12-01,29
5,DC,2026-01-01,19
5,DC,2026-02-01,30
5,DC,2026-03-01,28
5,DC,2026-04-01,22
5,DC,2026-05-01,28
5,DC,2026-06-01,35
5,DC,2026-07-01,26
5,DC,2026-08-01,17
5,DH,2005-01-01,0
5,DH,2005-02-01,0
5,DH,2005-03-01,0
5,DH,2005-04-01,0
5,DH,2005-05-01,0
5,DH,2005-06-01,0
5,DH,2005-07-01,0
5,DH,2005-08-01,0
5,DH,2005-09-01,0
5,DH,2005-10-01,0
5,DH,2005-11-01,0
5,DH,2005-12-01,0
5,DH,2006-01-01,0
5,DH,2006-02-01,0
5,DH,2006-03-01,0
5,DH,2006-04-01,0
5,DH,2006-05-01,0
5,DH,2006-06-01,0
5,DH,2006-07-01,0
5,DH,2006-08-01,0
5,DH,2006-09-01,0
5,DH,2006-10-01,0
5,DH,2006-11-01,0
5,DH,2006-12-01,0
5,DH,2007-01-01,0
5,DH,2007-02-01,0
5,DH,2007-03-01,0
5,DH,2007-04-01,0
5,DH,2007-05-01,0
5,DH,2007-06-01,0
5,DH,2007-07-01,0
5,DH,2007-08-01,0
5,DH,2007-09-01,0
5,DH,2007-10-01,0
5,DH,2007-11-01,0
5,DH,2007-12-01,0
5,DH,2008-01-01,0
5,DH,2008-02-01,0
5,DH,2008-03-01,0
5,DH,2008-04-01,0
5,DH,2008-05-01,0
5,DH,2008-06-01,0
5,DH,2008-07-01,0
5,DH,2008-08-01,0
5,DH,2008-09-01,0
5,DH,2008-10-01,0
5,DH,2008-11-01,0
5,DH,2008-12-01,0
5,DH,2009-01-01,0
5,DH,2009-02-01,0
5,DH,2009-03-01,0
5,DH,2009-04-01,0
5,DH,2009-05-01,0
5,DH,2009-06-01,0
5,DH,2009-07-01,0
5,DH,2009-08-01,0
5,DH,2009-09-01,0
5,DH,2009-10-01,0
5,DH,2009-11-01,0
5,DH,2009-12-01,0
5,DH,2010-01-01,0
5,DH,2010-02-01,0
5,DH,2010-03-01,0
5,DH,2010-04-01,0
5,DH,2010-05-01,0
5,DH,2010-06-01,0
5,DH,2010-07-01,0
5,DH,2010-08-01,0
5,DH,2010-09-01,0
5,DH,2010-10-01,0
5,DH,2010-11-01,0
5,DH,2010-12-01,0
5,DH,2011-01-01,0
5,DH,2011-02-01,0
5,DH,2011-03-01,0
5,DH,2011-04-01,0
5,DH,2011-05-01,0
5,DH,2011-06-01,0
5,DH,2011-07-01,0
5,DH,2011-08-01,0
5,DH,2011-09-01,0
5,DH,2011-10-01,0
5,DH,2011-11-01,0
5,DH,2011-12-01,0
5,DH,2012-01-01,0
5,DH,2012-02-01,0
5,DH,2012-03-01,2
5,DH,2012-04-01,1
5,DH,2012-05-01,5
5,DH,2012-06-01,2
5,DH,2012-07-01,4
5,DH,2012-08-01,5
5,DH,2012-09-01,0
5,DH,2012-10-01,4
5,DH,2012-11-01,1
5,DH,2012-12-01,1
5,DH,2013-01-01,4
5,DH,2013-02-01,1
5,DH,2013-03-01,1
5,DH,2013-04-01,1
5,DH,2013-05-01,2
5,DH,2013-06-01,1
5,DH,2013-07-01,0
5,DH,2013-08-01,2
5,DH,2013-09-01,0
5,DH,2013-10-01,0
5,DH,2013-11-01,1
5,DH,2013-12-01,0
5,DH,2014-01-01,1
5,DH,2014-02-01,0
5,DH,2014-03-01,0
5,DH,2014-04-01,0
5,DH,2014-05-01,0
5,DH,2014-06-01,1
5,DH,2014-07-01,1
5,DH,2014-08-01,0
5,DH,2014-09-01,1
5,DH,2014-10-01,2
5,DH,2014-11-01,1
5,DH,2014-12-01,1
5,DH,2015-01-01,1
5,DH,2015-02-01,1
5,DH,2015-03-01,1
5,DH,2015-04-01,5
5,DH,2015-05-01,2
5,DH,2015-06-01,2
5,DH,2015-07-01,3
5,DH,2015-08-01,0
5,DH,2015-09-01,3
5,DH,2015-10-01,1
5,DH,2015-11-01,1
5,DH,2015-12-01,1
5,DH,2016-01-01,1
5,DH,2016-02-01,2
5,DH,2016-03-01,2
5,DH,2016-04-01,2
5,DH,2016-05-01,0
5,DH,2016-06-01,3
5,DH,2016-07-01,0
5,DH,2016-08-01,0
5,DH,2016-09-01,0
5,DH,2016-10-01,0
5,DH,2016-11-01,0
5,DH,2016-12-01,0
5,DH,2017-01-01,1
5,DH,2017-02-01,0
5,DH,2017-03-01,0
5,DH,2017-04-01,0
5,DH,2017-05-01,0
5,DH,2017-06-01,0
5,DH,2017-07-01,0
5,DH,2017-08-01,0
5,DH,2017-09-01,1
5,DH,2017-10-01,0
5,DH,2017-11-01,0
5,DH,2017-12-01,0
5,DH,2018-01-01,0
5,DH,2018-02-01,0
5,DH,2018-03-01,1
5,DH,2018-04-01,2
5,DH,2018-05-01,1
5,DH,2018-06-01,1
5,DH,2018-07-01,3
5,DH,2018-08-01,2
5,DH,2018-09-01,1
5,DH,2018-10-01,4
5,DH,2018-11-01,4
5,DH,2018-12-01,2
5,DH,2019-01-01,6
5,DH,2019-02-01,5
5,DH,2019-03-01,4
5,DH,2019-04-01,6
5,DH,2019-05-01,7
5,DH,2019-06-01,4
5,DH,2019-07-01,10
5,DH,2019-08-01,7
5,DH,2019-09-01,15
5,DH,2019-10-01,8
5,DH,2019-11-01,11
5,DH,2019-12-01,10
5,DH,2020-01-01,9
5,DH,2020-02-01,10
5,DH,2020-03-01,6
5,DH,2020-04-01,2
5,DH,2020-05-01,6
5,DH,2020-06-01,8
5,DH,2020-07-01,16
5,DH,2020-08-01,10
5,DH,2020-09-01,10
5,DH,2020-10-01,11
5,DH,2020-11-01,13
5,DH,2020-12-01,13
5,DH,2021-01-01,16
5,DH,2021-02-01,18
5,DH,2021-03-01,28
5,DH,2021-04-01,25
5,DH,2021-05-01,19
5,DH,2021-06-01,23
5,DH,2021-07-01,23
5,DH,2021-08-01,15
5,DH,2021-09-01,15
5,DH,2021-10-01,10
5,DH,2021-11-01,19
5,DH,2021-12-01,14
5,DH,2022-01-01,35
5,DH,2022-02-01,14
5,DH,2022-03-01,40
5,DH,2022-04-01,11
5,DH,2022-05-01,21
5,DH,2022-06-01,23
5,DH,2022-07-01,25
5,DH,2022-08-01,27
5,DH,2022-09-01,20
5,DH,2022-10-01,25
5,DH,2022-11-01,31
5,DH,2022-12-01,26
5,DH,2023-01-01,24
5,DH,2023-02-01,28
5,DH,2023-03-01,32
5,DH,2023-04-01,22
5,DH,2023-05-01,23
5,DH,2023-06-01,22
5,DH,2023-07-01,38
5,DH,2023-08-01,19
5,DH,2023-09-01,25
5,DH,2023-10-01,29
5,DH,2023-11-01,27
5,DH,2023-12-01,31
5,DH,2024-01-01,26
5,DH,2024-02-01,16
5,DH,2024-03-01,29
5,DH,2024-04-01,29
5,DH,2024-05-01,17
5,DH,2024-06-01,23
5,DH,2024-07-01,30
5,DH,2024-08-01,30
5,DH,2024-09-01,38
5,DH,2024-10-01,31
5,DH,2024-11-01,24
5,DH,2024-12-01,23
5,DH,2025-01-01,27
5,DH,2025-02-01,19
5,DH,2025-03-01,27
5,DH,2025-04-01,20
5,DH,2025-05-01,23
5,DH,2025-06-01,32
5,DH,2025-07-01,24
5,DH,2025-08-01,22
5,DH,2025-09-01,25
5,DH,2025-10-01,19
5,DH,2025-11-01,11
5,DH,2025-12-01,28
5,DH,2026-01-01,17
5,DH,2026-02-01,22
5,DH,2026-03-01,25
5,DH,2026-04-01,24
5,DH,2026-05-01,24
5,DH,2026-06-01,24
5,DH,2026-07-01,22
5,DH,2026-08-01,16
5,EL,2005-01-01,0
5,EL,2005-02-01,0
5,EL,2005-03-01,0
5,EL,2005-04-01,0
5,EL,2005-05-01,0
5,EL,2005-06-01,0
5,EL,2005-07-01,0
5,EL,2005-08-01,0
5,EL,2005-09-01,0
5,EL,2005-10-01,0
5,EL,2005-11-01,0
5,EL,2005-12-01,0
5,EL,2006-01-01,0
5,EL,2006-02-01,0
5,EL,2006-03-01,0
5,EL,2006-04-01,0
5,EL,2006-05-01,0
5,EL,2006-06-01,0
5,EL,2006-07-01,0
5,EL,2006-08-01,0
5,EL,2006-09-01,0
5,EL,2006-10-01,0
5,EL,2006-11-01,0
5,EL,2006-12-01,0
5,EL,2007-01-01,0
5,EL,2007-02-01,0
5,EL,2007-03-01,0
5,EL,2007-04-01,0
5,EL,2007-05-01,0
5,EL,2007-06-01,0
5,EL,2007-07-01,0
5,EL,2007-08-01,0
5,EL,2007-09-01,0
5,EL,2007-10-01,0
5,EL,2007-11-01,0
5,EL,2007-12-01,0
5,EL,2008-01-01,0
5,EL,2008-02-01,0
5,EL,2008-03-01,0
5,EL,2008-04-01,0
5,EL,2008-05-01,0
5,EL,2008-06-01,0
5,EL,2008-07-01,0
5,EL,2008-08-01,0
5,EL,2008-09-01,0
5,EL,2008-10-01,0
5,EL,2008-11-01,0
5,EL,2008-12-01,0
5,EL,2009-01-01,0
5,EL,2009-02-01,0
5,EL,2009-03-01,0
5,EL,2009-04-01,0
5,EL,2009-05-01,0
5,EL,2009-06-01,0
5,EL,2009-07-01,0
5,EL,2009-08-01,0
5,EL,2009-09-01,1
5,EL,2009-10-01,2
5,EL,2009-11-01,0
5,EL,2009-12-01,0
5,EL,2010-01-01,1
5,EL,2010-02-01,0
5,EL,2010-03-01,0
5,EL,2010-04-01,2
5,EL,2010-05-01,0
5,EL,2010-06-01,0
5,EL,2010-07-01,0
5,EL,2010-08-01,0
5,EL,2010-09-01,0
5,EL,2010-10-01,0
5,EL,2010-11-01,0
5,EL,2010-12-01,0
5,EL,2011-01-01,0
5,EL,2011-02-01,0
5,EL,2011-03-01,4
5,EL,2011-04-01,0
5,EL,2011-05-01,0
5,EL,2011-06-01,0
5,EL,2011-07-01,1
5,EL,2011-08-01,1
5,EL,2011-09-01,1
5,EL,2011-10-01,0
5,EL,2011-11-01,2
5,EL,2011-12-01,0
5,EL,2012-01-01,2
5,EL,2012-02-01,0
5,EL,2012-03-01,2
5,EL,2012-04-01,0
5,EL,2012-05-01,2
5,EL,2012-06-01,1
5,EL,2012-07-01,0
5,EL,2012-08-01,0
5,EL,2012-09-01,1
5,EL,2012-10-01,0
5,EL,2012-11-01,0
5,EL,2012-12-01,0
5,EL,2013-01-01,0
5,EL,2013-02-01,1
5,EL,2013-03-01,1
5,EL,2013-04-01,1
5,EL,2013-05-01,0
5,EL,2013-06-01,1
5,EL,2013-07-01,1
5,EL,2013-08-01,4
5,EL,2013-09-01,3
5,EL,2013-10-01,5
5,EL,2013-11-01,4
5,EL,2013-12-01,4
5,EL,2014-01-01,2
5,EL,2014-02-01,2
5,EL,2014-03-01,5
5,EL,2014-04-01,4
5,EL,2014-05-01,6
5,EL,2014-06-01,3
5,EL,2014-07-01,4
5,EL,2014-08-01,8
5,EL,2014-09-01,4
5,EL,2014-10-01,4
5,EL,2014-11-01,1
5,EL,2014-12-01,4
5,EL,2015-01-01,1
5,EL,2015-02-01,2
5,EL,2015-03-01,11
5,EL,2015-04-01,12
5,EL,2015-05-01,6
5,EL,2015-06-01,17
5,EL,2015-07-01,8
5,EL,2015-08-01,5
5,EL,2015-09-01,10
5,EL,2015-10-01,7
5,EL,2015-11-01,6
5,EL,2015-12-01,10
5,EL,2016-01-01,8
5,EL,2016-02-01,1
5,EL,2016-03-01,10
5,EL,2016-04-01,5
5,EL,2016-05-01,4
5,EL,2016-06-01,9
5,EL,2016-07-01,7
5,EL,2016-08-01,7
5,EL,2016-09-01,15
5,EL,2016-10-01,6
5,EL,2016-11-01,4
5,EL,2016-12-01,7
5,EL,2017-01-01,4
5,EL,2017-02-01,3
5,EL,2017-03-01,15
5,EL,2017-04-01,4
5,EL,2017-05-01,7
5,EL,2017-06-01,16
5,EL,2017-07-01,8
5,EL,2017-08-01,7
5,EL,2017-09-01,17
5,EL,2017-10-01,19
5,EL,2017-11-01,3
5,EL,2017-12-01,14
5,EL,2018-01-01,5
5,EL,2018-02-01,8
5,EL,2018-03-01,21
5,EL,2018-04-01,5
5,EL,2018-05-01,6
5,EL,2018-06-01,15
5,EL,2018-07-01,4
5,EL,2018-08-01,6
5,EL,2018-09-01,12
5,EL,2018-10-01,6
5,EL,2018-11-01,15
5,EL,2018-12-01,14
5,EL,2019-01-01,6
5,EL,2019-02-01,14
5,EL,2019-03-01,47
5,EL,2019-04-01,25
5,EL,2019-05-01,19
5,EL,2019-06-01,35
5,EL,2019-07-01,14
5,EL,2019-08-01,25
5,EL,2019-09-01,37
5,EL,2019-10-01,8
5,EL,2019-11-01,15
5,EL,2019-12-01,68
5,EL,2020-01-01,13
5,EL,2020-02-01,22
5,EL,2020-03-01,41
5,EL,2020-04-01,14
5,EL,2020-05-01,16
5,EL,2020-06-01,45
5,EL,2020-07-01,27
5,EL,2020-08-01,41
5,EL,2020-09-01,71
5,EL,2020-10-01,32
5,EL,2020-11-01,44
5,EL,2020-12-01,70
5,EL,2021-01-01,31
5,EL,2021-02-01,31
5,EL,2021-03-01,54
5,EL,2021-04-01,40
5,EL,2021-05-01,42
5,EL,2021-06-01,74
5,EL,2021-07-01,42
5,EL,2021-08-01,48
5,EL,2021-09-01,91
5,EL,2021-10-01,59
5,EL,2021-11-01,78
5,EL,2021-12-01,104
5,EL,2022-01-01,61
5,EL,2022-02-01,61
5,EL,2022-03-01,87
5,EL,2022-04-01,43
5,EL,2022-05-01,50
5,EL,2022-06-01,80
5,EL,2022-07-01,50
5,EL,2022-08-01,61
5,EL,2022-09-01,99
5,EL,2022-10-01,72
5,EL,2022-11-01,86
5,EL,2022-12-01,139
5,EL,2023-01-01,57
5,EL,2023-02-01,61
5,EL,2023-03-01,95
5,EL,2023-04-01,72
5,EL,2023-05-01,107
5,EL,2023-06-01,113
5,EL,2023-07-01,64
5,EL,2023-08-01,86
5,EL,2023-09-01,93
5,EL,2023-10-01,96
5,EL,2023-11-01,98
5,EL,2023-12-01,159
5,EL,2024-01-01,44
5,EL,2024-02-01,51
5,EL,2024-03-01,96
5,EL,2024-04-01,59
5,EL,2024-05-01,81
5,EL,2024-06-01,98
5,EL,2024-07-01,65
5,EL,2024-08-01,83
5,EL,2024-09-01,104
5,EL,2024-10-01,81
5,EL,2024-11-01,76
5,EL,2024-12-01,143
5,EL,2025-01-01,68
5,EL,2025-02-01,51
5,EL,2025-03-01,117
5,EL,2025-04-01,76
5,EL,2025-05-01,109
5,EL,2025-06-01,95
5,EL,2025-07-01,69
5,EL,2025-08-01,82
5,EL,2025-09-01,112
5,EL,2025-10-01,101
5,EL,2025-11-01,101
5,EL,2025-12-01,156
5,EL,2026-01-01,58
5,EL,2026-02-01,64
5,EL,2026-03-01,127
5,EL,2026-04-01,127
5,EL,2026-05-01,96
5,EL,2026-06-01,165
5,EL,2026-07-01,141
5,EL,2026-08-01,125
5,FC,2005-01-01,0
5,FC,2005-02-01,0
5,FC,2005-03-01,0
5,FC,2005-04-01,0
5,FC,2005-05-01,0
5,FC,2005-06-01,0
5,FC,2005-07-01,0
5,FC,2005-08-01,0
5,FC,2005-09-01,0
5,FC,2005-10-01,0
5,FC,2005-11-01,0
5,FC,2005-12-01,0
5,FC,2006-01-01,0
5,FC,2006-02-01,0
5,FC,2006-03-01,0
5,FC,2006-04-01,0
5,FC,2006-05-01,0
5,FC,2006-06-01,0
5,FC,2006-07-01,0
5,FC,2006-08-01,0
5,FC,2006-09-01,0
5,FC,2006-10-01,0
5,FC,2006-11-01,0
5,FC,2006-12-01,0
5,FC,2007-01-01,0
5,FC,2007-02-01,0
5,FC,2007-03-01,0
5,FC,2007-04-01,0
5,FC,2007-05-01,0
5,FC,2007-06-01,0
5,FC,2007-07-01,0
5,FC,2007-08-01,0
5,FC,2007-09-01,0
5,FC,2007-10-01,0
5,FC,2007-11-01,0
5,FC,2007-12-01,0
5,FC,2008-01-01,0
5,FC,2008-02-01,0
5,FC,2008-03-01,0
5,FC,2008-04-01,0
5,FC,2008-05-01,0
5,FC,2008-06-01,0
5,FC,2008-07-01,0
5,FC,2008-08-01,0
5,FC,2008-09-01,0
5,FC,2008-10-01,0
5,FC,2008-11-01,0
5,FC,2008-12-01,0
5,FC,2009-01-01,0
5,FC,2009-02-01,0
5,FC,2009-03-01,0
5,FC,2009-04-01,0
5,FC,2009-05-01,0
5,FC,2009-06-01,0
5,FC,2009-07-01,0
5,FC,2009-08-01,0
5,FC,2009-09-01,0
5,FC,2009-10-01,0
5,FC,2009-11-01,0
5,FC,2009-12-01,0
5,FC,2010-01-01,0
5,FC,2010-02-01,0
5,FC,2010-03-01,0
5,FC,2010-04-01,0
5,FC,2010-05-01,0
5,FC,2010-06-01,0
5,FC,2010-07-01,0
