D0,D1,D2,D3,D4,date,value
BT,D,AZ,II,BTF,2019-04-01,229.29936305732485
BT,D,AZ,II,BTF,2019-05-01,220.7686017988553
BT,D,AZ,II,BTF,2019-06-01,217.89617486338796
BT,D,AZ,II,BTF,2019-07-01,223.149693934335
BT,D,AZ,II,BTF,2019-08-01,219.89795918367346
BT,D,AZ,II,BTF,2019-09-01,226.84172137126185
BT,D,AZ,II,BTF,2019-10-01,228.01302931596092
BT,D,AZ,II,BTF,2019-11-01,235.2941176470588
BT,D,AZ,II,BTF,2019-12-01,258.433734939759
BT,D,AZ,II,BTF,2020-01-01,223.19725295688667
BT,D,AZ,II,BTF,2020-02-01,223.89592605272168
BT,D,AZ,II,BTF,2020-03-01,244.97257769652654
BT,D,AZ,II,BTF,2020-04-01,268.42837273991654
BT,D,AZ,II,BTF,2020-05-01,249.75124378109453
BT,D,AZ,II,BTF,2020-06-01,240.61032863849766
BT,D,AZ,II,BTF,2020-07-01,223.87504648568245
BT,D,AZ,II,BTF,2020-08-01,219.62774957698818
BT,D,AZ,II,BTF,2020-09-01,229.3459552495697
BT,D,AZ,II,BTF,2020-10-01,239.28004235044997
BT,D,AZ,II,BTF,2020-11-01,252.10084033613444
BT,D,AZ,II,BTF,2020-12-01,261.7970265029089
BT,D,AZ,II,BTF,2021-01-01,251.96163905841325
BT,D,AZ,II,BTF,2021-02-01,251.52838427947597
BT,D,AZ,II,BTF,2021-03-01,249.82505248425474
BT,D,AZ,II,BTF,2021-04-01,244.99999999999994
BT,D,AZ,II,BTF,2021-05-01,248.45418774592468
BT,D,AZ,II,BTF,2021-06-01,242.4975798644724
BT,D,AZ,II,BTF,2021-07-01,241.64810690423164
BT,D,AZ,II,BTF,2021-08-01,236.33587786259542
BT,D,AZ,II,BTF,2021-09-01,237.55226149752946
BT,D,AZ,II,BTF,2021-10-01,236.68885191347752
BT,D,AZ,II,BTF,2021-11-01,235.0406893250359
BT,D,AZ,II,BTF,2021-12-01,255.77342047930284
BT,D,AZ,II,BTF,2022-01-01,256.1855670103093
BT,D,AZ,II,BTF,2022-02-01,260.1880877742947
BT,D,AZ,II,BTF,2022-03-01,274.1097922848665
BT,D,AZ,II,BTF,2022-04-01,238.46153846153842
BT,D,AZ,II,BTF,2022-05-01,231.20728929384967
BT,D,AZ,II,BTF,2022-06-01,224.62057335581787
BT,D,AZ,II,BTF,2022-07-01,220.25021821355833
BT,D,AZ,II,BTF,2022-08-01,216.50349650349654
BT,D,AZ,II,BTF,2022-09-01,221.671388101983
BT,D,AZ,II,BTF,2022-10-01,221.00075815011368
BT,D,AZ,II,BTF,2022-11-01,219.81826049329294
BT,D,AZ,II,BTF,2022-12-01,237.68115942028982
BT,D,AZ,II,BTF,2023-01-01,240.47306176084098
BT,D,AZ,II,BTF,2023-02-01,235.21795425118688
BT,D,AZ,II,BTF,2023-03-01,236.34881825590872
BT,D,AZ,II,BTF,2023-04-01,228.831958315241
BT,D,AZ,II,BTF,2023-05-01,221.11155537784884
BT,D,AZ,II,BTF,2023-06-01,219.10511363636363
BT,D,AZ,II,BTF,2023-07-01,220.0759974667511
BT,D,AZ,II,BTF,2023-08-01,217.77914487849893
BT,D,AZ,II,BTF,2023-09-01,223.9736070381232
BT,D,AZ,II,BTF,2023-10-01,227.95969773299748
BT,D,AZ,II,BTF,2023-11-01,231.06241067174844
BT,D,AZ,II,BTF,2023-12-01,240.18475750577363
BT,D,AZ,II,BTF,2024-01-01,244.36990896023
BT,D,AZ,II,BTF,2024-02-01,237.62817654926437
BT,D,AZ,II,BTF,2024-03-01,241.10506488070322
BT,D,AZ,II,BTF,2024-04-01,237.21787194841087
BT,D,AZ,II,BTF,2024-05-01,230.3078768492603
BT,D,AZ,II,BTF,2024-06-01,228.31926323867998
BT,D,AZ,II,BTF,2024-07-01,229.62962962962965
BT,D,AZ,II,BTF,2024-08-01,222.73998136067104
BT,D,AZ,II,BTF,2024-09-01,230.55665219107775
BT,D,AZ,II,BTF,2024-10-01,234.88773747841105
BT,D,AZ,II,BTF,2024-11-01,236.46723646723646
BT,D,AZ,II,BTF,2024-12-01,253.2467532467532
BT,D,AZ,II,BTF,2025-01-01,246.79170779861798
BT,D,AZ,II,BTF,2025-02-01,236.45320197044333
BT,D,AZ,II,BTF,2025-03-01,235.00666370502
BT,D,AZ,II,BTF,2025-04-01,226.69902912621362
BT,D,AZ,II,BTF,2025-05-01,217.999126256007
BT,D,AZ,II,BTF,2025-06-01,218.0572349858928
BT,D,AZ,II,BTF,2025-07-01,221.7898832684825
BT,D,AZ,II,BTF,2025-08-01,216.36481241914623
BT,D,AZ,II,BTF,2025-09-01,222.22222222222223
BT,D,AZ,II,BTF,2025-10-01,228.20037105751393
BT,D,AZ,II,BTF,2025-11-01,228.60125260960334
BT,D,AZ,II,BTF,2025-12-01,238.46153846153842
BT,D,AZ,II,BTF,2026-01-01,243.81253291205894
BT,D,AZ,II,BTF,2026-02-01,237.7731529656608
BT,D,AZ,II,BTF,2026-03-01,241.6829745596869
BT,D,AZ,II,BTF,2026-04-01,231.75745118191162
BT,D,AZ,II,BTF,2026-05-01,222.57624032771963
BT,D,AZ,II,TT,2005-01-01,258.8
BT,D,AZ,II,TT,2005-02-01,252.6
BT,D,AZ,II,TT,2005-03-01,322.9
BT,D,AZ,II,TT,2005-04-01,186.7
BT,D,AZ,II,TT,2005-05-01,205.8
BT,D,AZ,II,TT,2005-06-01,226.5
BT,D,AZ,II,TT,2005-07-01,319.5
BT,D,AZ,II,TT,2005-08-01,390.6
BT,D,AZ,II,TT,2005-09-01,236
BT,D,AZ,II,TT,2005-10-01,204.3
BT,D,AZ,II,TT,2005-11-01,159.3
BT,D,AZ,II,TT,2005-12-01,234.6
BT,D,AZ,II,TT,2006-01-01,257.2
BT,D,AZ,II,TT,2006-02-01,258.6
BT,D,AZ,II,TT,2006-03-01,284.5
BT,D,AZ,II,TT,2006-04-01,234.5
BT,D,AZ,II,TT,2006-05-01,208.2
BT,D,AZ,II,TT,2006-06-01,247.9
BT,D,AZ,II,TT,2006-07-01,346.7
BT,D,AZ,II,TT,2006-08-01,375.1
BT,D,AZ,II,TT,2006-09-01,256.8
BT,D,AZ,II,TT,2006-10-01,213.4
BT,D,AZ,II,TT,2006-11-01,170
BT,D,AZ,II,TT,2006-12-01,240
BT,D,AZ,II,TT,2007-01-01,269.7
BT,D,AZ,II,TT,2007-02-01,270.6
BT,D,AZ,II,TT,2007-03-01,301
BT,D,AZ,II,TT,2007-04-01,249.3
BT,D,AZ,II,TT,2007-05-01,211.9
BT,D,AZ,II,TT,2007-06-01,260
BT,D,AZ,II,TT,2007-07-01,363.5
BT,D,AZ,II,TT,2007-08-01,391.7
BT,D,AZ,II,TT,2007-09-01,257.6
BT,D,AZ,II,TT,2007-10-01,227.5
BT,D,AZ,II,TT,2007-11-01,179.2
BT,D,AZ,II,TT,2007-12-01,275.7
BT,D,AZ,II,TT,2008-01-01,263.7
BT,D,AZ,II,TT,2008-02-01,308.9
BT,D,AZ,II,TT,2008-03-01,355.1
BT,D,AZ,II,TT,2008-04-01,212.5
BT,D,AZ,II,TT,2008-05-01,246.8
BT,D,AZ,II,TT,2008-06-01,326.7
BT,D,AZ,II,TT,2008-07-01,386.7
BT,D,AZ,II,TT,2008-08-01,403.2
BT,D,AZ,II,TT,2008-09-01,272
BT,D,AZ,II,TT,2008-10-01,228.1
BT,D,AZ,II,TT,2008-11-01,174.6
BT,D,AZ,II,TT,2008-12-01,285.4
BT,D,AZ,II,TT,2009-01-01,263.9
BT,D,AZ,II,TT,2009-02-01,280.9
BT,D,AZ,II,TT,2009-03-01,282.2
BT,D,AZ,II,TT,2009-04-01,251.3
BT,D,AZ,II,TT,2009-05-01,205.8
BT,D,AZ,II,TT,2009-06-01,237.5
BT,D,AZ,II,TT,2009-07-01,332.9
BT,D,AZ,II,TT,2009-08-01,381
BT,D,AZ,II,TT,2009-09-01,233.2
BT,D,AZ,II,TT,2009-10-01,192
BT,D,AZ,II,TT,2009-11-01,146.1
BT,D,AZ,II,TT,2009-12-01,233
BT,D,AZ,II,TT,2010-01-01,196.8
BT,D,AZ,II,TT,2010-02-01,230
BT,D,AZ,II,TT,2010-03-01,247.1
BT,D,AZ,II,TT,2010-04-01,185.1
BT,D,AZ,II,TT,2010-05-01,180.9
BT,D,AZ,II,TT,2010-06-01,213
BT,D,AZ,II,TT,2010-07-01,319.5
BT,D,AZ,II,TT,2010-08-01,337.5
BT,D,AZ,II,TT,2010-09-01,212.1
BT,D,AZ,II,TT,2010-10-01,170.2
BT,D,AZ,II,TT,2010-11-01,144.4
BT,D,AZ,II,TT,2010-12-01,192.7
BT,D,AZ,II,TT,2011-01-01,188.7
BT,D,AZ,II,TT,2011-02-01,187.4
BT,D,AZ,II,TT,2011-03-01,224.4
BT,D,AZ,II,TT,2011-04-01,168.3
BT,D,AZ,II,TT,2011-05-01,147.9
BT,D,AZ,II,TT,2011-06-01,118.7
BT,D,AZ,II,TT,2011-07-01,242.6
BT,D,AZ,II,TT,2011-08-01,260.1
BT,D,AZ,II,TT,2011-09-01,164.8
BT,D,AZ,II,TT,2011-10-01,140.5
BT,D,AZ,II,TT,2011-11-01,112.1
BT,D,AZ,II,TT,2011-12-01,153.7
BT,D,AZ,II,TT,2012-01-01,151.5
BT,D,AZ,II,TT,2012-02-01,164.8
BT,D,AZ,II,TT,2012-03-01,171.8
BT,D,AZ,II,TT,2012-04-01,136.7
BT,D,AZ,II,TT,2012-05-01,132.6
BT,D,AZ,II,TT,2012-06-01,152.2
BT,D,AZ,II,TT,2012-07-01,209.2
BT,D,AZ,II,TT,2012-08-01,229.9
BT,D,AZ,II,TT,2012-09-01,146
BT,D,AZ,II,TT,2012-10-01,127.9
BT,D,AZ,II,TT,2012-11-01,102.3
BT,D,AZ,II,TT,2012-12-01,129.5
BT,D,AZ,II,TT,2013-01-01,131.5
BT,D,AZ,II,TT,2013-02-01,147
BT,D,AZ,II,TT,2013-03-01,160.7
BT,D,AZ,II,TT,2013-04-01,120.9
BT,D,AZ,II,TT,2013-05-01,123.9
BT,D,AZ,II,TT,2013-06-01,134.1
BT,D,AZ,II,TT,2013-07-01,204
BT,D,AZ,II,TT,2013-08-01,221.9
BT,D,AZ,II,TT,2013-09-01,141.6
BT,D,AZ,II,TT,2013-10-01,118.2
BT,D,AZ,II,TT,2013-11-01,98.6
BT,D,AZ,II,TT,2013-12-01,142.4
BT,D,AZ,II,TT,2014-01-01,139.6
BT,D,AZ,II,TT,2014-02-01,139.6
BT,D,AZ,II,TT,2014-03-01,176.4
BT,D,AZ,II,TT,2014-04-01,135
BT,D,AZ,II,TT,2014-05-01,133.4
BT,D,AZ,II,TT,2014-06-01,155.7
BT,D,AZ,II,TT,2014-07-01,188.2
BT,D,AZ,II,TT,2014-08-01,227.2
BT,D,AZ,II,TT,2014-09-01,151
BT,D,AZ,II,TT,2014-10-01,134.9
BT,D,AZ,II,TT,2014-11-01,111
BT,D,AZ,II,TT,2014-12-01,135.6
BT,D,AZ,II,TT,2015-01-01,110.8
BT,D,AZ,II,TT,2015-02-01,121.4
BT,D,AZ,II,TT,2015-03-01,122
BT,D,AZ,II,TT,2015-04-01,99.1
BT,D,AZ,II,TT,2015-05-01,101.4
BT,D,AZ,II,TT,2015-06-01,112.8
BT,D,AZ,II,TT,2015-07-01,147.7
BT,D,AZ,II,TT,2015-08-01,163.7
BT,D,AZ,II,TT,2015-09-01,111.8
BT,D,AZ,II,TT,2015-10-01,98.7
BT,D,AZ,II,TT,2015-11-01,83.7
BT,D,AZ,II,TT,2015-12-01,118.2
BT,D,AZ,II,TT,2016-01-01,98.2
BT,D,AZ,II,TT,2016-02-01,112.3
BT,D,AZ,II,TT,2016-03-01,123.5
BT,D,AZ,II,TT,2016-04-01,87.6
BT,D,AZ,II,TT,2016-05-01,98.9
BT,D,AZ,II,TT,2016-06-01,106.8
BT,D,AZ,II,TT,2016-07-01,147.2
BT,D,AZ,II,TT,2016-08-01,165.5
BT,D,AZ,II,TT,2016-09-01,110.6
BT,D,AZ,II,TT,2016-10-01,96.2
BT,D,AZ,II,TT,2016-11-01,77.4
BT,D,AZ,II,TT,2016-12-01,106.3
BT,D,AZ,II,TT,2017-01-01,91.1
BT,D,AZ,II,TT,2017-02-01,103.1
BT,D,AZ,II,TT,2017-03-01,109.9
BT,D,AZ,II,TT,2017-04-01,109.5
BT,D,AZ,II,TT,2017-05-01,106.2
BT,D,AZ,II,TT,2017-06-01,108.1
BT,D,AZ,II,TT,2017-07-01,136.4
BT,D,AZ,II,TT,2017-08-01,156.6
BT,D,AZ,II,TT,2017-09-01,103.8
BT,D,AZ,II,TT,2017-10-01,91.8
BT,D,AZ,II,TT,2017-11-01,73.3
BT,D,AZ,II,TT,2017-12-01,102.1
BT,D,AZ,II,TT,2018-01-01,88.6
BT,D,AZ,II,TT,2018-02-01,98.1
BT,D,AZ,II,TT,2018-03-01,108.3
BT,D,AZ,II,TT,2018-04-01,85.3
BT,D,AZ,II,TT,2018-05-01,88.3
BT,D,AZ,II,TT,2018-06-01,101.7
BT,D,AZ,II,TT,2018-07-01,133.1
BT,D,AZ,II,TT,2018-08-01,152.8
BT,D,AZ,II,TT,2018-09-01,102.5
BT,D,AZ,II,TT,2018-10-01,84.3
BT,D,AZ,II,TT,2018-11-01,111.8
BT,D,AZ,II,TT,2018-12-01,149.5
BT,D,AZ,II,TT,2019-01-01,119.5
BT,D,AZ,II,TT,2019-02-01,125.6
BT,D,AZ,II,TT,2019-03-01,153.4
BT,D,AZ,II,TT,2019-04-01,125.6
BT,D,AZ,II,TT,2019-05-01,122.3
BT,D,AZ,II,TT,2019-06-01,146.4
BT,D,AZ,II,TT,2019-07-01,179.7
BT,D,AZ,II,TT,2019-08-01,196
BT,D,AZ,II,TT,2019-09-01,137.1
BT,D,AZ,II,TT,2019-10-01,122.8
BT,D,AZ,II,TT,2019-11-01,122.4
BT,D,AZ,II,TT,2019-12-01,166
BT,D,AZ,II,TT,2020-01-01,262.1
BT,D,AZ,II,TT,2020-02-01,292.1
BT,D,AZ,II,TT,2020-03-01,164.1
BT,D,AZ,II,TT,2020-04-01,71.9
BT,D,AZ,II,TT,2020-05-01,100.5
BT,D,AZ,II,TT,2020-06-01,170.4
BT,D,AZ,II,TT,2020-07-01,268.9
BT,D,AZ,II,TT,2020-08-01,295.5
BT,D,AZ,II,TT,2020-09-01,232.4
BT,D,AZ,II,TT,2020-10-01,188.9
BT,D,AZ,II,TT,2020-11-01,142.8
BT,D,AZ,II,TT,2020-12-01,154.7
BT,D,AZ,II,TT,2021-01-01,114.7
BT,D,AZ,II,TT,2021-02-01,114.5
BT,D,AZ,II,TT,2021-03-01,142.9
BT,D,AZ,II,TT,2021-04-01,140
BT,D,AZ,II,TT,2021-05-01,177.9
BT,D,AZ,II,TT,2021-06-01,206.6
BT,D,AZ,II,TT,2021-07-01,269.4
BT,D,AZ,II,TT,2021-08-01,327.5
BT,D,AZ,II,TT,2021-09-01,263.1
BT,D,AZ,II,TT,2021-10-01,240.4
BT,D,AZ,II,TT,2021-11-01,208.9
BT,D,AZ,II,TT,2021-12-01,229.5
BT,D,AZ,II,TT,2022-01-01,194
BT,D,AZ,II,TT,2022-02-01,223.3
BT,D,AZ,II,TT,2022-03-01,269.6
BT,D,AZ,II,TT,2022-04-01,234
BT,D,AZ,II,TT,2022-05-01,263.4
BT,D,AZ,II,TT,2022-06-01,296.5
BT,D,AZ,II,TT,2022-07-01,343.7
BT,D,AZ,II,TT,2022-08-01,357.5
BT,D,AZ,II,TT,2022-09-01,282.4
BT,D,AZ,II,TT,2022-10-01,263.8
BT,D,AZ,II,TT,2022-11-01,231.1
BT,D,AZ,II,TT,2022-12-01,276
BT,D,AZ,II,TT,2023-01-01,228.3
BT,D,AZ,II,TT,2023-02-01,231.7
BT,D,AZ,II,TT,2023-03-01,245.4
BT,D,AZ,II,TT,2023-04-01,230.3
BT,D,AZ,II,TT,2023-05-01,250.1
BT,D,AZ,II,TT,2023-06-01,281.6
BT,D,AZ,II,TT,2023-07-01,315.8
BT,D,AZ,II,TT,2023-08-01,325.1
BT,D,AZ,II,TT,2023-09-01,272.8
BT,D,AZ,II,TT,2023-10-01,238.2
BT,D,AZ,II,TT,2023-11-01,209.9
BT,D,AZ,II,TT,2023-12-01,259.8
BT,D,AZ,II,TT,2024-01-01,208.7
BT,D,AZ,II,TT,2024-02-01,224.3
BT,D,AZ,II,TT,2024-03-01,238.9
BT,D,AZ,II,TT,2024-04-01,217.1
BT,D,AZ,II,TT,2024-05-01,250.1
BT,D,AZ,II,TT,2024-06-01,260.6
BT,D,AZ,II,TT,2024-07-01,297
BT,D,AZ,II,TT,2024-08-01,321.9
BT,D,AZ,II,TT,2024-09-01,253.3
BT,D,AZ,II,TT,2024-10-01,231.6
BT,D,AZ,II,TT,2024-11-01,210.6
BT,D,AZ,II,TT,2024-12-01,261.8
BT,D,AZ,II,TT,2025-01-01,202.6
BT,D,AZ,II,TT,2025-02-01,203
BT,D,AZ,II,TT,2025-03-01,225.1
BT,D,AZ,II,TT,2025-04-01,206
BT,D,AZ,II,TT,2025-05-01,228.9
BT,D,AZ,II,TT,2025-06-01,248.1
BT,D,AZ,II,TT,2025-07-01,282.7
BT,D,AZ,II,TT,2025-08-01,309.2
BT,D,AZ,II,TT,2025-09-01,243
BT,D,AZ,II,TT,2025-10-01,215.6
BT,D,AZ,II,TT,2025-11-01,191.6
BT,D,AZ,II,TT,2025-12-01,234
BT,D,AZ,II,TT,2026-01-01,189.9
BT,D,AZ,II,TT,2026-02-01,192.2
BT,D,AZ,II,TT,2026-03-01,204.4
BT,D,AZ,II,TT,2026-04-01,194.6
BT,D,AZ,II,TT,2026-05-01,219.7
BT,D,IZ,IA,BMF,2005-01-01,121.4
BT,D,IZ,IA,BMF,2005-02-01,118.4
BT,D,IZ,IA,BMF,2005-03-01,149.9
BT,D,IZ,IA,BMF,2005-04-01,154.6
BT,D,IZ,IA,BMF,2005-05-01,185.9
BT,D,IZ,IA,BMF,2005-06-01,169.5
BT,D,IZ,IA,BMF,2005-07-01,278.2
BT,D,IZ,IA,BMF,2005-08-01,274.4
BT,D,IZ,IA,BMF,2005-09-01,193.2
BT,D,IZ,IA,BMF,2005-10-01,213
BT,D,IZ,IA,BMF,2005-11-01,146.7
BT,D,IZ,IA,BMF,2005-12-01,162.3
BT,D,IZ,IA,BMF,2006-01-01,150.5
BT,D,IZ,IA,BMF,2006-02-01,135.2
BT,D,IZ,IA,BMF,2006-03-01,150.9
BT,D,IZ,IA,BMF,2006-04-01,186.6
BT,D,IZ,IA,BMF,2006-05-01,196.9
BT,D,IZ,IA,BMF,2006-06-01,193.4
BT,D,IZ,IA,BMF,2006-07-01,298.5
BT,D,IZ,IA,BMF,2006-08-01,295.8
BT,D,IZ,IA,BMF,2006-09-01,211.7
BT,D,IZ,IA,BMF,2006-10-01,239.1
BT,D,IZ,IA,BMF,2006-11-01,162.8
BT,D,IZ,IA,BMF,2006-12-01,180.8
BT,D,IZ,IA,BMF,2007-01-01,186.2
BT,D,IZ,IA,BMF,2007-02-01,155.4
BT,D,IZ,IA,BMF,2007-03-01,167.3
BT,D,IZ,IA,BMF,2007-04-01,212.6
BT,D,IZ,IA,BMF,2007-05-01,224.1
BT,D,IZ,IA,BMF,2007-06-01,205.9
BT,D,IZ,IA,BMF,2007-07-01,341.3
BT,D,IZ,IA,BMF,2007-08-01,310.3
BT,D,IZ,IA,BMF,2007-09-01,222.3
BT,D,IZ,IA,BMF,2007-10-01,263.3
BT,D,IZ,IA,BMF,2007-11-01,176.1
BT,D,IZ,IA,BMF,2007-12-01,207
BT,D,IZ,IA,BMF,2008-01-01,195.4
BT,D,IZ,IA,BMF,2008-02-01,170
BT,D,IZ,IA,BMF,2008-03-01,187.2
BT,D,IZ,IA,BMF,2008-04-01,195.2
BT,D,IZ,IA,BMF,2008-05-01,230.3
BT,D,IZ,IA,BMF,2008-06-01,206.9
BT,D,IZ,IA,BMF,2008-07-01,361.9
BT,D,IZ,IA,BMF,2008-08-01,319.9
BT,D,IZ,IA,BMF,2008-09-01,252
BT,D,IZ,IA,BMF,2008-10-01,251.3
BT,D,IZ,IA,BMF,2008-11-01,168
BT,D,IZ,IA,BMF,2008-12-01,225.4
BT,D,IZ,IA,BMF,2009-01-01,185
BT,D,IZ,IA,BMF,2009-02-01,164.8
BT,D,IZ,IA,BMF,2009-03-01,183.6
BT,D,IZ,IA,BMF,2009-04-01,235.9
BT,D,IZ,IA,BMF,2009-05-01,223
BT,D,IZ,IA,BMF,2009-06-01,240
BT,D,IZ,IA,BMF,2009-07-01,383
BT,D,IZ,IA,BMF,2009-08-01,326.3
BT,D,IZ,IA,BMF,2009-09-01,258.8
BT,D,IZ,IA,BMF,2009-10-01,263.9
BT,D,IZ,IA,BMF,2009-11-01,193
BT,D,IZ,IA,BMF,2009-12-01,244.1
BT,D,IZ,IA,BMF,2010-01-01,198.6
BT,D,IZ,IA,BMF,2010-02-01,185.7
BT,D,IZ,IA,BMF,2010-03-01,209.5
BT,D,IZ,IA,BMF,2010-04-01,246.4
BT,D,IZ,IA,BMF,2010-05-01,247.2
BT,D,IZ,IA,BMF,2010-06-01,234.8
BT,D,IZ,IA,BMF,2010-07-01,357
BT,D,IZ,IA,BMF,2010-08-01,336.2
BT,D,IZ,IA,BMF,2010-09-01,245.2
BT,D,IZ,IA,BMF,2010-10-01,259.2
BT,D,IZ,IA,BMF,2010-11-01,211.4
BT,D,IZ,IA,BMF,2010-12-01,234.3
BT,D,IZ,IA,BMF,2011-01-01,209
BT,D,IZ,IA,BMF,2011-02-01,187
BT,D,IZ,IA,BMF,2011-03-01,207.3
BT,D,IZ,IA,BMF,2011-04-01,253
BT,D,IZ,IA,BMF,2011-05-01,236.9
BT,D,IZ,IA,BMF,2011-06-01,244.1
BT,D,IZ,IA,BMF,2011-07-01,334.3
BT,D,IZ,IA,BMF,2011-08-01,345.8
BT,D,IZ,IA,BMF,2011-09-01,247.6
BT,D,IZ,IA,BMF,2011-10-01,275.8
BT,D,IZ,IA,BMF,2011-11-01,228.7
BT,D,IZ,IA,BMF,2011-12-01,257.7
BT,D,IZ,IA,BMF,2012-01-01,241.5
BT,D,IZ,IA,BMF,2012-02-01,206.2
BT,D,IZ,IA,BMF,2012-03-01,219.9
BT,D,IZ,IA,BMF,2012-04-01,271.7
BT,D,IZ,IA,BMF,2012-05-01,284.5
BT,D,IZ,IA,BMF,2012-06-01,257.1
BT,D,IZ,IA,BMF,2012-07-01,425.8
BT,D,IZ,IA,BMF,2012-08-01,396.6
BT,D,IZ,IA,BMF,2012-09-01,284.3
BT,D,IZ,IA,BMF,2012-10-01,324.2
BT,D,IZ,IA,BMF,2012-11-01,232.4
BT,D,IZ,IA,BMF,2012-12-01,282.9
BT,D,IZ,IA,BMF,2013-01-01,265.3
BT,D,IZ,IA,BMF,2013-02-01,213.7
BT,D,IZ,IA,BMF,2013-03-01,224.6
BT,D,IZ,IA,BMF,2013-04-01,294.3
BT,D,IZ,IA,BMF,2013-05-01,298
BT,D,IZ,IA,BMF,2013-06-01,264
BT,D,IZ,IA,BMF,2013-07-01,452
BT,D,IZ,IA,BMF,2013-08-01,412
BT,D,IZ,IA,BMF,2013-09-01,298.3
BT,D,IZ,IA,BMF,2013-10-01,316.8
BT,D,IZ,IA,BMF,2013-11-01,229.1
BT,D,IZ,IA,BMF,2013-12-01,297.7
BT,D,IZ,IA,BMF,2014-01-01,264.4
BT,D,IZ,IA,BMF,2014-02-01,211.7
BT,D,IZ,IA,BMF,2014-03-01,227.6
BT,D,IZ,IA,BMF,2014-04-01,300.5
BT,D,IZ,IA,BMF,2014-05-01,276.9
BT,D,IZ,IA,BMF,2014-06-01,294.3
BT,D,IZ,IA,BMF,2014-07-01,447.1
BT,D,IZ,IA,BMF,2014-08-01,412.5
BT,D,IZ,IA,BMF,2014-09-01,318.6
BT,D,IZ,IA,BMF,2014-10-01,318.3
BT,D,IZ,IA,BMF,2014-11-01,222.7
BT,D,IZ,IA,BMF,2014-12-01,317
BT,D,IZ,IA,BMF,2015-01-01,259.5
BT,D,IZ,IA,BMF,2015-02-01,195.9
BT,D,IZ,IA,BMF,2015-03-01,211.8
BT,D,IZ,IA,BMF,2015-04-01,271.4
BT,D,IZ,IA,BMF,2015-05-01,264.8
BT,D,IZ,IA,BMF,2015-06-01,263
BT,D,IZ,IA,BMF,2015-07-01,497.7
BT,D,IZ,IA,BMF,2015-08-01,371.8
BT,D,IZ,IA,BMF,2015-09-01,295.1
BT,D,IZ,IA,BMF,2015-10-01,290.5
BT,D,IZ,IA,BMF,2015-11-01,209.7
BT,D,IZ,IA,BMF,2015-12-01,284.1
BT,D,IZ,IA,BMF,2016-01-01,225.5
BT,D,IZ,IA,BMF,2016-02-01,206.5
BT,D,IZ,IA,BMF,2016-03-01,235.9
BT,D,IZ,IA,BMF,2016-04-01,239.1
BT,D,IZ,IA,BMF,2016-05-01,276.4
BT,D,IZ,IA,BMF,2016-06-01,244
BT,D,IZ,IA,BMF,2016-07-01,385.5
BT,D,IZ,IA,BMF,2016-08-01,390.8
BT,D,IZ,IA,BMF,2016-09-01,364.6
BT,D,IZ,IA,BMF,2016-10-01,277.6
BT,D,IZ,IA,BMF,2016-11-01,206.9
BT,D,IZ,IA,BMF,2016-12-01,292.5
BT,D,IZ,IA,BMF,2017-01-01,234.8
BT,D,IZ,IA,BMF,2017-02-01,214.1
BT,D,IZ,IA,BMF,2017-03-01,225.8
BT,D,IZ,IA,BMF,2017-04-01,291.1
BT,D,IZ,IA,BMF,2017-05-01,293.3
BT,D,IZ,IA,BMF,2017-06-01,281
BT,D,IZ,IA,BMF,2017-07-01,439
BT,D,IZ,IA,BMF,2017-08-01,448
BT,D,IZ,IA,BMF,2017-09-01,308.6
BT,D,IZ,IA,BMF,2017-10-01,325.5
BT,D,IZ,IA,BMF,2017-11-01,238.4
BT,D,IZ,IA,BMF,2017-12-01,289.3
BT,D,IZ,IA,BMF,2018-01-01,284.6
BT,D,IZ,IA,BMF,2018-02-01,219.9
BT,D,IZ,IA,BMF,2018-03-01,232.2
BT,D,IZ,IA,BMF,2018-04-01,297
BT,D,IZ,IA,BMF,2018-05-01,316.2
BT,D,IZ,IA,BMF,2018-06-01,274.9
BT,D,IZ,IA,BMF,2018-07-01,447.8
BT,D,IZ,IA,BMF,2018-08-01,415.8
BT,D,IZ,IA,BMF,2018-09-01,285
BT,D,IZ,IA,BMF,2018-10-01,317.4
BT,D,IZ,IA,BMF,2018-11-01,226.3
BT,D,IZ,IA,BMF,2018-12-01,276.2
BT,D,IZ,IA,BMF,2019-01-01,263.6
BT,D,IZ,IA,BMF,2019-02-01,202.4
BT,D,IZ,IA,BMF,2019-03-01,215.6
BT,D,IZ,IA,BMF,2019-04-01,289.3
BT,D,IZ,IA,BMF,2019-05-01,261.5
BT,D,IZ,IA,BMF,2019-06-01,274.3
BT,D,IZ,IA,BMF,2019-07-01,420
BT,D,IZ,IA,BMF,2019-08-01,381.9
BT,D,IZ,IA,BMF,2019-09-01,268.2
BT,D,IZ,IA,BMF,2019-10-01,293.4
BT,D,IZ,IA,BMF,2019-11-01,213.2
BT,D,IZ,IA,BMF,2019-12-01,276.6
BT,D,IZ,IA,BMF,2020-01-01,239.4
BT,D,IZ,IA,BMF,2020-02-01,191.3
BT,D,IZ,IA,BMF,2020-03-01,137.5
BT,D,IZ,IA,BMF,2020-04-01,82.6
BT,D,IZ,IA,BMF,2020-05-01,96.3
BT,D,IZ,IA,BMF,2020-06-01,140.3
BT,D,IZ,IA,BMF,2020-07-01,246.4
BT,D,IZ,IA,BMF,2020-08-01,229
