Grossregion,Wirtschaftssektor,Beschäftigungsgrad,Geschlecht,date,value
0,TOT,4,2,2009-10-01,1372752.7
0,TOT,4,2,2010-01-01,1371304.2
0,TOT,4,2,2010-04-01,1375695.6
0,TOT,4,2,2010-07-01,1390859.9
0,TOT,4,2,2010-10-01,1393619.2
0,TOT,4,2,2011-01-01,1390013.7
0,TOT,4,2,2011-04-01,1402657.9
0,TOT,4,2,2011-07-01,1415229.4
0,TOT,4,2,2011-10-01,1416252.9
0,TOT,4,2,2012-01-01,1420365.5
0,TOT,4,2,2012-04-01,1430461.9
0,TOT,4,2,2012-07-01,1449587.9
0,TOT,4,2,2012-10-01,1453155.1
0,TOT,4,2,2013-01-01,1451011.8
0,TOT,4,2,2013-04-01,1459022.2
0,TOT,4,2,2013-07-01,1471020.9
0,TOT,4,2,2013-10-01,1470297.3
0,TOT,4,2,2014-01-01,1472149.8
0,TOT,4,2,2014-04-01,1472768.5
0,TOT,4,2,2014-07-01,1487361.1
0,TOT,4,2,2014-10-01,1491629.7
0,TOT,4,2,2015-01-01,1487533.7
0,TOT,4,2,2015-04-01,1498443.5
0,TOT,4,2,2015-07-01,1508539.1
0,TOT,4,2,2015-10-01,1507295.6
0,TOT,4,2,2016-01-01,1500137.5
0,TOT,4,2,2016-04-01,1506405.4
0,TOT,4,2,2016-07-01,1520574.3
0,TOT,4,2,2016-10-01,1523031.7
0,TOT,4,2,2017-01-01,1513227.8
0,TOT,4,2,2017-04-01,1520632.2
0,TOT,4,2,2017-07-01,1535227.9
0,TOT,4,2,2017-10-01,1541138.1
0,TOT,4,2,2018-01-01,1545689.6
0,TOT,4,2,2018-04-01,1548309.9
0,TOT,4,2,2018-07-01,1563074.1
0,TOT,4,2,2018-10-01,1564606.7
0,TOT,4,2,2019-01-01,1570631
0,TOT,4,2,2019-04-01,1575436.1
0,TOT,4,2,2019-07-01,1586990.1
0,TOT,4,2,2019-10-01,1591391.5
0,TOT,4,2,2020-01-01,1584326.6
0,TOT,4,2,2020-04-01,1581150.1
0,TOT,4,2,2020-07-01,1596124.3
0,TOT,4,2,2020-10-01,1598885.3
0,TOT,4,2,2021-01-01,1597006.3
0,TOT,4,2,2021-04-01,1611668.3
0,TOT,4,2,2021-07-01,1629691.6
0,TOT,4,2,2021-10-01,1645376.3
0,TOT,4,2,2022-01-01,1651522.3
0,TOT,4,2,2022-04-01,1666264.3
0,TOT,4,2,2022-07-01,1681958.1
0,TOT,4,2,2022-10-01,1690016.8
0,TOT,4,2,2023-01-01,1696698.4
0,TOT,4,2,2023-04-01,1707857.3
0,TOT,4,2,2023-07-01,1719328.9
0,TOT,4,2,2023-10-01,1731909.3
0,TOT,4,2,2024-01-01,1731831
0,TOT,4,2,2024-04-01,1734744.7
0,TOT,4,2,2024-07-01,1745295.8
0,TOT,4,2,2024-10-01,1750736.4
0,TOT,4,2,2025-01-01,1755370.4
0,TOT,4,2,2025-04-01,1749317.6
0,TOT,4,2,2025-07-01,1753633.6
0,TOT,4,2,2025-10-01,1759218.3
0,TOT,4,2,2026-01-01,1764852.4
0,TOT,4,TOT,1995-07-01,3243801.9
0,TOT,4,TOT,1995-10-01,3189399.6
0,TOT,4,TOT,1996-01-01,3175402.4
0,TOT,4,TOT,1996-04-01,3183791.7
0,TOT,4,TOT,1996-07-01,3180738
0,TOT,4,TOT,1996-10-01,3132744.7
0,TOT,4,TOT,1997-01-01,3121790.8
0,TOT,4,TOT,1997-04-01,3134576.6
0,TOT,4,TOT,1997-07-01,3152899.9
0,TOT,4,TOT,1997-10-01,3116795.7
0,TOT,4,TOT,1998-01-01,3120990.3
0,TOT,4,TOT,1998-04-01,3155403
0,TOT,4,TOT,1998-07-01,3174601.7
0,TOT,4,TOT,1998-10-01,3140036.2
0,TOT,4,TOT,1999-01-01,3143612.1
0,TOT,4,TOT,1999-04-01,3181380.6
0,TOT,4,TOT,1999-07-01,3210057.7
0,TOT,4,TOT,1999-10-01,3201378.3
0,TOT,4,TOT,2000-01-01,3212715.2
0,TOT,4,TOT,2000-04-01,3256812.1
0,TOT,4,TOT,2000-07-01,3286071.6
0,TOT,4,TOT,2000-10-01,3271559.6
0,TOT,4,TOT,2001-01-01,3293720.5
0,TOT,4,TOT,2001-04-01,3318709.7
0,TOT,4,TOT,2001-07-01,3345135.9
0,TOT,4,TOT,2001-10-01,3312376.2
0,TOT,4,TOT,2002-01-01,3302104.4
0,TOT,4,TOT,2002-04-01,3317534.1
0,TOT,4,TOT,2002-07-01,3344400.3
0,TOT,4,TOT,2002-10-01,3294782.8
0,TOT,4,TOT,2003-01-01,3274146.6
0,TOT,4,TOT,2003-04-01,3285859.9
0,TOT,4,TOT,2003-07-01,3297009
0,TOT,4,TOT,2003-10-01,3279311.6
0,TOT,4,TOT,2004-01-01,3270543.2
0,TOT,4,TOT,2004-04-01,3288354.6
0,TOT,4,TOT,2004-07-01,3311441.3
0,TOT,4,TOT,2004-10-01,3282205.5
0,TOT,4,TOT,2005-01-01,3276027
0,TOT,4,TOT,2005-04-01,3301038.8
0,TOT,4,TOT,2005-07-01,3341769.7
0,TOT,4,TOT,2005-10-01,3320829
0,TOT,4,TOT,2006-01-01,3334146.4
0,TOT,4,TOT,2006-04-01,3367997.5
0,TOT,4,TOT,2006-07-01,3420915.5
0,TOT,4,TOT,2006-10-01,3420571.5
0,TOT,4,TOT,2007-01-01,3434255.5
0,TOT,4,TOT,2007-04-01,3482937.6
0,TOT,4,TOT,2007-07-01,3531206.1
0,TOT,4,TOT,2007-10-01,3533807
0,TOT,4,TOT,2008-01-01,3552952.4
0,TOT,4,TOT,2008-04-01,3596611.3
0,TOT,4,TOT,2008-07-01,3637521.3
0,TOT,4,TOT,2008-10-01,3594767.5
0,TOT,4,TOT,2009-01-01,3569175.2
0,TOT,4,TOT,2009-04-01,3565311
0,TOT,4,TOT,2009-07-01,3588967.7
0,TOT,4,TOT,2009-10-01,3569400
0,TOT,4,TOT,2010-01-01,3566018.7
0,TOT,4,TOT,2010-04-01,3598484.4
0,TOT,4,TOT,2010-07-01,3634403.3
0,TOT,4,TOT,2010-10-01,3626422.3
0,TOT,4,TOT,2011-01-01,3609240.7
0,TOT,4,TOT,2011-04-01,3653813.4
0,TOT,4,TOT,2011-07-01,3686038.5
0,TOT,4,TOT,2011-10-01,3670738.2
0,TOT,4,TOT,2012-01-01,3676220.5
0,TOT,4,TOT,2012-04-01,3714337.1
0,TOT,4,TOT,2012-07-01,3759474.4
0,TOT,4,TOT,2012-10-01,3741076.9
0,TOT,4,TOT,2013-01-01,3733618.5
0,TOT,4,TOT,2013-04-01,3765842
0,TOT,4,TOT,2013-07-01,3800700.2
0,TOT,4,TOT,2013-10-01,3780306.1
0,TOT,4,TOT,2014-01-01,3774496.7
0,TOT,4,TOT,2014-04-01,3794232.1
0,TOT,4,TOT,2014-07-01,3828341.4
0,TOT,4,TOT,2014-10-01,3814009.3
0,TOT,4,TOT,2015-01-01,3804217.7
0,TOT,4,TOT,2015-04-01,3836420.9
0,TOT,4,TOT,2015-07-01,3850722.4
0,TOT,4,TOT,2015-10-01,3835863.5
0,TOT,4,TOT,2016-01-01,3805261.5
0,TOT,4,TOT,2016-04-01,3834737.7
0,TOT,4,TOT,2016-07-01,3857005.7
0,TOT,4,TOT,2016-10-01,3847618.6
0,TOT,4,TOT,2017-01-01,3821074.9
0,TOT,4,TOT,2017-04-01,3849523.1
0,TOT,4,TOT,2017-07-01,3884664.7
0,TOT,4,TOT,2017-10-01,3879751.8
0,TOT,4,TOT,2018-01-01,3894136.6
0,TOT,4,TOT,2018-04-01,3933621.8
0,TOT,4,TOT,2018-07-01,3965437.7
0,TOT,4,TOT,2018-10-01,3955531.5
0,TOT,4,TOT,2019-01-01,3970009.6
0,TOT,4,TOT,2019-04-01,3997715.6
0,TOT,4,TOT,2019-07-01,4023802.6
0,TOT,4,TOT,2019-10-01,4013925.9
0,TOT,4,TOT,2020-01-01,3996397.4
0,TOT,4,TOT,2020-04-01,3986770.8
0,TOT,4,TOT,2020-07-01,4026638.1
0,TOT,4,TOT,2020-10-01,4010222.2
0,TOT,4,TOT,2021-01-01,3990163.4
0,TOT,4,TOT,2021-04-01,4032476.1
0,TOT,4,TOT,2021-07-01,4084390.2
0,TOT,4,TOT,2021-10-01,4091641.9
0,TOT,4,TOT,2022-01-01,4109881.4
0,TOT,4,TOT,2022-04-01,4144749
0,TOT,4,TOT,2022-07-01,4190642.7
0,TOT,4,TOT,2022-10-01,4197718
0,TOT,4,TOT,2023-01-01,4215464.1
0,TOT,4,TOT,2023-04-01,4245026.1
0,TOT,4,TOT,2023-07-01,4266268.4
0,TOT,4,TOT,2023-10-01,4278807.1
0,TOT,4,TOT,2024-01-01,4282551.2
0,TOT,4,TOT,2024-04-01,4299007.5
0,TOT,4,TOT,2024-07-01,4322544.7
0,TOT,4,TOT,2024-10-01,4315882.2
0,TOT,4,TOT,2025-01-01,4309587.2
0,TOT,4,TOT,2025-04-01,4306497.5
0,TOT,4,TOT,2025-07-01,4319519.5
0,TOT,4,TOT,2025-10-01,4326695
0,TOT,4,TOT,2026-01-01,4323437.6
0,TOT,4.1,TOT,1995-07-01,3216857.1
0,TOT,4.1,TOT,1995-10-01,3204027.4
0,TOT,4.1,TOT,1996-01-01,3190782.6
0,TOT,4.1,TOT,1996-04-01,3180159
0,TOT,4.1,TOT,1996-07-01,3155356.3
0,TOT,4.1,TOT,1996-10-01,3146213.2
0,TOT,4.1,TOT,1997-01-01,3137120.8
0,TOT,4.1,TOT,1997-04-01,3130898.1
0,TOT,4.1,TOT,1997-07-01,3128336.6
0,TOT,4.1,TOT,1997-10-01,3129563.2
0,TOT,4.1,TOT,1998-01-01,3136399.9
0,TOT,4.1,TOT,1998-04-01,3151645.9
0,TOT,4.1,TOT,1998-07-01,3150562.1
0,TOT,4.1,TOT,1998-10-01,3152031.6
0,TOT,4.1,TOT,1999-01-01,3159410.4
0,TOT,4.1,TOT,1999-04-01,3177518.7
0,TOT,4.1,TOT,1999-07-01,3186369.2
0,TOT,4.1,TOT,1999-10-01,3212811.6
0,TOT,4.1,TOT,2000-01-01,3229020.2
0,TOT,4.1,TOT,2000-04-01,3252916.5
0,TOT,4.1,TOT,2000-07-01,3262455.3
0,TOT,4.1,TOT,2000-10-01,3282345.5
0,TOT,4.1,TOT,2001-01-01,3310475.6
0,TOT,4.1,TOT,2001-04-01,3315210.9
0,TOT,4.1,TOT,2001-07-01,3321385.9
0,TOT,4.1,TOT,2001-10-01,3322499.3
0,TOT,4.1,TOT,2002-01-01,3318814.8
0,TOT,4.1,TOT,2002-04-01,3314762.4
0,TOT,4.1,TOT,2002-07-01,3320759.1
0,TOT,4.1,TOT,2002-10-01,3304121.1
0,TOT,4.1,TOT,2003-01-01,3290613
0,TOT,4.1,TOT,2003-04-01,3283855.7
0,TOT,4.1,TOT,2003-07-01,3273747
0,TOT,4.1,TOT,2003-10-01,3287954.5
0,TOT,4.1,TOT,2004-01-01,3286779.2
0,TOT,4.1,TOT,2004-04-01,3287260.5
0,TOT,4.1,TOT,2004-07-01,3287992
0,TOT,4.1,TOT,2004-10-01,3290165.5
0,TOT,4.1,TOT,2005-01-01,3292281.9
0,TOT,4.1,TOT,2005-04-01,3300683.7
0,TOT,4.1,TOT,2005-07-01,3317999.9
0,TOT,4.1,TOT,2005-10-01,3328272.4
0,TOT,4.1,TOT,2006-01-01,3350786.7
0,TOT,4.1,TOT,2006-04-01,3368008.2
0,TOT,4.1,TOT,2006-07-01,3396884.7
0,TOT,4.1,TOT,2006-10-01,3427407.2
0,TOT,4.1,TOT,2007-01-01,3451666.2
0,TOT,4.1,TOT,2007-04-01,3483125.1
0,TOT,4.1,TOT,2007-07-01,3506666
0,TOT,4.1,TOT,2007-10-01,3540311.8
0,TOT,4.1,TOT,2008-01-01,3571035.2
0,TOT,4.1,TOT,2008-04-01,3596992
0,TOT,4.1,TOT,2008-07-01,3612519.6
0,TOT,4.1,TOT,2008-10-01,3600941.3
0,TOT,4.1,TOT,2009-01-01,3587238.6
0,TOT,4.1,TOT,2009-04-01,3565971.3
0,TOT,4.1,TOT,2009-07-01,3564568.2
0,TOT,4.1,TOT,2009-10-01,3575024
0,TOT,4.1,TOT,2010-01-01,3584204.4
0,TOT,4.1,TOT,2010-04-01,3598957.2
0,TOT,4.1,TOT,2010-07-01,3610436.6
0,TOT,4.1,TOT,2010-10-01,3631433.5
0,TOT,4.1,TOT,2011-01-01,3627781.7
0,TOT,4.1,TOT,2011-04-01,3654044.5
0,TOT,4.1,TOT,2011-07-01,3662669.9
0,TOT,4.1,TOT,2011-10-01,3674858.5
0,TOT,4.1,TOT,2012-01-01,3695426.5
0,TOT,4.1,TOT,2012-04-01,3714195.8
0,TOT,4.1,TOT,2012-07-01,3736640.1
0,TOT,4.1,TOT,2012-10-01,3744485.4
0,TOT,4.1,TOT,2013-01-01,3753129.3
0,TOT,4.1,TOT,2013-04-01,3765539.5
0,TOT,4.1,TOT,2013-07-01,3778451.5
0,TOT,4.1,TOT,2013-10-01,3783281.4
0,TOT,4.1,TOT,2014-01-01,3793861.6
0,TOT,4.1,TOT,2014-04-01,3793858.8
0,TOT,4.1,TOT,2014-07-01,3806852.8
0,TOT,4.1,TOT,2014-10-01,3816679.6
0,TOT,4.1,TOT,2015-01-01,3822983.3
0,TOT,4.1,TOT,2015-04-01,3836300.3
0,TOT,4.1,TOT,2015-07-01,3829950.1
0,TOT,4.1,TOT,2015-10-01,3838162.1
0,TOT,4.1,TOT,2016-01-01,3823248.5
0,TOT,4.1,TOT,2016-04-01,3834938.6
0,TOT,4.1,TOT,2016-07-01,3837142
0,TOT,4.1,TOT,2016-10-01,3849437.9
0,TOT,4.1,TOT,2017-01-01,3838284
0,TOT,4.1,TOT,2017-04-01,3850110.1
0,TOT,4.1,TOT,2017-07-01,3865584
0,TOT,4.1,TOT,2017-10-01,3881182.3
0,TOT,4.1,TOT,2018-01-01,3910840
0,TOT,4.1,TOT,2018-04-01,3934305.5
0,TOT,4.1,TOT,2018-07-01,3947189.4
0,TOT,4.1,TOT,2018-10-01,3956653.4
0,TOT,4.1,TOT,2019-01-01,3985848.6
0,TOT,4.1,TOT,2019-04-01,3998791.7
0,TOT,4.1,TOT,2019-07-01,4006367.6
0,TOT,4.1,TOT,2019-10-01,4014891.2
0,TOT,4.1,TOT,2020-01-01,4010933.4
0,TOT,4.1,TOT,2020-04-01,3988349.8
0,TOT,4.1,TOT,2020-07-01,4010234
0,TOT,4.1,TOT,2020-10-01,4011137.1
0,TOT,4.1,TOT,2021-01-01,4003045.9
0,TOT,4.1,TOT,2021-04-01,4034784.8
0,TOT,4.1,TOT,2021-07-01,4068730.1
0,TOT,4.1,TOT,2021-10-01,4092417.2
0,TOT,4.1,TOT,2022-01-01,4121742.8
0,TOT,4.1,TOT,2022-04-01,4147574.9
0,TOT,4.1,TOT,2022-07-01,4175833.2
0,TOT,4.1,TOT,2022-10-01,4197955.4
0,TOT,4.1,TOT,2023-01-01,4226675.2
0,TOT,4.1,TOT,2023-04-01,4248176.1
0,TOT,4.1,TOT,2023-07-01,4252374.1
0,TOT,4.1,TOT,2023-10-01,4278436.7
0,TOT,4.1,TOT,2024-01-01,4293301.7
0,TOT,4.1,TOT,2024-04-01,4302259.3
0,TOT,4.1,TOT,2024-07-01,4309474.9
0,TOT,4.1,TOT,2024-10-01,4315159.2
0,TOT,4.1,TOT,2025-01-01,4319730.5
0,TOT,4.1,TOT,2025-04-01,4309769.9
0,TOT,4.1,TOT,2025-07-01,4307368
0,TOT,4.1,TOT,2025-10-01,4325711
0,TOT,4.1,TOT,2026-01-01,4333005.6
0,TOT,TOT,1,1995-07-01,2316503
0,TOT,TOT,1,1995-10-01,2274696
0,TOT,TOT,1,1996-01-01,2266791
0,TOT,TOT,1,1996-04-01,2279600
0,TOT,TOT,1,1996-07-01,2280014
0,TOT,TOT,1,1996-10-01,2229598
0,TOT,TOT,1,1997-01-01,2219767
0,TOT,TOT,1,1997-04-01,2228398
0,TOT,TOT,1,1997-07-01,2244690
0,TOT,TOT,1,1997-10-01,2218885
0,TOT,TOT,1,1998-01-01,2222201
0,TOT,TOT,1,1998-04-01,2259915
0,TOT,TOT,1,1998-07-01,2267460
0,TOT,TOT,1,1998-10-01,2238866
0,TOT,TOT,1,1999-01-01,2243778
0,TOT,TOT,1,1999-04-01,2279254
0,TOT,TOT,1,1999-07-01,2292796
0,TOT,TOT,1,1999-10-01,2284501
0,TOT,TOT,1,2000-01-01,2294092
0,TOT,TOT,1,2000-04-01,2323160
0,TOT,TOT,1,2000-07-01,2332701
0,TOT,TOT,1,2000-10-01,2322299
0,TOT,TOT,1,2001-01-01,2334331
0,TOT,TOT,1,2001-04-01,2355789
0,TOT,TOT,1,2001-07-01,2368923
0,TOT,TOT,1,2001-10-01,2349254
0,TOT,TOT,1,2002-01-01,2339474
0,TOT,TOT,1,2002-04-01,2356210
0,TOT,TOT,1,2002-07-01,2373506
0,TOT,TOT,1,2002-10-01,2341350
0,TOT,TOT,1,2003-01-01,2327761
0,TOT,TOT,1,2003-04-01,2338451
0,TOT,TOT,1,2003-07-01,2337215
0,TOT,TOT,1,2003-10-01,2322106
0,TOT,TOT,1,2004-01-01,2314580
0,TOT,TOT,1,2004-04-01,2330955
0,TOT,TOT,1,2004-07-01,2348206
0,TOT,TOT,1,2004-10-01,2328014
0,TOT,TOT,1,2005-01-01,2321100
0,TOT,TOT,1,2005-04-01,2352989
0,TOT,TOT,1,2005-07-01,2376931
0,TOT,TOT,1,2005-10-01,2354395
0,TOT,TOT,1,2006-01-01,2359273
0,TOT,TOT,1,2006-04-01,2385892
0,TOT,TOT,1,2006-07-01,2421843
0,TOT,TOT,1,2006-10-01,2414626
0,TOT,TOT,1,2007-01-01,2420194
0,TOT,TOT,1,2007-04-01,2458751
0,TOT,TOT,1,2007-07-01,2486903
0,TOT,TOT,1,2007-10-01,2482205
0,TOT,TOT,1,2008-01-01,2490504
0,TOT,TOT,1,2008-04-01,2526571
0,TOT,TOT,1,2008-07-01,2552041
0,TOT,TOT,1,2008-10-01,2505395
0,TOT,TOT,1,2009-01-01,2487859
0,TOT,TOT,1,2009-04-01,2490745
0,TOT,TOT,1,2009-07-01,2500525
0,TOT,TOT,1,2009-10-01,2483041
0,TOT,TOT,1,2010-01-01,2481788
0,TOT,TOT,1,2010-04-01,2510490
0,TOT,TOT,1,2010-07-01,2531856
0,TOT,TOT,1,2010-10-01,2518094
0,TOT,TOT,1,2011-01-01,2500962
0,TOT,TOT,1,2011-04-01,2535736
0,TOT,TOT,1,2011-07-01,2556945
0,TOT,TOT,1,2011-10-01,2539057
0,TOT,TOT,1,2012-01-01,2541498
0,TOT,TOT,1,2012-04-01,2576068
0,TOT,TOT,1,2012-07-01,2608343
0,TOT,TOT,1,2012-10-01,2584895
0,TOT,TOT,1,2013-01-01,2581265
0,TOT,TOT,1,2013-04-01,2607476
0,TOT,TOT,1,2013-07-01,2631277
0,TOT,TOT,1,2013-10-01,2611812
0,TOT,TOT,1,2014-01-01,2602289
0,TOT,TOT,1,2014-04-01,2624133
0,TOT,TOT,1,2014-07-01,2646723
0,TOT,TOT,1,2014-10-01,2626169
0,TOT,TOT,1,2015-01-01,2617358
0,TOT,TOT,1,2015-04-01,2643301
0,TOT,TOT,1,2015-07-01,2657624
0,TOT,TOT,1,2015-10-01,2647549
0,TOT,TOT,1,2016-01-01,2623938
0,TOT,TOT,1,2016-04-01,2649629
0,TOT,TOT,1,2016-07-01,2658945
0,TOT,TOT,1,2016-10-01,2652997
0,TOT,TOT,1,2017-01-01,2639214
0,TOT,TOT,1,2017-04-01,2661718
0,TOT,TOT,1,2017-07-01,2684375
0,TOT,TOT,1,2017-10-01,2683885
0,TOT,TOT,1,2018-01-01,2691016
0,TOT,TOT,1,2018-04-01,2722254
0,TOT,TOT,1,2018-07-01,2731075
0,TOT,TOT,1,2018-10-01,2727024
0,TOT,TOT,1,2019-01-01,2730461
0,TOT,TOT,1,2019-04-01,2761786
0,TOT,TOT,1,2019-07-01,2778032
0,TOT,TOT,1,2019-10-01,2767995
0,TOT,TOT,1,2020-01-01,2762178
0,TOT,TOT,1,2020-04-01,2748467
0,TOT,TOT,1,2020-07-01,2779137
0,TOT,TOT,1,2020-10-01,2771812
0,TOT,TOT,1,2021-01-01,2748814
0,TOT,TOT,1,2021-04-01,2780448
0,TOT,TOT,1,2021-07-01,2821323
0,TOT,TOT,1,2021-10-01,2822784
0,TOT,TOT,1,2022-01-01,2827692
0,TOT,TOT,1,2022-04-01,2854111
0,TOT,TOT,1,2022-07-01,2883227
0,TOT,TOT,1,2022-10-01,2889555
0,TOT,TOT,1,2023-01-01,2889608
0,TOT,TOT,1,2023-04-01,2913676
0,TOT,TOT,1,2023-07-01,2933934
0,TOT,TOT,1,2023-10-01,2935915
0,TOT,TOT,1,2024-01-01,2929476
0,TOT,TOT,1,2024-04-01,2942858
0,TOT,TOT,1,2024-07-01,2959600
0,TOT,TOT,1,2024-10-01,2954938
0,TOT,TOT,1,2025-01-01,2935596
0,TOT,TOT,1,2025-04-01,2939491
0,TOT,TOT,1,2025-07-01,2951844
0,TOT,TOT,1,2025-10-01,2952184
0,TOT,TOT,1,2026-01-01,2944902
0,TOT,TOT,2,1995-07-01,1641207
0,TOT,TOT,2,1995-10-01,1632229
0,TOT,TOT,2,1996-01-01,1621345
0,TOT,TOT,2,1996-04-01,1630193
0,TOT,TOT,2,1996-07-01,1618614
0,TOT,TOT,2,1996-10-01,1623271
0,TOT,TOT,2,1997-01-01,1621276
0,TOT,TOT,2,1997-04-01,1629348
0,TOT,TOT,2,1997-07-01,1639734
0,TOT,TOT,2,1997-10-01,1630274
0,TOT,TOT,2,1998-01-01,1637161
0,TOT,TOT,2,1998-04-01,1641971
0,TOT,TOT,2,1998-07-01,1652155
0,TOT,TOT,2,1998-10-01,1657090
0,TOT,TOT,2,1999-01-01,1667353
0,TOT,TOT,2,1999-04-01,1685082
0,TOT,TOT,2,1999-07-01,1710016
0,TOT,TOT,2,1999-10-01,1723944
0,TOT,TOT,2,2000-01-01,1739346
0,TOT,TOT,2,2000-04-01,1761597
0,TOT,TOT,2,2000-07-01,1774681
0,TOT,TOT,2,2000-10-01,1783499
0,TOT,TOT,2,2001-01-01,1788744
0,TOT,TOT,2,2001-04-01,1784958
0,TOT,TOT,2,2001-07-01,1798737
0,TOT,TOT,2,2001-10-01,1791042
0,TOT,TOT,2,2002-01-01,1794442
0,TOT,TOT,2,2002-04-01,1792206
0,TOT,TOT,2,2002-07-01,1812264
0,TOT,TOT,2,2002-10-01,1787374
0,TOT,TOT,2,2003-01-01,1781517
0,TOT,TOT,2,2003-04-01,1791739
0,TOT,TOT,2,2003-07-01,1810931
0,TOT,TOT,2,2003-10-01,1811736
0,TOT,TOT,2,2004-01-01,1816317
0,TOT,TOT,2,2004-04-01,1825131
0,TOT,TOT,2,2004-07-01,1829903
0,TOT,TOT,2,2004-10-01,1826492
0,TOT,TOT,2,2005-01-01,1821635
0,TOT,TOT,2,2005-04-01,1826804
0,TOT,TOT,2,2005-07-01,1849642
0,TOT,TOT,2,2005-10-01,1846725
0,TOT,TOT,2,2006-01-01,1859697
0,TOT,TOT,2,2006-04-01,1872030
0,TOT,TOT,2,2006-07-01,1907316
0,TOT,TOT,2,2006-10-01,1914386
0,TOT,TOT,2,2007-01-01,1924172
0,TOT,TOT,2,2007-04-01,1949479
0,TOT,TOT,2,2007-07-01,1981285
0,TOT,TOT,2,2007-10-01,1995078
0,TOT,TOT,2,2008-01-01,2012207
0,TOT,TOT,2,2008-04-01,2033841
0,TOT,TOT,2,2008-07-01,2049006
0,TOT,TOT,2,2008-10-01,2037917
0,TOT,TOT,2,2009-01-01,2037338
0,TOT,TOT,2,2009-04-01,2032626
0,TOT,TOT,2,2009-07-01,2047548
0,TOT,TOT,2,2009-10-01,2044370
0,TOT,TOT,2,2010-01-01,2049129
0,TOT,TOT,2,2010-04-01,2052854
0,TOT,TOT,2,2010-07-01,2071850
0,TOT,TOT,2,2010-10-01,2075598
0,TOT,TOT,2,2011-01-01,2068476
0,TOT,TOT,2,2011-04-01,2084649
0,TOT,TOT,2,2011-07-01,2100413
0,TOT,TOT,2,2011-10-01,2099037
0,TOT,TOT,2,2012-01-01,2108426
0,TOT,TOT,2,2012-04-01,2124194
0,TOT,TOT,2,2012-07-01,2154073
0,TOT,TOT,2,2012-10-01,2159016
0,TOT,TOT,2,2013-01-01,2159961
0,TOT,TOT,2,2013-04-01,2169799
0,TOT,TOT,2,2013-07-01,2186916
0,TOT,TOT,2,2013-10-01,2181245
0,TOT,TOT,2,2014-01-01,2185471
0,TOT,TOT,2,2014-04-01,2190145
0,TOT,TOT,2,2014-07-01,2208904
0,TOT,TOT,2,2014-10-01,2215398
0,TOT,TOT,2,2015-01-01,2208587
0,TOT,TOT,2,2015-04-01,2227838
0,TOT,TOT,2,2015-07-01,2249573
0,TOT,TOT,2,2015-10-01,2255128
0,TOT,TOT,2,2016-01-01,2250365
0,TOT,TOT,2,2016-04-01,2259122
0,TOT,TOT,2,2016-07-01,2276130
0,TOT,TOT,2,2016-10-01,2290862
0,TOT,TOT,2,2017-01-01,2271847
0,TOT,TOT,2,2017-04-01,2282695
0,TOT,TOT,2,2017-07-01,2305268
0,TOT,TOT,2,2017-10-01,2319693
0,TOT,TOT,2,2018-01-01,2314070
0,TOT,TOT,2,2018-04-01,2313291
0,TOT,TOT,2,2018-07-01,2329793
0,TOT,TOT,2,2018-10-01,2335644
0,TOT,TOT,2,2019-01-01,2335294
0,TOT,TOT,2,2019-04-01,2346963
0,TOT,TOT,2,2019-07-01,2362685
0,TOT,TOT,2,2019-10-01,2367516
0,TOT,TOT,2,2020-01-01,2372636
0,TOT,TOT,2,2020-04-01,2353516
0,TOT,TOT,2,2020-07-01,2371659
0,TOT,TOT,2,2020-10-01,2385404
0,TOT,TOT,2,2021-01-01,2381600
0,TOT,TOT,2,2021-04-01,2397592
0,TOT,TOT,2,2021-07-01,2423687
0,TOT,TOT,2,2021-10-01,2451126
0,TOT,TOT,2,2022-01-01,2448403
0,TOT,TOT,2,2022-04-01,2467152
0,TOT,TOT,2,2022-07-01,2484358
0,TOT,TOT,2,2022-10-01,2506906
0,TOT,TOT,2,2023-01-01,2500861
0,TOT,TOT,2,2023-04-01,2521849
0,TOT,TOT,2,2023-07-01,2534792
0,TOT,TOT,2,2023-10-01,2555321
0,TOT,TOT,2,2024-01-01,2553308
0,TOT,TOT,2,2024-04-01,2553405
0,TOT,TOT,2,2024-07-01,2569394
0,TOT,TOT,2,2024-10-01,2580507
0,TOT,TOT,2,2025-01-01,2575689
0,TOT,TOT,2,2025-04-01,2575985
0,TOT,TOT,2,2025-07-01,2579973
0,TOT,TOT,2,2025-10-01,2591922
0,TOT,TOT,2,2026-01-01,2592448
0,TOT,TOT,TOT,1995-07-01,3957710
0,TOT,TOT,TOT,1995-10-01,3906925
0,TOT,TOT,TOT,1996-01-01,3888136
0,TOT,TOT,TOT,1996-04-01,3909793
0,TOT,TOT,TOT,1996-07-01,3898628
0,TOT,TOT,TOT,1996-10-01,3852869
0,TOT,TOT,TOT,1997-01-01,3841043
0,TOT,TOT,TOT,1997-04-01,3857746
0,TOT,TOT,TOT,1997-07-01,3884424
0,TOT,TOT,TOT,1997-10-01,3849158
0,TOT,TOT,TOT,1998-01-01,3859363
0,TOT,TOT,TOT,1998-04-01,3901885
0,TOT,TOT,TOT,1998-07-01,3919615
0,TOT,TOT,TOT,1998-10-01,3895956
0,TOT,TOT,TOT,1999-01-01,3911130
0,TOT,TOT,TOT,1999-04-01,3964335
0,TOT,TOT,TOT,1999-07-01,4002812
