item,date,value
100_10,2012-02-01,90.7924
100_10,2012-03-01,90.7924
100_10,2012-04-01,90.7924
100_10,2012-05-01,90.7924
100_10,2012-06-01,90.7924
100_10,2012-07-01,90.7924
100_10,2012-08-01,90.7924
100_10,2012-09-01,91.9784
100_10,2012-10-01,91.9784
100_10,2012-11-01,91.9784
100_10,2012-12-01,92.1392
100_10,2013-01-01,92.1392
100_10,2013-02-01,92.1392
100_10,2013-03-01,92.1392
100_10,2013-04-01,92.1392
100_10,2013-05-01,92.1392
100_10,2013-06-01,92.1392
100_10,2013-07-01,92.1392
100_10,2013-08-01,92.1392
100_10,2013-09-01,93.8802
100_10,2013-10-01,93.8802
100_10,2013-11-01,93.8802
100_10,2013-12-01,93.9592
100_10,2014-01-01,93.9592
100_10,2014-02-01,93.9592
100_10,2014-03-01,93.9592
100_10,2014-04-01,93.9592
100_10,2014-05-01,93.9592
100_10,2014-06-01,93.9592
100_10,2014-07-01,93.9592
100_10,2014-08-01,93.9592
100_10,2014-09-01,94.5707
100_10,2014-10-01,94.5707
100_10,2014-11-01,94.5707
100_10,2014-12-01,95.0441
100_10,2015-01-01,95.0441
100_10,2015-02-01,95.0441
100_10,2015-03-01,95.0441
100_10,2015-04-01,95.0441
100_10,2015-05-01,95.0441
100_10,2015-06-01,95.0441
100_10,2015-07-01,95.0441
100_10,2015-08-01,95.0441
100_10,2015-09-01,95.9095
100_10,2015-10-01,95.9095
100_10,2015-11-01,95.9095
100_10,2015-12-01,95.8616
100_10,2016-01-01,95.8616
100_10,2016-02-01,95.8616
100_10,2016-03-01,95.8616
100_10,2016-04-01,95.8616
100_10,2016-05-01,95.8616
100_10,2016-06-01,95.8616
100_10,2016-07-01,95.8616
100_10,2016-08-01,96.4189
100_10,2016-09-01,96.4343
100_10,2016-10-01,96.4343
100_10,2016-11-01,96.4343
100_10,2016-12-01,96.4343
100_10,2017-01-01,96.4343
100_10,2017-02-01,96.4343
100_10,2017-03-01,96.4343
100_10,2017-04-01,96.4343
100_10,2017-05-01,96.4343
100_10,2017-06-01,96.4343
100_10,2017-07-01,96.4343
100_10,2017-08-01,97.5048
100_10,2017-09-01,97.7304
100_10,2017-10-01,97.7304
100_10,2017-11-01,97.7304
100_10,2017-12-01,97.7304
100_10,2018-01-01,97.7304
100_10,2018-02-01,97.7304
100_10,2018-03-01,97.7304
100_10,2018-04-01,97.7304
100_10,2018-05-01,97.7304
100_10,2018-06-01,97.7304
100_10,2018-07-01,97.7304
100_10,2018-08-01,98.4443
100_10,2018-09-01,98.3569
100_10,2018-10-01,98.3569
100_10,2018-11-01,98.3569
100_10,2018-12-01,98.3569
100_10,2019-01-01,98.3569
100_10,2019-02-01,98.3569
100_10,2019-03-01,98.3569
100_10,2019-04-01,98.3569
100_10,2019-05-01,98.3569
100_10,2019-06-01,98.3569
100_10,2019-07-01,98.3569
100_10,2019-08-01,99.2548
100_10,2019-09-01,99.2548
100_10,2019-10-01,99.2548
100_10,2019-11-01,99.2548
100_10,2019-12-01,99.2548
100_10,2020-01-01,99.2548
100_10,2020-02-01,99.2548
100_10,2020-03-01,99.2548
100_10,2020-04-01,99.2548
100_10,2020-05-01,99.2548
100_10,2020-06-01,99.2548
100_10,2020-07-01,99.2548
100_10,2020-08-01,100
100_10,2020-09-01,100
100_10,2020-10-01,100
100_10,2020-11-01,100
100_10,2020-12-01,100
100_10,2021-01-01,100
100_10,2021-02-01,100
100_10,2021-03-01,100
100_10,2021-04-01,100
100_10,2021-05-01,100
100_10,2021-06-01,100
100_10,2021-07-01,100
100_10,2021-08-01,100.6727
100_10,2021-09-01,100.6727
100_10,2021-10-01,100.6727
100_10,2021-11-01,100.6727
100_10,2021-12-01,100.6727
100_10,2022-01-01,100.6727
100_10,2022-02-01,100.6727
100_10,2022-03-01,100.6727
100_10,2022-04-01,100.6727
100_10,2022-05-01,100.6727
100_10,2022-06-01,100.6727
100_10,2022-07-01,100.6727
100_10,2022-08-01,100.9501
100_10,2022-09-01,100.9501
100_10,2022-10-01,100.9501
100_10,2022-11-01,100.9501
100_10,2022-12-01,100.9501
100_10,2023-01-01,100.9501
100_10,2023-02-01,100.9501
100_10,2023-03-01,100.9501
100_10,2023-04-01,100.9501
100_10,2023-05-01,100.9501
100_10,2023-06-01,100.9501
100_10,2023-07-01,100.9501
100_10,2023-08-01,102.7348
100_10,2023-09-01,102.7516
100_10,2023-10-01,102.7516
100_10,2023-11-01,102.7516
100_10,2023-12-01,102.7516
100_10,2024-01-01,102.7516
100_10,2024-02-01,102.7516
100_10,2024-03-01,102.7516
100_10,2024-04-01,102.7516
100_10,2024-05-01,102.7516
100_10,2024-06-01,102.7516
100_10,2024-07-01,102.7516
100_10,2024-08-01,103.6207
100_10,2024-09-01,103.6207
100_10,2024-10-01,103.6207
100_10,2024-11-01,103.6207
100_10,2024-12-01,103.6207
100_10,2025-01-01,103.6207
100_10,2025-02-01,103.6207
100_10,2025-03-01,103.6207
100_10,2025-04-01,103.6207
100_10,2025-05-01,103.6207
100_10,2025-06-01,103.6207
100_10,2025-07-01,103.6207
100_10,2025-08-01,106.3091
100_10,2025-09-01,106.3091
100_10,2025-10-01,106.3091
100_10,2025-11-01,106.3091
100_10,2025-12-01,106.3091
100_100,1982-12-01,63.2611
100_100,1983-01-01,63.1666
100_100,1983-02-01,63.2539
100_100,1983-03-01,63.3746
100_100,1983-04-01,63.5727
100_100,1983-05-01,63.6272
100_100,1983-06-01,63.8901
100_100,1983-07-01,63.7656
100_100,1983-08-01,63.9373
100_100,1983-09-01,64.0167
100_100,1983-10-01,64.17
100_100,1983-11-01,64.5766
100_100,1983-12-01,64.6126
100_100,1984-01-01,64.8447
100_100,1984-02-01,65.0788
100_100,1984-03-01,65.502
100_100,1984-04-01,65.5984
100_100,1984-05-01,65.4621
100_100,1984-06-01,65.6728
100_100,1984-07-01,65.5566
100_100,1984-08-01,65.7892
100_100,1984-09-01,65.7491
100_100,1984-10-01,66.1649
100_100,1984-11-01,66.5103
100_100,1984-12-01,66.4889
100_100,1985-01-01,67.1389
100_100,1985-02-01,67.6866
100_100,1985-03-01,68.0631
100_100,1985-04-01,67.9801
100_100,1985-05-01,67.9329
100_100,1985-06-01,67.8994
100_100,1985-07-01,67.7544
100_100,1985-08-01,67.7398
100_100,1985-09-01,67.9487
100_100,1985-10-01,68.1178
100_100,1985-11-01,68.5995
100_100,1985-12-01,68.6419
100_100,1986-01-01,68.6127
100_100,1986-02-01,68.5958
100_100,1986-03-01,68.6804
100_100,1986-04-01,68.6428
100_100,1986-05-01,68.4336
100_100,1986-06-01,68.4199
100_100,1986-07-01,68.0967
100_100,1986-08-01,68.228
100_100,1986-09-01,68.3467
100_100,1986-10-01,68.3634
100_100,1986-11-01,68.5325
100_100,1986-12-01,68.6694
100_100,1987-01-01,69.0667
100_100,1987-02-01,69.2694
100_100,1987-03-01,69.3662
100_100,1987-04-01,69.4528
100_100,1987-05-01,69.068
100_100,1987-06-01,69.2885
100_100,1987-07-01,69.3063
100_100,1987-08-01,69.5758
100_100,1987-09-01,69.4104
100_100,1987-10-01,69.7165
100_100,1987-11-01,69.9701
100_100,1987-12-01,69.9652
100_100,1988-01-01,70.1438
100_100,1988-02-01,70.4865
100_100,1988-03-01,70.6497
100_100,1988-04-01,70.7846
100_100,1988-05-01,70.6127
100_100,1988-06-01,70.7226
100_100,1988-07-01,70.5614
100_100,1988-08-01,70.8076
100_100,1988-09-01,70.8259
100_100,1988-10-01,70.9391
100_100,1988-11-01,71.1996
100_100,1988-12-01,71.3286
100_100,1989-01-01,71.7196
100_100,1989-02-01,72.0801
100_100,1989-03-01,72.2738
100_100,1989-04-01,72.6542
100_100,1989-05-01,72.7044
100_100,1989-06-01,72.8286
100_100,1989-07-01,72.6674
100_100,1989-08-01,72.9087
100_100,1989-09-01,73.2258
100_100,1989-10-01,73.5152
100_100,1989-11-01,74.3639
100_100,1989-12-01,74.9106
100_100,1990-01-01,75.3515
100_100,1990-02-01,75.5959
100_100,1990-03-01,75.8562
100_100,1990-04-01,76.0123
100_100,1990-05-01,76.3819
100_100,1990-06-01,76.4884
100_100,1990-07-01,76.526
100_100,1990-08-01,77.3441
100_100,1990-09-01,77.7116
100_100,1990-10-01,78.1849
100_100,1990-11-01,78.8672
100_100,1990-12-01,78.863
100_100,1991-01-01,79.5029
100_100,1991-02-01,80.2932
100_100,1991-03-01,80.3057
100_100,1991-04-01,80.4985
100_100,1991-05-01,81.1779
100_100,1991-06-01,81.5113
100_100,1991-07-01,81.5395
100_100,1991-08-01,81.9637
100_100,1991-09-01,82.1225
100_100,1991-10-01,82.1951
100_100,1991-11-01,83.1825
100_100,1991-12-01,82.985
100_100,1992-01-01,83.3753
100_100,1992-02-01,83.9704
100_100,1992-03-01,84.2157
100_100,1992-04-01,84.35
100_100,1992-05-01,84.5723
100_100,1992-06-01,84.9083
100_100,1992-07-01,84.6528
100_100,1992-08-01,84.8742
100_100,1992-09-01,84.9742
100_100,1992-10-01,85.0976
100_100,1992-11-01,85.9162
100_100,1992-12-01,85.8238
100_100,1993-01-01,86.264
100_100,1993-02-01,86.8177
100_100,1993-03-01,87.28
100_100,1993-04-01,87.5452
100_100,1993-05-01,87.5966
100_100,1993-06-01,87.5742
100_100,1993-07-01,87.5199
100_100,1993-08-01,87.9514
100_100,1993-09-01,87.8974
100_100,1993-10-01,87.9629
100_100,1993-11-01,87.8444
100_100,1993-12-01,87.9542
100_100,1994-01-01,88.0571
100_100,1994-02-01,88.4146
100_100,1994-03-01,88.416
100_100,1994-04-01,88.4621
100_100,1994-05-01,87.913
100_100,1994-06-01,88.0514
100_100,1994-07-01,88.0362
100_100,1994-08-01,88.3819
100_100,1994-09-01,88.4176
100_100,1994-10-01,88.3448
100_100,1994-11-01,88.3385
100_100,1994-12-01,88.3237
100_100,1995-01-01,88.9508
100_100,1995-02-01,89.7438
100_100,1995-03-01,89.7989
100_100,1995-04-01,89.8744
100_100,1995-05-01,89.7051
100_100,1995-06-01,89.8831
100_100,1995-07-01,89.8225
100_100,1995-08-01,90.1071
100_100,1995-09-01,90.1842
100_100,1995-10-01,90.0864
100_100,1995-11-01,90.0193
100_100,1995-12-01,90.0443
100_100,1996-01-01,90.3014
100_100,1996-02-01,90.446
100_100,1996-03-01,90.6057
100_100,1996-04-01,90.6935
100_100,1996-05-01,90.3623
100_100,1996-06-01,90.5386
100_100,1996-07-01,90.412
100_100,1996-08-01,90.6458
100_100,1996-09-01,90.6986
100_100,1996-10-01,90.8432
100_100,1996-11-01,90.6761
100_100,1996-12-01,90.7479
100_100,1997-01-01,91.051
100_100,1997-02-01,91.2106
100_100,1997-03-01,91.0794
100_100,1997-04-01,91.1671
100_100,1997-05-01,90.8834
100_100,1997-06-01,90.9747
100_100,1997-07-01,90.8758
100_100,1997-08-01,91.076
100_100,1997-09-01,91.0742
100_100,1997-10-01,91.081
100_100,1997-11-01,91.0541
100_100,1997-12-01,91.0985
100_100,1998-01-01,91.065
100_100,1998-02-01,91.1768
100_100,1998-03-01,91.1095
100_100,1998-04-01,91.1465
100_100,1998-05-01,90.9583
100_100,1998-06-01,91.0665
100_100,1998-07-01,90.9441
100_100,1998-08-01,91.2031
100_100,1998-09-01,91.1304
100_100,1998-10-01,91.1122
100_100,1998-11-01,90.9644
100_100,1998-12-01,90.945
100_100,1999-01-01,91.1314
100_100,1999-02-01,91.4394
100_100,1999-03-01,91.535
100_100,1999-04-01,91.6877
100_100,1999-05-01,91.482
100_100,1999-06-01,91.5893
100_100,1999-07-01,91.6125
100_100,1999-08-01,92.0659
100_100,1999-09-01,92.2398
100_100,1999-10-01,92.2389
100_100,1999-11-01,92.1509
100_100,1999-12-01,92.462
100_100,2000-01-01,92.5762
100_100,2000-02-01,92.9241
100_100,2000-03-01,92.8924
100_100,2000-04-01,92.9736
100_100,2000-05-01,92.9279
100_100,2000-06-01,93.2738
100_100,2000-07-01,93.3429
100_100,2000-08-01,93.1014
100_100,2000-09-01,93.568
100_100,2000-10-01,93.4677
100_100,2000-11-01,93.9133
100_100,2000-12-01,93.8428
100_100,2001-01-01,93.7755
100_100,2001-02-01,93.6487
100_100,2001-03-01,93.7989
100_100,2001-04-01,94.0582
100_100,2001-05-01,94.5687
100_100,2001-06-01,94.7479
100_100,2001-07-01,94.6045
100_100,2001-08-01,94.0797
100_100,2001-09-01,94.1996
100_100,2001-10-01,94.0568
100_100,2001-11-01,94.1828
100_100,2001-12-01,94.148
100_100,2002-01-01,94.2645
100_100,2002-02-01,94.2616
100_100,2002-03-01,94.2768
100_100,2002-04-01,95.0902
100_100,2002-05-01,95.1815
100_100,2002-06-01,95.0567
100_100,2002-07-01,94.5557
100_100,2002-08-01,94.5243
100_100,2002-09-01,94.6676
100_100,2002-10-01,95.2205
100_100,2002-11-01,95.045
100_100,2002-12-01,94.9867
100_100,2003-01-01,95.0626
100_100,2003-02-01,95.1562
100_100,2003-03-01,95.5392
100_100,2003-04-01,95.7291
100_100,2003-05-01,95.5757
100_100,2003-06-01,95.5776
100_100,2003-07-01,94.8114
100_100,2003-08-01,95.0321
100_100,2003-09-01,95.1698
100_100,2003-10-01,95.6525
100_100,2003-11-01,95.5322
100_100,2003-12-01,95.5507
100_100,2004-01-01,95.2266
100_100,2004-02-01,95.2425
100_100,2004-03-01,95.4465
100_100,2004-04-01,96.2516
100_100,2004-05-01,96.4741
100_100,2004-06-01,96.6405
100_100,2004-07-01,95.6291
100_100,2004-08-01,95.9835
100_100,2004-09-01,95.989
100_100,2004-10-01,96.8889
100_100,2004-11-01,96.9819
100_100,2004-12-01,96.8233
100_100,2005-01-01,96.3739
100_100,2005-02-01,96.5857
100_100,2005-03-01,96.822
100_100,2005-04-01,97.6146
100_100,2005-05-01,97.5177
100_100,2005-06-01,97.2985
100_100,2005-07-01,96.7662
100_100,2005-08-01,96.9056
100_100,2005-09-01,97.3296
100_100,2005-10-01,98.1807
100_100,2005-11-01,97.9047
100_100,2005-12-01,97.7977
100_100,2006-01-01,97.618
100_100,2006-02-01,97.9221
100_100,2006-03-01,97.8181
100_100,2006-04-01,98.6485
100_100,2006-05-01,98.8458
100_100,2006-06-01,98.8184
100_100,2006-07-01,98.1448
100_100,2006-08-01,98.3128
100_100,2006-09-01,98.1023
100_100,2006-10-01,98.4346
100_100,2006-11-01,98.392
100_100,2006-12-01,98.405
100_100,2007-01-01,97.7176
100_100,2007-02-01,97.9109
100_100,2007-03-01,97.9872
100_100,2007-04-01,99.0963
100_100,2007-05-01,99.3281
100_100,2007-06-01,99.4418
100_100,2007-07-01,98.8518
100_100,2007-08-01,98.7413
100_100,2007-09-01,98.8353
100_100,2007-10-01,99.6792
100_100,2007-11-01,100.1336
100_100,2007-12-01,100.3771
100_100,2008-01-01,100.0885
100_100,2008-02-01,100.2261
100_100,2008-03-01,100.5651
100_100,2008-04-01,101.3596
100_100,2008-05-01,102.1644
100_100,2008-06-01,102.3373
100_100,2008-07-01,101.8913
100_100,2008-08-01,101.6259
100_100,2008-09-01,101.7284
100_100,2008-10-01,102.2689
100_100,2008-11-01,101.5878
100_100,2008-12-01,101.0807
100_100,2009-01-01,100.2278
100_100,2009-02-01,100.4641
100_100,2009-03-01,100.1385
100_100,2009-04-01,101.0213
100_100,2009-05-01,101.1824
100_100,2009-06-01,101.364
100_100,2009-07-01,100.6913
100_100,2009-08-01,100.8028
100_100,2009-09-01,100.7899
100_100,2009-10-01,101.4163
100_100,2009-11-01,101.6121
100_100,2009-12-01,101.3664
100_100,2010-01-01,101.2538
100_100,2010-02-01,101.4012
100_100,2010-03-01,101.5402
100_100,2010-04-01,102.408
100_100,2010-05-01,102.3023
100_100,2010-06-01,101.8569
100_100,2010-07-01,101.1127
100_100,2010-08-01,101.0986
100_100,2010-09-01,101.0752
100_100,2010-10-01,101.613
100_100,2010-11-01,101.857
100_100,2010-12-01,101.8931
100_100,2011-01-01,101.5358
100_100,2011-02-01,101.9185
100_100,2011-03-01,102.5599
100_100,2011-04-01,102.6731
100_100,2011-05-01,102.6798
100_100,2011-06-01,102.4317
100_100,2011-07-01,101.59
100_100,2011-08-01,101.293
100_100,2011-09-01,101.5662
100_100,2011-10-01,101.4987
100_100,2011-11-01,101.3215
100_100,2011-12-01,101.1649
100_100,2012-01-01,100.7342
100_100,2012-02-01,101.018
100_100,2012-03-01,101.5812
100_100,2012-04-01,101.6571
100_100,2012-05-01,101.639
100_100,2012-06-01,101.3523
100_100,2012-07-01,100.8645
100_100,2012-08-01,100.8341
100_100,2012-09-01,101.1483
100_100,2012-10-01,101.2732
100_100,2012-11-01,100.9412
100_100,2012-12-01,100.7254
100_100,2013-01-01,100.4625
100_100,2013-02-01,100.7593
100_100,2013-03-01,100.9782
100_100,2013-04-01,101.01220000000001
100_100,2013-05-01,101.1233
100_100,2013-06-01,101.2227
100_100,2013-07-01,100.8617
100_100,2013-08-01,100.7891
100_100,2013-09-01,101.0923
100_100,2013-10-01,101.0147
100_100,2013-11-01,101.0217
100_100,2013-12-01,100.793
100_100,2014-01-01,100.5172
100_100,2014-02-01,100.6171
100_100,2014-03-01,100.981
100_100,2014-04-01,101.0506
100_100,2014-05-01,101.3466
100_100,2014-06-01,101.2729
100_100,2014-07-01,100.8939
100_100,2014-08-01,100.8614
100_100,2014-09-01,101.0037
100_100,2014-10-01,101.0019
100_100,2014-11-01,100.9625
100_100,2014-12-01,100.462
100_100,2015-01-01,100.0294
100_100,2015-02-01,99.7723
100_100,2015-03-01,100.0978
100_100,2015-04-01,99.9162
100_100,2015-05-01,100.1488
100_100,2015-06-01,100.2224
100_100,2015-07-01,99.6065
100_100,2015-08-01,99.4468
100_100,2015-09-01,99.5456
100_100,2015-10-01,99.6284
100_100,2015-11-01,99.5566
100_100,2015-12-01,99.1476
100_100,2016-01-01,98.7624
100_100,2016-02-01,98.9457
100_100,2016-03-01,99.2362
100_100,2016-04-01,99.5645
100_100,2016-05-01,99.7082
100_100,2016-06-01,99.8475
100_100,2016-07-01,99.4044
100_100,2016-08-01,99.3045
100_100,2016-09-01,99.3649
100_100,2016-10-01,99.4164
100_100,2016-11-01,99.2199
100_100,2016-12-01,99.1409
100_100,2017-01-01,99.107
100_100,2017-02-01,99.5849
100_100,2017-03-01,99.7997
100_100,2017-04-01,100.0004
100_100,2017-05-01,100.1862
100_100,2017-06-01,100.0444
100_100,2017-07-01,99.7317
100_100,2017-08-01,99.764
100_100,2017-09-01,100.0128
100_100,2017-10-01,100.0735
100_100,2017-11-01,100.0008
100_100,2017-12-01,99.9724
100_100,2018-01-01,99.8406
100_100,2018-02-01,100.2104
100_100,2018-03-01,100.5935
100_100,2018-04-01,100.8036
100_100,2018-05-01,101.1873
100_100,2018-06-01,101.1915
100_100,2018-07-01,100.9587
100_100,2018-08-01,100.9423
100_100,2018-09-01,101.0024
100_100,2018-10-01,101.1809
100_100,2018-11-01,100.9228
100_100,2018-12-01,100.6637
100_100,2019-01-01,100.3998
100_100,2019-02-01,100.7902
100_100,2019-03-01,101.3269
100_100,2019-04-01,101.5173
100_100,2019-05-01,101.8291
100_100,2019-06-01,101.7989
100_100,2019-07-01,101.2735
100_100,2019-08-01,101.2632
100_100,2019-09-01,101.1522
100_100,2019-10-01,100.9248
100_100,2019-11-01,100.7904
100_100,2019-12-01,100.8205
100_100,2020-01-01,100.6029
100_100,2020-02-01,100.7275
100_100,2020-03-01,100.8049
100_100,2020-04-01,100.4382
100_100,2020-05-01,100.4803
100_100,2020-06-01,100.5012
100_100,2020-07-01,100.3419
100_100,2020-08-01,100.3861
100_100,2020-09-01,100.3431
100_100,2020-10-01,100.3492
100_100,2020-11-01,100.1002
100_100,2020-12-01,100
100_100,2021-01-01,100.0553
100_100,2021-02-01,100.2198
100_100,2021-03-01,100.5577
100_100,2021-04-01,100.7675
100_100,2021-05-01,101.0339
100_100,2021-06-01,101.1087
100_100,2021-07-01,101.023
100_100,2021-08-01,101.2711
100_100,2021-09-01,101.2887
100_100,2021-10-01,101.5954
100_100,2021-11-01,101.6346
100_100,2021-12-01,101.5311
100_100,2022-01-01,101.705
100_100,2022-02-01,102.3754
100_100,2022-03-01,102.9572
100_100,2022-04-01,103.3351
100_100,2022-05-01,104.0068
100_100,2022-06-01,104.5312
100_100,2022-07-01,104.4916
100_100,2022-08-01,104.7671
100_100,2022-09-01,104.5831
100_100,2022-10-01,104.6392
100_100,2022-11-01,104.6432
100_100,2022-12-01,104.4149
100_100,2023-01-01,105.0435
100_100,2023-02-01,105.8273
100_100,2023-03-01,105.9896
100_100,2023-04-01,105.986
100_100,2023-05-01,106.252
100_100,2023-06-01,106.3196
100_100,2023-07-01,106.1688
100_100,2023-08-01,106.3955
100_100,2023-09-01,106.3136
100_100,2023-10-01,106.4112
100_100,2023-11-01,106.1539
100_100,2023-12-01,106.2055
100_100,2024-01-01,106.3866
100_100,2024-02-01,107.0638
100_100,2024-03-01,107.0971
100_100,2024-04-01,107.4357
100_100,2024-05-01,107.729
100_100,2024-06-01,107.7316
100_100,2024-07-01,107.539
100_100,2024-08-01,107.5237
100_100,2024-09-01,107.2098
100_100,2024-10-01,107.0741
100_100,2024-11-01,106.9296
100_100,2024-12-01,106.8708
100_100,2025-01-01,106.8138
100_100,2025-02-01,107.4115
100_100,2025-03-01,107.4637
100_100,2025-04-01,107.4725
100_100,2025-05-01,107.6215
100_100,2025-06-01,107.8156
100_100,2025-07-01,107.7734
100_100,2025-08-01,107.6873
100_100,2025-09-01,107.4504
100_100,2025-10-01,107.1768
100_100,2025-11-01,106.9522
100_100,2025-12-01,106.9383
100_1001,1982-12-01,71.7879
100_1001,1983-01-01,72.1298
100_1001,1983-02-01,72.4167
100_1001,1983-03-01,73.1883
100_1001,1983-04-01,74.0094
100_1001,1983-05-01,73.3542
100_1001,1983-06-01,74.6378
100_1001,1983-07-01,73.5699
100_1001,1983-08-01,72.41
100_1001,1983-09-01,72.6455
100_1001,1983-10-01,73.5643
100_1001,1983-11-01,73.9579
100_1001,1983-12-01,73.9878
100_1001,1984-01-01,74.8066
100_1001,1984-02-01,75.359
100_1001,1984-03-01,76.4908
100_1001,1984-04-01,77.128
100_1001,1984-05-01,76.7129
100_1001,1984-06-01,77.5106
100_1001,1984-07-01,76.6009
100_1001,1984-08-01,76.062
100_1001,1984-09-01,74.8875
100_1001,1984-10-01,75.8589
100_1001,1984-11-01,76.7064
100_1001,1984-12-01,76.182
100_1001,1985-01-01,77.9976
100_1001,1985-02-01,78.9828
100_1001,1985-03-01,79.5667
100_1001,1985-04-01,79.9869
100_1001,1985-05-01,79.3793
100_1001,1985-06-01,78.9945
100_1001,1985-07-01,78.0252
100_1001,1985-08-01,75.9647
100_1001,1985-09-01,75.9934
100_1001,1985-10-01,76.6491
100_1001,1985-11-01,77.2272
100_1001,1985-12-01,78.0115
100_1001,1986-01-01,78.5206
100_1001,1986-02-01,78.4085
100_1001,1986-03-01,78.7131
100_1001,1986-04-01,79.2243
100_1001,1986-05-01,79.2661
100_1001,1986-06-01,79.9214
100_1001,1986-07-01,79.7826
100_1001,1986-08-01,77.7905
100_1001,1986-09-01,77.6252
100_1001,1986-10-01,78.0216
100_1001,1986-11-01,77.5296
100_1001,1986-12-01,78.1523
100_1001,1987-01-01,78.7827
100_1001,1987-02-01,79.1316
100_1001,1987-03-01,79.7436
100_1001,1987-04-01,80.1454
100_1001,1987-05-01,79.0691
100_1001,1987-06-01,80.2748
100_1001,1987-07-01,79.9941
100_1001,1987-08-01,79.5181
100_1001,1987-09-01,78.743
100_1001,1987-10-01,79.2475
100_1001,1987-11-01,79.4392
100_1001,1987-12-01,79.5997
100_1001,1988-01-01,80.3675
100_1001,1988-02-01,81.3152
100_1001,1988-03-01,82.3245
100_1001,1988-04-01,82.78
100_1001,1988-05-01,82.3439
100_1001,1988-06-01,82.7792
100_1001,1988-07-01,81.7376
100_1001,1988-08-01,80.4092
100_1001,1988-09-01,80.449700000000007
100_1001,1988-10-01,81.0626
100_1001,1988-11-01,80.9603
100_1001,1988-12-01,80.9975
100_1001,1989-01-01,81.3848
100_1001,1989-02-01,81.6736
100_1001,1989-03-01,82.0783
100_1001,1989-04-01,82.627
100_1001,1989-05-01,82.6331
100_1001,1989-06-01,83.4725
100_1001,1989-07-01,82.7722
100_1001,1989-08-01,81.297
100_1001,1989-09-01,81.8806
100_1001,1989-10-01,82.4999
100_1001,1989-11-01,82.8641
100_1001,1989-12-01,83.7792
100_1001,1990-01-01,85.2224
100_1001,1990-02-01,86.5205
100_1001,1990-03-01,87.1132
100_1001,1990-04-01,88.0501
100_1001,1990-05-01,87.4601
100_1001,1990-06-01,88.0264
100_1001,1990-07-01,87.8492
100_1001,1990-08-01,87.1593
100_1001,1990-09-01,87.2759
100_1001,1990-10-01,87.6327
100_1001,1990-11-01,87.1164
100_1001,1990-12-01,87.4373
100_1001,1991-01-01,89.5707
100_1001,1991-02-01,90.4107
100_1001,1991-03-01,91.4427
100_1001,1991-04-01,91.8849
100_1001,1991-05-01,91.0273
100_1001,1991-06-01,92.6637
100_1001,1991-07-01,91.5363
100_1001,1991-08-01,91.2368
100_1001,1991-09-01,90.8828
100_1001,1991-10-01,90.9033
100_1001,1991-11-01,91.9698
100_1001,1991-12-01,91.1823
100_1001,1992-01-01,91.7145
100_1001,1992-02-01,91.6253
100_1001,1992-03-01,92.2958
100_1001,1992-04-01,92.2878
100_1001,1992-05-01,91.2504
100_1001,1992-06-01,92.7507
100_1001,1992-07-01,91.1952
100_1001,1992-08-01,89.8642
100_1001,1992-09-01,90.2282
100_1001,1992-10-01,90.4077
100_1001,1992-11-01,90.689
100_1001,1992-12-01,89.9547
100_1001,1993-01-01,91.0062
100_1001,1993-02-01,91.0907
100_1001,1993-03-01,92.2086
100_1001,1993-04-01,92.2847
100_1001,1993-05-01,91.3695
100_1001,1993-06-01,91.5227
100_1001,1993-07-01,90.8712
100_1001,1993-08-01,90.8341
100_1001,1993-09-01,90.2289
100_1001,1993-10-01,90.2746
100_1001,1993-11-01,90.2193
100_1001,1993-12-01,91.1884
100_1001,1994-01-01,91.2753
100_1001,1994-02-01,91.5746
100_1001,1994-03-01,91.471
100_1001,1994-04-01,91.3652
100_1001,1994-05-01,91.2971
100_1001,1994-06-01,92.2648
100_1001,1994-07-01,92.1451
100_1001,1994-08-01,91.5914
100_1001,1994-09-01,91.9371
100_1001,1994-10-01,91.5856
100_1001,1994-11-01,90.5553
100_1001,1994-12-01,90.3954
100_1001,1995-01-01,91.8231
100_1001,1995-02-01,92.8506
100_1001,1995-03-01,92.1903
100_1001,1995-04-01,92.1796
100_1001,1995-05-01,91.7384
100_1001,1995-06-01,92.812
100_1001,1995-07-01,92.6205
100_1001,1995-08-01,91.6402
100_1001,1995-09-01,91.6945
100_1001,1995-10-01,91.0923
100_1001,1995-11-01,90.3191
100_1001,1995-12-01,90.2557
100_1001,1996-01-01,91.3761
