sector,sex,date,value
P_2_3,male,2023-10-01,17089.521507
P_2_3,male,2024-01-01,16761.875869
P_2_3,male,2024-04-01,16871.157207
P_2_3,male,2024-07-01,16851.289964
P_2_3,male,2024-10-01,16944.150747
P_2_3,male,2025-01-01,16881.777513
P_2_3,male,2025-04-01,17103.389247
P_2_3,male,2025-07-01,17184.368433
P_2_3,male,2025-10-01,17501.551039
P_2_3,total,1991-04-01,14928
P_2_3,total,1991-07-01,14887
P_2_3,total,1991-10-01,14759
P_2_3,total,1992-01-01,14881
P_2_3,total,1992-04-01,15120
P_2_3,total,1992-07-01,15135
P_2_3,total,1992-10-01,14931
P_2_3,total,1993-01-01,14812
P_2_3,total,1993-04-01,14846
P_2_3,total,1993-07-01,15079
P_2_3,total,1993-10-01,15141
P_2_3,total,1994-01-01,15052
P_2_3,total,1994-04-01,15044
P_2_3,total,1994-07-01,15178
P_2_3,total,1994-10-01,15411
P_2_3,total,1995-01-01,15261
P_2_3,total,1995-04-01,15264
P_2_3,total,1995-07-01,15460
P_2_3,total,1995-10-01,15274
P_2_3,total,1996-01-01,15103
P_2_3,total,1996-04-01,14991
P_2_3,total,1996-07-01,14876
P_2_3,total,1996-10-01,14740
P_2_3,total,1997-01-01,14608
P_2_3,total,1997-04-01,14544
P_2_3,total,1997-07-01,14431
P_2_3,total,1997-10-01,14158
P_2_3,total,1998-01-01,13997
P_2_3,total,1998-04-01,14099
P_2_3,total,1998-07-01,14152
P_2_3,total,1998-10-01,14012
P_2_3,total,1999-01-01,13931
P_2_3,total,1999-04-01,14063
P_2_3,total,1999-07-01,14222
P_2_3,total,1999-10-01,14194
P_2_3,total,2000-01-01,14174
P_2_3,total,2000-04-01,14234
P_2_3,total,2000-07-01,14170
P_2_3,total,2000-10-01,14111
P_2_3,total,2001-01-01,14157
P_2_3,total,2001-04-01,14382
P_2_3,total,2001-07-01,14509
P_2_3,total,2001-10-01,14402
P_2_3,total,2002-01-01,14424
P_2_3,total,2002-04-01,14441
P_2_3,total,2002-07-01,14456
P_2_3,total,2002-10-01,14422
P_2_3,total,2003-01-01,14354
P_2_3,total,2003-04-01,14433
P_2_3,total,2003-07-01,14433
P_2_3,total,2003-10-01,14380
P_2_3,total,2004-01-01,14430
P_2_3,total,2004-04-01,14483
P_2_3,total,2004-07-01,14452
P_2_3,total,2004-10-01,14386
P_2_3,total,2005-01-01,14280
P_2_3,total,2005-04-01,14185
P_2_3,total,2005-07-01,14184
P_2_3,total,2005-10-01,14249
P_2_3,total,2006-01-01,14302
P_2_3,total,2006-04-01,14342
P_2_3,total,2006-07-01,14525
P_2_3,total,2006-10-01,14634
P_2_3,total,2007-01-01,14675
P_2_3,total,2007-04-01,14883
P_2_3,total,2007-07-01,15043
P_2_3,total,2007-10-01,15155
P_2_3,total,2008-01-01,15187
P_2_3,total,2008-04-01,15135
P_2_3,total,2008-07-01,15159
P_2_3,total,2008-10-01,15156
P_2_3,total,2009-01-01,15032
P_2_3,total,2009-04-01,14992
P_2_3,total,2009-07-01,15085
P_2_3,total,2009-10-01,14996
P_2_3,total,2010-01-01,14894.661398
P_2_3,total,2010-04-01,15101.713995
P_2_3,total,2010-07-01,15124.695804
P_2_3,total,2010-10-01,15255.148864
P_2_3,total,2011-01-01,15509.929458
P_2_3,total,2011-04-01,15647.472691
P_2_3,total,2011-07-01,15792.084457
P_2_3,total,2011-10-01,15898.64135
P_2_3,total,2012-01-01,15967.452096
P_2_3,total,2012-04-01,16015.17963
P_2_3,total,2012-07-01,16234.804897
P_2_3,total,2012-10-01,16368.908673
P_2_3,total,2013-01-01,16274.003863
P_2_3,total,2013-04-01,16416.79971
P_2_3,total,2013-07-01,16374.763415
P_2_3,total,2013-10-01,16511.930758
P_2_3,total,2014-01-01,16417.760634
P_2_3,total,2014-04-01,16846.347379
P_2_3,total,2014-07-01,17260.389963
P_2_3,total,2014-10-01,17723.155152
P_2_3,total,2015-01-01,17687.725594
P_2_3,total,2015-04-01,17662.652366
P_2_3,total,2015-07-01,17609.795198
P_2_3,total,2015-10-01,17839.441566
P_2_3,total,2016-01-01,17845.741962
P_2_3,total,2016-04-01,18134.603416
P_2_3,total,2016-07-01,18487.828386
P_2_3,total,2016-10-01,18603.010418
P_2_3,total,2017-01-01,18189.226557
P_2_3,total,2017-04-01,18578.422534
P_2_3,total,2017-07-01,18693.834372
P_2_3,total,2017-10-01,18803.87301
P_2_3,total,2018-01-01,18932.187183
P_2_3,total,2018-04-01,19205.606821
P_2_3,total,2018-07-01,19254.468279
P_2_3,total,2018-10-01,19400.850187
P_2_3,total,2019-01-01,19766.413101
P_2_3,total,2019-04-01,20574.032921
P_2_3,total,2019-07-01,20498.075052
P_2_3,total,2019-10-01,20637.082326
P_2_3,total,2020-01-01,20466.984798
P_2_3,total,2020-04-01,19877.166636
P_2_3,total,2020-07-01,19870.192612
P_2_3,total,2020-10-01,19858.560557
P_2_3,total,2021-01-01,19586.505797
P_2_3,total,2021-04-01,19671.624523
P_2_3,total,2021-07-01,19768.799391
P_2_3,total,2021-10-01,20009.826469
P_2_3,total,2022-01-01,19923.675906
P_2_3,total,2022-04-01,20099.11449
P_2_3,total,2022-07-01,20313.220735
P_2_3,total,2022-10-01,20446.868974
P_2_3,total,2023-01-01,20498.065414
P_2_3,total,2023-04-01,20846.387748
P_2_3,total,2023-07-01,21006.214812
P_2_3,total,2023-10-01,21098.050685
P_2_3,total,2024-01-01,20812.760751
P_2_3,total,2024-04-01,21014.342857
P_2_3,total,2024-07-01,21034.090498
P_2_3,total,2024-10-01,21172.794856
P_2_3,total,2025-01-01,21182.858977
P_2_3,total,2025-04-01,21441.072389
P_2_3,total,2025-07-01,21455.723979
P_2_3,total,2025-10-01,21712.866931
P_2_4,female,1991-04-01,32211
P_2_4,female,1991-07-01,31211
P_2_4,female,1991-10-01,30409
P_2_4,female,1992-01-01,30760
P_2_4,female,1992-04-01,31004
P_2_4,female,1992-07-01,30163
P_2_4,female,1992-10-01,29064
P_2_4,female,1993-01-01,29382
P_2_4,female,1993-04-01,30297
P_2_4,female,1993-07-01,31242
P_2_4,female,1993-10-01,30914
P_2_4,female,1994-01-01,30785
P_2_4,female,1994-04-01,31129
P_2_4,female,1994-07-01,31325
P_2_4,female,1994-10-01,31451
P_2_4,female,1995-01-01,31575
P_2_4,female,1995-04-01,31623
P_2_4,female,1995-07-01,32100
P_2_4,female,1995-10-01,33281
P_2_4,female,1996-01-01,32625
P_2_4,female,1996-04-01,31703
P_2_4,female,1996-07-01,31734
P_2_4,female,1996-10-01,31378
P_2_4,female,1997-01-01,30288
P_2_4,female,1997-04-01,30837
P_2_4,female,1997-07-01,32031
P_2_4,female,1997-10-01,31835
P_2_4,female,1998-01-01,31174
P_2_4,female,1998-04-01,29925
P_2_4,female,1998-07-01,29732
P_2_4,female,1998-10-01,29814
P_2_4,female,1999-01-01,29858
P_2_4,female,1999-04-01,30378
P_2_4,female,1999-07-01,30582
P_2_4,female,1999-10-01,30436
P_2_4,female,2000-01-01,29758
P_2_4,female,2000-04-01,29168
P_2_4,female,2000-07-01,29878
P_2_4,female,2000-10-01,30988
P_2_4,female,2001-01-01,30250
P_2_4,female,2001-04-01,29986
P_2_4,female,2001-07-01,31029
P_2_4,female,2001-10-01,30566
P_2_4,female,2002-01-01,30117
P_2_4,female,2002-04-01,30744
P_2_4,female,2002-07-01,31324
P_2_4,female,2002-10-01,31169
P_2_4,female,2003-01-01,30496
P_2_4,female,2003-04-01,30161
P_2_4,female,2003-07-01,29710
P_2_4,female,2003-10-01,29290
P_2_4,female,2004-01-01,29548
P_2_4,female,2004-04-01,29919
P_2_4,female,2004-07-01,30734
P_2_4,female,2004-10-01,31292
P_2_4,female,2005-01-01,30765
P_2_4,female,2005-04-01,31220
P_2_4,female,2005-07-01,32001
P_2_4,female,2005-10-01,32195
P_2_4,female,2006-01-01,32136
P_2_4,female,2006-04-01,32191
P_2_4,female,2006-07-01,32696
P_2_4,female,2006-10-01,32714
P_2_4,female,2007-01-01,32666
P_2_4,female,2007-04-01,32679
P_2_4,female,2007-07-01,32749
P_2_4,female,2007-10-01,33487
P_2_4,female,2008-01-01,34157
P_2_4,female,2008-04-01,34209
P_2_4,female,2008-07-01,34283
P_2_4,female,2008-10-01,34230
P_2_4,female,2009-01-01,34048
P_2_4,female,2009-04-01,34040
P_2_4,female,2009-07-01,34617
P_2_4,female,2009-10-01,34893
P_2_4,female,2010-01-01,34522.934897
P_2_4,female,2010-04-01,34673.682305
P_2_4,female,2010-07-01,35324.517194
P_2_4,female,2010-10-01,35922.181375
P_2_4,female,2011-01-01,36207.028061
P_2_4,female,2011-04-01,36531.322152
P_2_4,female,2011-07-01,36491.504326
P_2_4,female,2011-10-01,37096.47701
P_2_4,female,2012-01-01,36837.570663
P_2_4,female,2012-04-01,36285.450839
P_2_4,female,2012-07-01,37006.675037
P_2_4,female,2012-10-01,37157.850611
P_2_4,female,2013-01-01,37244.20941
P_2_4,female,2013-04-01,36991.178197
P_2_4,female,2013-07-01,37022.031692
P_2_4,female,2013-10-01,37679.751937
P_2_4,female,2014-01-01,37842.407882
P_2_4,female,2014-04-01,38417.150583
P_2_4,female,2014-07-01,38102.795539
P_2_4,female,2014-10-01,38498.990875
P_2_4,female,2015-01-01,38462.068907
P_2_4,female,2015-04-01,38564.058537
P_2_4,female,2015-07-01,38359.882843
P_2_4,female,2015-10-01,39034.730649
P_2_4,female,2016-01-01,39336.378235
P_2_4,female,2016-04-01,38618.374162
P_2_4,female,2016-07-01,38736.658135
P_2_4,female,2016-10-01,39478.539803
P_2_4,female,2017-01-01,39386.346928
P_2_4,female,2017-04-01,39243.891565
P_2_4,female,2017-07-01,39506.37511
P_2_4,female,2017-10-01,39803.965253
P_2_4,female,2018-01-01,40012.046073
P_2_4,female,2018-04-01,39049.044897
P_2_4,female,2018-07-01,39166.184499
P_2_4,female,2018-10-01,38815.141039
P_2_4,female,2019-01-01,38607.887724
P_2_4,female,2019-04-01,39524.537326
P_2_4,female,2019-07-01,40045.62509
P_2_4,female,2019-10-01,40347.075977
P_2_4,female,2020-01-01,40172.246447
P_2_4,female,2020-04-01,38959.707293
P_2_4,female,2020-07-01,39142.624792
P_2_4,female,2020-10-01,39587.043635
P_2_4,female,2021-01-01,39057.417278
P_2_4,female,2021-04-01,39563.875858
P_2_4,female,2021-07-01,41160.41362
P_2_4,female,2021-10-01,42076.442802
P_2_4,female,2022-01-01,41090.5686
P_2_4,female,2022-04-01,40758.793067
P_2_4,female,2022-07-01,40522.117026
P_2_4,female,2022-10-01,41491.170286
P_2_4,female,2023-01-01,41973.819021
P_2_4,female,2023-04-01,41414.110306
P_2_4,female,2023-07-01,40832.860222
P_2_4,female,2023-10-01,41171.637952
P_2_4,female,2024-01-01,40842.947887
P_2_4,female,2024-04-01,41130.956431
P_2_4,female,2024-07-01,41496.698678
P_2_4,female,2024-10-01,42544.713241
P_2_4,female,2025-01-01,42580.660041
P_2_4,female,2025-04-01,43050.688699
P_2_4,female,2025-07-01,43626.922809
P_2_4,female,2025-10-01,43000.04304
P_2_4,male,1991-04-01,316090
P_2_4,male,1991-07-01,326430
P_2_4,male,1991-10-01,299661
P_2_4,male,1992-01-01,283072
P_2_4,male,1992-04-01,303615
P_2_4,male,1992-07-01,314285
P_2_4,male,1992-10-01,297940
P_2_4,male,1993-01-01,278819
P_2_4,male,1993-04-01,286709
P_2_4,male,1993-07-01,297420
P_2_4,male,1993-10-01,288076
P_2_4,male,1994-01-01,278619
P_2_4,male,1994-04-01,287413
P_2_4,male,1994-07-01,298721
P_2_4,male,1994-10-01,292086
P_2_4,male,1995-01-01,281508
P_2_4,male,1995-04-01,286164
P_2_4,male,1995-07-01,293223
P_2_4,male,1995-10-01,283735
P_2_4,male,1996-01-01,269236
P_2_4,male,1996-04-01,270622
P_2_4,male,1996-07-01,274846
P_2_4,male,1996-10-01,265409
P_2_4,male,1997-01-01,254991
P_2_4,male,1997-04-01,257789
P_2_4,male,1997-07-01,260028
P_2_4,male,1997-10-01,251353
P_2_4,male,1998-01-01,244351
P_2_4,male,1998-04-01,250943
P_2_4,male,1998-07-01,257475
P_2_4,male,1998-10-01,248203
P_2_4,male,1999-01-01,238077
P_2_4,male,1999-04-01,243573
P_2_4,male,1999-07-01,249755
P_2_4,male,1999-10-01,244562
P_2_4,male,2000-01-01,240978
P_2_4,male,2000-04-01,245483
P_2_4,male,2000-07-01,250365
P_2_4,male,2000-10-01,246353
P_2_4,male,2001-01-01,241880
P_2_4,male,2001-04-01,248877
P_2_4,male,2001-07-01,255118
P_2_4,male,2001-10-01,248386
P_2_4,male,2002-01-01,240795
P_2_4,male,2002-04-01,245150
P_2_4,male,2002-07-01,251501
P_2_4,male,2002-10-01,248556
P_2_4,male,2003-01-01,242665
P_2_4,male,2003-04-01,247131
P_2_4,male,2003-07-01,253902
P_2_4,male,2003-10-01,252000
P_2_4,male,2004-01-01,246911
P_2_4,male,2004-04-01,247630
P_2_4,male,2004-07-01,253535
P_2_4,male,2004-10-01,252370
P_2_4,male,2005-01-01,245285
P_2_4,male,2005-04-01,248481
P_2_4,male,2005-07-01,258168
P_2_4,male,2005-10-01,257680
P_2_4,male,2006-01-01,252113
P_2_4,male,2006-04-01,256800
P_2_4,male,2006-07-01,265558
P_2_4,male,2006-10-01,264707
P_2_4,male,2007-01-01,260760
P_2_4,male,2007-04-01,265205
P_2_4,male,2007-07-01,272557
P_2_4,male,2007-10-01,272157
P_2_4,male,2008-01-01,267306
P_2_4,male,2008-04-01,267242
P_2_4,male,2008-07-01,271538
P_2_4,male,2008-10-01,269437
P_2_4,male,2009-01-01,264349
P_2_4,male,2009-04-01,267838
P_2_4,male,2009-07-01,273984
P_2_4,male,2009-10-01,272171
P_2_4,male,2010-01-01,267482.55926
P_2_4,male,2010-04-01,276703.60007
P_2_4,male,2010-07-01,281079.06383
P_2_4,male,2010-10-01,278503.40979
P_2_4,male,2011-01-01,277342.16653
P_2_4,male,2011-04-01,280165.69992
P_2_4,male,2011-07-01,287290.43625
P_2_4,male,2011-10-01,285432.2188
P_2_4,male,2012-01-01,280173.08767
P_2_4,male,2012-04-01,286071.80249
P_2_4,male,2012-07-01,293624.64344
P_2_4,male,2012-10-01,291149.97293
P_2_4,male,2013-01-01,284058.49482
P_2_4,male,2013-04-01,289663.89868
P_2_4,male,2013-07-01,295268.93309
P_2_4,male,2013-10-01,294715.41887
P_2_4,male,2014-01-01,286769.59332
P_2_4,male,2014-04-01,294772.63552
P_2_4,male,2014-07-01,300381.70283
P_2_4,male,2014-10-01,299400.14789
P_2_4,male,2015-01-01,294452.38799
P_2_4,male,2015-04-01,298604.31409
P_2_4,male,2015-07-01,301722.00861
P_2_4,male,2015-10-01,301198.33978
P_2_4,male,2016-01-01,293707.87103
P_2_4,male,2016-04-01,299708.65379
P_2_4,male,2016-07-01,305374.60771
P_2_4,male,2016-10-01,303929.53499
P_2_4,male,2017-01-01,295967.43186
P_2_4,male,2017-04-01,305925.47323
P_2_4,male,2017-07-01,309377.49831
P_2_4,male,2017-10-01,306614.56031
P_2_4,male,2018-01-01,300092.55724
P_2_4,male,2018-04-01,305757.66274
P_2_4,male,2018-07-01,310783.90164
P_2_4,male,2018-10-01,309388.10745
P_2_4,male,2019-01-01,301305.70077
P_2_4,male,2019-04-01,307495.17992
P_2_4,male,2019-07-01,310266.36238
P_2_4,male,2019-10-01,310767.22583
P_2_4,male,2020-01-01,306572.00367
P_2_4,male,2020-04-01,303816.05456
P_2_4,male,2020-07-01,309973.29927
P_2_4,male,2020-10-01,309060.71326
P_2_4,male,2021-01-01,300472.40484
P_2_4,male,2021-04-01,303733.54307
P_2_4,male,2021-07-01,309251.61645
P_2_4,male,2021-10-01,310443.65137
P_2_4,male,2022-01-01,305539.18846
P_2_4,male,2022-04-01,307970.81271
P_2_4,male,2022-07-01,311704.51057
P_2_4,male,2022-10-01,312405.42212
P_2_4,male,2023-01-01,309520.67365
P_2_4,male,2023-04-01,312048.91766
P_2_4,male,2023-07-01,312688.56312
P_2_4,male,2023-10-01,311725.25552
P_2_4,male,2024-01-01,304442.55195
P_2_4,male,2024-04-01,308051.64411
P_2_4,male,2024-07-01,312064.14579
P_2_4,male,2024-10-01,312781.88269
P_2_4,male,2025-01-01,307427.56075
P_2_4,male,2025-04-01,312004.49332
P_2_4,male,2025-07-01,313552.8056
P_2_4,male,2025-10-01,316882.96685
P_2_4,total,1991-04-01,348301
P_2_4,total,1991-07-01,357641
P_2_4,total,1991-10-01,330070
P_2_4,total,1992-01-01,313832
P_2_4,total,1992-04-01,334619
P_2_4,total,1992-07-01,344448
P_2_4,total,1992-10-01,327004
P_2_4,total,1993-01-01,308202
P_2_4,total,1993-04-01,317006
P_2_4,total,1993-07-01,328662
P_2_4,total,1993-10-01,318991
P_2_4,total,1994-01-01,309404
P_2_4,total,1994-04-01,318541
P_2_4,total,1994-07-01,330046
P_2_4,total,1994-10-01,323537
P_2_4,total,1995-01-01,313083
P_2_4,total,1995-04-01,317787
P_2_4,total,1995-07-01,325323
P_2_4,total,1995-10-01,317016
P_2_4,total,1996-01-01,301861
P_2_4,total,1996-04-01,302325
P_2_4,total,1996-07-01,306580
P_2_4,total,1996-10-01,296788
P_2_4,total,1997-01-01,285279
P_2_4,total,1997-04-01,288625
P_2_4,total,1997-07-01,292059
P_2_4,total,1997-10-01,283188
P_2_4,total,1998-01-01,275524
P_2_4,total,1998-04-01,280869
P_2_4,total,1998-07-01,287207
P_2_4,total,1998-10-01,278017
P_2_4,total,1999-01-01,267936
P_2_4,total,1999-04-01,273950
P_2_4,total,1999-07-01,280337
P_2_4,total,1999-10-01,274998
P_2_4,total,2000-01-01,270736
P_2_4,total,2000-04-01,274651
P_2_4,total,2000-07-01,280243
P_2_4,total,2000-10-01,277340
P_2_4,total,2001-01-01,272130
P_2_4,total,2001-04-01,278862
P_2_4,total,2001-07-01,286148
P_2_4,total,2001-10-01,278952
P_2_4,total,2002-01-01,270912
P_2_4,total,2002-04-01,275894
P_2_4,total,2002-07-01,282825
P_2_4,total,2002-10-01,279725
P_2_4,total,2003-01-01,273161
P_2_4,total,2003-04-01,277292
P_2_4,total,2003-07-01,283612
P_2_4,total,2003-10-01,281290
P_2_4,total,2004-01-01,276459
P_2_4,total,2004-04-01,277549
P_2_4,total,2004-07-01,284269
P_2_4,total,2004-10-01,283662
P_2_4,total,2005-01-01,276050
P_2_4,total,2005-04-01,279702
P_2_4,total,2005-07-01,290170
P_2_4,total,2005-10-01,289875
P_2_4,total,2006-01-01,284250
P_2_4,total,2006-04-01,288991
P_2_4,total,2006-07-01,298253
P_2_4,total,2006-10-01,297421
P_2_4,total,2007-01-01,293426
P_2_4,total,2007-04-01,297885
P_2_4,total,2007-07-01,305306
P_2_4,total,2007-10-01,305645
P_2_4,total,2008-01-01,301463
P_2_4,total,2008-04-01,301451
P_2_4,total,2008-07-01,305821
P_2_4,total,2008-10-01,303667
P_2_4,total,2009-01-01,298397
P_2_4,total,2009-04-01,301878
P_2_4,total,2009-07-01,308602
P_2_4,total,2009-10-01,307064
P_2_4,total,2010-01-01,302005.49416
P_2_4,total,2010-04-01,311377.28237
P_2_4,total,2010-07-01,316403.58102
P_2_4,total,2010-10-01,314425.59116
P_2_4,total,2011-01-01,313549.19459
P_2_4,total,2011-04-01,316697.02208
P_2_4,total,2011-07-01,323781.94058
P_2_4,total,2011-10-01,322528.69581
P_2_4,total,2012-01-01,317010.65833
P_2_4,total,2012-04-01,322357.25333
P_2_4,total,2012-07-01,330631.31848
P_2_4,total,2012-10-01,328307.82354
P_2_4,total,2013-01-01,321302.70423
P_2_4,total,2013-04-01,326655.07687
P_2_4,total,2013-07-01,332290.96479
P_2_4,total,2013-10-01,332395.17081
P_2_4,total,2014-01-01,324612.0012
P_2_4,total,2014-04-01,333189.78611
P_2_4,total,2014-07-01,338484.49836
P_2_4,total,2014-10-01,337899.13877
P_2_4,total,2015-01-01,332914.45689
P_2_4,total,2015-04-01,337168.37263
P_2_4,total,2015-07-01,340081.89145
P_2_4,total,2015-10-01,340233.07043
P_2_4,total,2016-01-01,333044.24926
P_2_4,total,2016-04-01,338327.02795
P_2_4,total,2016-07-01,344111.26585
P_2_4,total,2016-10-01,343408.07479
P_2_4,total,2017-01-01,335353.77879
P_2_4,total,2017-04-01,345169.3648
P_2_4,total,2017-07-01,348883.87342
P_2_4,total,2017-10-01,346418.52557
P_2_4,total,2018-01-01,340104.60332
P_2_4,total,2018-04-01,344806.70763
P_2_4,total,2018-07-01,349950.08614
P_2_4,total,2018-10-01,348203.24849
P_2_4,total,2019-01-01,339913.58849
P_2_4,total,2019-04-01,347019.71725
P_2_4,total,2019-07-01,350311.98747
P_2_4,total,2019-10-01,351114.30181
P_2_4,total,2020-01-01,346744.25011
P_2_4,total,2020-04-01,342775.76186
P_2_4,total,2020-07-01,349115.92406
P_2_4,total,2020-10-01,348647.7569
P_2_4,total,2021-01-01,339529.82212
P_2_4,total,2021-04-01,343297.41893
P_2_4,total,2021-07-01,350412.03007
P_2_4,total,2021-10-01,352520.09417
P_2_4,total,2022-01-01,346629.75706
P_2_4,total,2022-04-01,348729.60577
P_2_4,total,2022-07-01,352226.62759
P_2_4,total,2022-10-01,353896.59241
P_2_4,total,2023-01-01,351494.49267
P_2_4,total,2023-04-01,353463.02797
P_2_4,total,2023-07-01,353521.42335
P_2_4,total,2023-10-01,352896.89347
P_2_4,total,2024-01-01,345285.49983
P_2_4,total,2024-04-01,349182.60054
P_2_4,total,2024-07-01,353560.84447
P_2_4,total,2024-10-01,355326.59593
P_2_4,total,2025-01-01,350008.22079
P_2_4,total,2025-04-01,355055.18201
P_2_4,total,2025-07-01,357179.72841
P_2_4,total,2025-10-01,359883.00989
P_3,female,1991-04-01,1331080
P_3,female,1991-07-01,1329034
P_3,female,1991-10-01,1331018
P_3,female,1992-01-01,1338908
P_3,female,1992-04-01,1346199
P_3,female,1992-07-01,1348992
P_3,female,1992-10-01,1341227
P_3,female,1993-01-01,1337773
P_3,female,1993-04-01,1343490
P_3,female,1993-07-01,1353552
P_3,female,1993-10-01,1362438
P_3,female,1994-01-01,1361601
P_3,female,1994-04-01,1349148
P_3,female,1994-07-01,1358337
P_3,female,1994-10-01,1374248
P_3,female,1995-01-01,1373524
P_3,female,1995-04-01,1362083
P_3,female,1995-07-01,1357668
P_3,female,1995-10-01,1367329
P_3,female,1996-01-01,1366921
P_3,female,1996-04-01,1374718
P_3,female,1996-07-01,1379505
P_3,female,1996-10-01,1382613
P_3,female,1997-01-01,1389396
P_3,female,1997-04-01,1393524
P_3,female,1997-07-01,1405949
P_3,female,1997-10-01,1416846
P_3,female,1998-01-01,1424852
P_3,female,1998-04-01,1436690
P_3,female,1998-07-01,1442679
P_3,female,1998-10-01,1444900
P_3,female,1999-01-01,1448338
P_3,female,1999-04-01,1454148
P_3,female,1999-07-01,1461776
P_3,female,1999-10-01,1466516
P_3,female,2000-01-01,1469658
P_3,female,2000-04-01,1472314
P_3,female,2000-07-01,1477622
P_3,female,2000-10-01,1491024
P_3,female,2001-01-01,1505059
P_3,female,2001-04-01,1509166
P_3,female,2001-07-01,1515178
P_3,female,2001-10-01,1525976
P_3,female,2002-01-01,1535096
P_3,female,2002-04-01,1542805
P_3,female,2002-07-01,1554345
P_3,female,2002-10-01,1555106
P_3,female,2003-01-01,1546158
P_3,female,2003-04-01,1549332
P_3,female,2003-07-01,1559880
P_3,female,2003-10-01,1566498
P_3,female,2004-01-01,1565717
P_3,female,2004-04-01,1565738
P_3,female,2004-07-01,1567966
P_3,female,2004-10-01,1572744
P_3,female,2005-01-01,1574083
P_3,female,2005-04-01,1575486
P_3,female,2005-07-01,1586965
P_3,female,2005-10-01,1594403
P_3,female,2006-01-01,1600388
P_3,female,2006-04-01,1609687
P_3,female,2006-07-01,1622506
P_3,female,2006-10-01,1633042
P_3,female,2007-01-01,1634176
P_3,female,2007-04-01,1640521
P_3,female,2007-07-01,1658559
P_3,female,2007-10-01,1677519
P_3,female,2008-01-01,1690534
P_3,female,2008-04-01,1705064
P_3,female,2008-07-01,1721671
P_3,female,2008-10-01,1731665
P_3,female,2009-01-01,1737201
P_3,female,2009-04-01,1743080
P_3,female,2009-07-01,1745330
P_3,female,2009-10-01,1740903
P_3,female,2010-01-01,1723785.9807
P_3,female,2010-04-01,1722596.5789
P_3,female,2010-07-01,1729093.8959
P_3,female,2010-10-01,1742780.0565
P_3,female,2011-01-01,1756902.1494
P_3,female,2011-04-01,1770793.7143
P_3,female,2011-07-01,1757386.354
P_3,female,2011-10-01,1792466.1413
P_3,female,2012-01-01,1799465.1871
P_3,female,2012-04-01,1798576.705
P_3,female,2012-07-01,1814772.9145
P_3,female,2012-10-01,1818231.3139
P_3,female,2013-01-01,1831421.7122
P_3,female,2013-04-01,1830862.3355
P_3,female,2013-07-01,1842896.3993
P_3,female,2013-10-01,1872593.0729
P_3,female,2014-01-01,1860062.5295
P_3,female,2014-04-01,1886208.9706
P_3,female,2014-07-01,1883689.4234
P_3,female,2014-10-01,1927742.7187
P_3,female,2015-01-01,1919592.7785
P_3,female,2015-04-01,1921009.3759
P_3,female,2015-07-01,1915359.5744
P_3,female,2015-10-01,1942429.6379
P_3,female,2016-01-01,1964715.4353
P_3,female,2016-04-01,1957137.3934
P_3,female,2016-07-01,1958809.3896
P_3,female,2016-10-01,1984986.2982
P_3,female,2017-01-01,1991971.7539
P_3,female,2017-04-01,1974696.9024
P_3,female,2017-07-01,1965710.0213
P_3,female,2017-10-01,1995594.3131
P_3,female,2018-01-01,2000948.9773
P_3,female,2018-04-01,1989311.8338
P_3,female,2018-07-01,2020747.466
P_3,female,2018-10-01,2017241.7649
P_3,female,2019-01-01,2013327.392
P_3,female,2019-04-01,2039189.1275
P_3,female,2019-07-01,2039008.6164
P_3,female,2019-10-01,2067335.9448
P_3,female,2020-01-01,2043763.4225
P_3,female,2020-04-01,1990713.9906
P_3,female,2020-07-01,2018108.5888
